"English","French"
"Ziri took that.","Ziri le {{c::prit}}."
"I {{c::ought}} to know, shouldn't i?","Je devrais savoir, n'est-ce pas ?"
"I hate that {{c::color}}.","Je déteste cette couleur."
"I hate that color.","Je déteste cette {{c::couleur}}."
"I hate that {{c::colour}}.","Je déteste cette couleur."
"I hate that colour.","Je déteste cette {{c::couleur}}."
"I'm stuck in boston.","Je suis {{c::coincé}} à boston."
"I've been looking for you everywhere.","Je te cherche {{c::partout}}."
"Which is correct?","{{c::lequel}} est le bon ?"
"{{c::which}} is better?","Quel est le meilleur ?"
"I {{c::slept}} all day.","Je dormis tout le jour."
"I'm going out with {{c::peter}}.","Je sors avec pierre."
"I'm going out with peter.","Je sors avec {{c::pierre}}."
"The world is {{c::cruel}}.","Le monde est cruel."
"The world is cruel.","Le monde est {{c::cruel}}."
"Tom is downstairs.","Tom est en {{c::bas}}."
"The world is {{c::harsh}}.","Le monde est cruel."
"The world is harsh.","Le monde est {{c::cruel}}."
"There's no {{c::response}}.","Il n'y a pas de réponse."
"I came on foot.","Je suis venu à {{c::pied}}."
"I haven't {{c::written}} anything.","Je n'ai rien écrit."
"Tom has no {{c::authority}}.","Tom n'a pas d'autorité."
"It's the beginning of the year.","C'est le {{c::début}} de l'année."
"I think that {{c::helps}}.","Je pense que ça aide."
"{{c::hail}}, friends.","Je vous salue, les amis."
"Hail, friends.","Je vous {{c::salue}}, les amis."
"Do you remember me?","Te {{c::souviens-tu}} de moi ?"
"I hate this school.","Je déteste cette {{c::école}}."
"{{c::next}} time.","La prochaine fois."
"Tom is {{c::online}}.","Tom est en ligne."
"Tom is online.","Tom est en {{c::ligne}}."
"I'll lend it to you.","Je vais te la {{c::prêter}}."
"I went to {{c::harvard}}.","Je suis allé à harvard."
"I went to harvard.","Je suis allé à {{c::harvard}}."
"I don't have anything {{c::else}}.","Je n'ai rien d'autre."
"I don't have anything else.","Je n'ai rien {{c::d'autre}}."
"I have nothing {{c::else}}.","Je n'ai rien d'autre."
"I have nothing else.","Je n'ai rien {{c::d'autre}}."
"You're not going to die.","Vous {{c::n'allez}} pas mourir."
"I see nothing worse!","Je ne vois rien de {{c::pire}} !"
"I like the {{c::view}}.","J'aime la vue."
"Tom changed {{c::jobs}}.","Tom a changé de travail."
"Tom is on leave.","Tom est en {{c::congé}}."
"I don't like your {{c::suggestion}}.","Je n'aime pas ta suggestion."
"I don't like your suggestion.","Je n'aime pas ta {{c::suggestion}}."
"Who's speaking?","Qui est à {{c::l'appareil}} ?"
"Life is good.","La vie est {{c::bonne}}."
"{{c::life's}} good.","La vie est bonne."
"I actually don't know.","En {{c::réalité}}, je ne sais pas."
"In fact, i don't know.","En {{c::réalité}}, je ne sais pas."
"You're not going to win.","Vous {{c::n'allez}} pas gagner."
"This is jane's bag.","C'est le sac de {{c::jeanne}}."
"I want to see the {{c::movie}}.","Je veux voir le film."
"I want to see the movie.","Je veux voir le {{c::film}}."
"I want to watch the {{c::film}}.","Je veux voir le film."
"I want to watch the film.","Je veux voir le {{c::film}}."
"I want to watch this {{c::film}}.","Je veux voir le film."
"I want to watch this film.","Je veux voir le {{c::film}}."
"Such is life.","{{c::c’est}} la vie."
"It's the beginning of the year.","C'est le {{c::commencement}} de l'année."
"Tom has problems.","Tom est en {{c::difficulté}}."
"Tom has {{c::issues}}.","Tom est en difficulté."
"Tom has issues.","Tom est en {{c::difficulté}}."
"Tom's stranded.","Tom est en {{c::difficulté}}."
"I don't see anything special.","Je ne vois rien de {{c::particulier}}."
"He {{c::hates}} french.","Il déteste le français."
"I begin this afternoon.","Je commence cette {{c::après-midi}}."
"I know this {{c::custom}}.","Je connais cette coutume."
"I know this custom.","Je connais cette {{c::coutume}}."
"We only want you.","Nous ne {{c::voulons}} que vous."
"I'm looking at that {{c::flower}}.","Je regarde cette fleur."
"I'm looking at that flower.","Je regarde cette {{c::fleur}}."
"Cooking {{c::runs}} in my family.","La cuisine c'est de famille."
"It's worse than i thought.","C'est {{c::pire}} que je pensais."
"How do you {{c::propose}} to do that?","Comment proposez-vous de le faire ?"
"Tom is in {{c::position}}.","Tom est en position."
"Tom is in position.","Tom est en {{c::position}}."
"I'll have you {{c::committed}}.","Je te ferai enfermer."
"There's no {{c::guard}}.","Il n'y a pas de garde."
"I left at {{c::midnight}}.","Je suis partie à minuit."
"I left at midnight.","Je suis partie à {{c::minuit}}."
"There's no {{c::wind}}.","Il n'y a pas de vent."
"There's no wind.","Il n'y a pas de {{c::vent}}."
"I'm not afraid of {{c::snakes}}.","Je ne crains pas les serpents."
"I'm not afraid of snakes.","Je ne crains pas les {{c::serpents}}."
"I want to {{c::end}} this.","Je veux terminer ceci."
"I'm ready to start.","Je suis prêt à {{c::démarrer}}."
"I'll do no such thing.","Je ne ferai rien de {{c::tel}}."
"I am reading this {{c::sentence}}.","Je lis cette phrase."
"Tom is {{c::recovering}}.","Tom est en convalescence."
"Evening was {{c::drawing}} near.","Le soir approchait."
"I know your name.","Je sais ton {{c::prénom}}."
"I know your first name.","Je sais ton {{c::prénom}}."
"The book is {{c::big}}.","Le livre est gros."
"There is no such thing as {{c::coincidence}}.","Il n'y a pas de hasard."
"There is no such thing as coincidence.","Il n'y a pas de {{c::hasard}}."
"There is no {{c::coincidence}}.","Il n'y a pas de hasard."
"There is no coincidence.","Il n'y a pas de {{c::hasard}}."
"What's the {{c::secret}}?","Quel est le secret ?"
"What's the secret?","Quel est le {{c::secret}} ?"
