"English","French"
"He {{c::tells}} a lie.","Il ment."
"He tells a lie.","Il {{c::ment}}."
"He is {{c::lying}}.","Il ment."
"He is lying.","Il {{c::ment}}."
"He's {{c::lying}}.","Il ment."
"He's lying.","Il {{c::ment}}."
"He is {{c::telling}} a lie.","Il ment."
"{{c::whom}} are you speaking of?","De qui parles-tu ?"
"Whom are you speaking of?","De qui {{c::parles-tu}} ?"
"Who are you talking about?","De qui {{c::parles-tu}} ?"
"He {{c::refused}}.","Il refusa."
"He refused.","Il {{c::refusa}}."
"He will come back.","Il {{c::reviendra}}."
"He {{c::likes}} her.","Il l'apprécie."
"It was raining.","Il {{c::pleuvait}}."
"He loved him.","Il {{c::l'aimait}}."
"He loved her.","Il {{c::l'aimait}}."
"He {{c::ate}}.","Il mangeait."
"He ate.","Il {{c::mangeait}}."
"He {{c::walked}} away.","Il partit."
"He walked away.","Il {{c::partit}}."
"He was working.","Il {{c::travaillait}}."
"{{c::i've}} got to know.","Je dois savoir."
"I've got to know.","Je dois {{c::savoir}}."
"The weather is {{c::windy}}.","Il vente."
"The weather is windy.","Il {{c::vente}}."
"I don't hear a {{c::thing}}.","Je n'entends rien."
"He was crying.","Il {{c::pleurait}}."
"He {{c::cried}}.","Il pleurait."
"He cried.","Il {{c::pleurait}}."
"I go {{c::quickly}}.","Je vais vite."
"I go quickly.","Je vais {{c::vite}}."
"He {{c::shouted}}.","Il cria."
"He shouted.","Il {{c::cria}}."
"He {{c::yelled}}.","Il cria."
"He yelled.","Il {{c::cria}}."
"He {{c::cried}} out.","Il cria."
"He cried out.","Il {{c::cria}}."
"He {{c::screamed}}.","Il cria."
"I don't like {{c::anything}}.","Je n’aime rien."
"He {{c::smells}} bad.","Il pue."
"He smells bad.","Il {{c::pue}}."
"He's cooking.","Il {{c::cuit}}."
"He {{c::disappeared}}.","Il disparut."
"He disappeared.","Il {{c::disparut}}."
"He {{c::vanished}}.","Il disparut."
"He vanished.","Il {{c::disparut}}."
"He turned {{c::red}}.","Il rougit."
"He turned red.","Il {{c::rougit}}."
"He {{c::blushed}}.","Il rougit."
"He blushed.","Il {{c::rougit}}."
"I'm not {{c::making}} it up!","Je n'invente rien!"
"I {{c::admit}} nothing.","Je n'admets rien."
"I'm not {{c::learning}} anything.","Je n'apprends rien."
"I don't love {{c::anything}}.","Je n’adore rien."
"He {{c::ran}}.","Il courait."
"He ran.","Il {{c::courait}}."
"He loved me.","Il {{c::m'aimait}}."
"I {{c::still}} love her.","Je l'aime toujours."
"He will walk.","Il {{c::marchera}}."
"{{c::he'll}} win.","Il gagnera."
"He'll win.","Il {{c::gagnera}}."
"He's {{c::helping}} me.","Il m'aide."
"It has a {{c::leak}}.","Il fuit."
"He {{c::used}} to drink.","Il buvait."
"He {{c::shouted}}.","Il criait."
"He {{c::screamed}}.","Il criait."
"He will be {{c::missed}}.","Il manquera."
"He {{c::likes}} me.","Il m'apprécie."
"He {{c::smoked}}.","Il fumait."
"He {{c::insisted}}.","Il insista."
"He {{c::adores}} him.","Il l'adore."
"He {{c::adores}} it.","Il l'adore."
"He was in {{c::pain}}.","Il souffrait."
"It's getting {{c::bigger}}.","Il grandit."
"He {{c::dove}}.","Il plongea."
"He {{c::gave}} in.","Il céda."
"He {{c::rocks}}.","Il assure."
"He {{c::screamed}}.","Il hurlait."
"He {{c::shouted}}.","Il hurlait."
"He was {{c::yelling}}.","Il hurlait."
"He's {{c::enjoying}} himself.","Il s'amuse."
"He's {{c::quitting}}.","Il démissionne."
"{{c::he'll}} die.","Il mourra."
"He {{c::giggled}}.","Il riait."
"I go to work.","Je vais {{c::travailler}}."
"I will work.","Je vais {{c::travailler}}."
"He {{c::resigned}}.","Il démissionna."
"He's coming {{c::closer}}.","Il s'approche."
"He {{c::coughed}}.","Il toussait."
"He {{c::painted}}.","Il peignait."
"He {{c::hesitated}}.","Il hésita."
"He is {{c::putting}} on weight.","Il grossit."
"He does {{c::appear}}.","Il apparaît."
"He's {{c::cheating}}.","Il triche."
"He {{c::hung}} up.","Il raccrocha."
"{{c::he'll}} understand.","Il comprendra."
"He {{c::hesitated}}.","Il hésitait."
"He {{c::phoned}}.","Il téléphonait."
"He {{c::exercises}}.","Il s'entraîne."
