"English","French"
"I'm overdressed.","Je suis trop {{1::habillée}}."
"I think i'm {{1::determined}}.","Je pense que je suis determiné."
"You {{1::suck}}.","Tu crains."
"I'm máire's fiancé.","Je suis le {{1::fiancé}} de marie."
"We're trying to work.","Nous {{1::essayons}} de travailler."
"He's not angry.","Il n'est pas {{1::énervé}}."
"He's not in the {{1::mood}}.","Il n'est pas d'humeur."
"He's not in the mood.","Il n'est pas {{1::d'humeur}}."
"He isn't {{1::rude}}.","Il n'est pas impoli."
"He isn't rude.","Il n'est pas {{1::impoli}}."
"Tom is a {{1::moron}}.","Tom est un idiot."
"It's made of {{1::leather}}.","C'est fait de cuir."
"It's made of leather.","C'est fait de {{1::cuir}}."
"I'm {{1::tied}} up now.","Je suis occupé maintenant."
"Tom is a {{1::guest}}.","Tom est un invité."
"Tom is a guest.","Tom est un {{1::invité}}."
"Do you enjoy tom's company?","Aimes-tu la {{1::compagnie}} de tom ?"
"It isn't {{1::locked}}.","Il n'est pas verrouillé."
"I'm the {{1::oldest}}.","Je suis la plus vieille."
"He {{1::keeps}} a cat.","Il a un chat."
"He doesn't have a {{1::hat}} on.","Il n'est pas coiffé."
"John grieves.","{{1::john}} a de la peine."
"I'll ask tom to wait.","Je {{1::demanderai}} à tom d'attendre."
"You'd like tom.","Tu {{1::aimerais}} tom."
"Tom played the guitar.","Tom {{1::jouait}} de la guitare."
"Tom used to play guitar.","Tom {{1::jouait}} de la guitare."
"I meant no {{1::harm}}.","Je ne pensais pas à mal."
"I'm still a {{1::beginner}}.","Je suis encore débutant."
"I'm still a beginner.","Je suis encore {{1::débutant}}."
"Tom is a {{1::policeman}}.","Tom est un policier."
"Tom is a policeman.","Tom est un {{1::policier}}."
"We don't have a plan.","Nous n'avons pas de {{1::plan}}."
"Tom is a {{1::thief}}.","Tom est un voleur."
"Tom is a thief.","Tom est un {{1::voleur}}."
"I'm still {{1::positive}}.","Je suis encore positif."
"I'm not a {{1::child}}.","Je ne suis pas un enfant."
"I'm not a child.","Je ne suis pas un {{1::enfant}}."
"Tom is a player.","Tom est un {{1::joueur}}."
"Tom's a {{1::liar}}.","Tom est un menteur."
"Tom's a liar.","Tom est un {{1::menteur}}."
"I arrived yesterday.","Je suis {{1::arrivé}} hier."
"I was just going to {{1::scare}} tom.","Je m'apprêtais à effrayer tom."
"We don't have any {{1::milk}}.","Nous n'avons pas de lait."
"We don't have any milk.","Nous n'avons pas de {{1::lait}}."
"Aren't you in {{1::charge}}?","N'êtes-vous pas responsable ?"
"Tom is a {{1::hero}}.","Tom est un héros."
"Tom is a hero.","Tom est un {{1::héros}}."
"Tom is a {{1::dentist}}.","Tom est un dentiste."
"Tom is a dentist.","Tom est un {{1::dentiste}}."
"We don't have a {{1::garden}}.","Nous n'avons pas de jardin."
"We don't have a garden.","Nous n'avons pas de {{1::jardin}}."
"Tom got out of the {{1::bathtub}}.","Tom sortit de la baignoire."
"Tom got out of the bathtub.","Tom sortit de la {{1::baignoire}}."
"Tom got out of the {{1::bath}}.","Tom sortit de la baignoire."
"Tom got out of the bath.","Tom sortit de la {{1::baignoire}}."
"He has a {{1::son}}.","Il a un fils."
"He has a son.","Il a un {{1::fils}}."
"Tom is a {{1::genius}}.","Tom est un génie."
"Tom is a genius.","Tom est un {{1::génie}}."
"Tom is a client.","Tom est un {{1::client}}."
"Tom is an imbecile.","Tom est un {{1::imbécile}}."
"Tom is a {{1::moron}}.","Tom est un imbécile."
"Tom is a moron.","Tom est un {{1::imbécile}}."
"Tom is a {{1::mystery}}.","Tom est un mystère."
"Tom is a mystery.","Tom est un {{1::mystère}}."
"Tom is a {{1::pig}}!","Tom est un porc !"
"Tom is a pig!","Tom est un {{1::porc}} !"
"Tom is a {{1::grown}} man.","Tom est un adulte."
"Tom is a grown man.","Tom est un {{1::adulte}}."
"Tom is a {{1::pilot}}.","Tom est un pilote."
"Tom is a pilot.","Tom est un {{1::pilote}}."
"Tom died from {{1::tuberculosis}}.","Tom mourut de la tuberculose."
"Tom died from tuberculosis.","Tom mourut de la {{1::tuberculose}}."
"Tom died from tb.","Tom mourut de la {{1::tuberculose}}."
"Tom is a {{1::saint}}.","Tom est un saint."
"Tom is a saint.","Tom est un {{1::saint}}."
"Tom is a {{1::candidate}}.","Tom est un candidat."
"Tom is a candidate.","Tom est un {{1::candidat}}."
"I'm {{1::quite}} happy.","Je suis assez heureux."
"I'm {{1::pretty}} happy.","Je suis assez heureux."
"Tom is a {{1::spy}}.","Tom est un espion."
"Tom is a spy.","Tom est un {{1::espion}}."
"Tom is a {{1::priest}}.","Tom est un prêtre."
"Tom is a priest.","Tom est un {{1::prêtre}}."
"Tom is a {{1::monster}}.","Tom est un monstre."
"Tom is a monster.","Tom est un {{1::monstre}}."
"Tom's a {{1::monster}}.","Tom est un monstre."
"Tom's a monster.","Tom est un {{1::monstre}}."
"Tom is a {{1::top}}.","Tom est un actif."
"Tom's a {{1::top}}.","Tom est un actif."
"Tom is a {{1::pig}}.","Tom est un cochon."
"Tom is a {{1::giant}}.","Tom est un géant."
"Tom's {{1::homeless}}.","Tom est un sans-abri."
"Tom is {{1::homeless}}.","Tom est un sans-abri."
"Tom is a {{1::communist}}.","Tom est un communiste."
"Tom is a {{1::teenager}}.","Tom est un adolescent."
"Tom is a {{1::conservative}}.","Tom est un conservateur."
"Tom is a morning {{1::person}}.","Tom est un lève-tôt."
"Tom is an early {{1::bird}}.","Tom est un lève-tôt."
"Tom {{1::wakes}} up early.","Tom est un lève-tôt."
