"English","French"
"You don't {{1::say}}!","Pas possible !"
"You don't say!","Pas {{1::possible}} !"
"Not {{1::exactly}}.","Pas exactement."
"Not exactly.","Pas {{1::exactement}}."
"Do not {{1::forget}}!","N'oublie pas !"
"Do not forget!","{{1::n'oublie}} pas !"
"Don't {{1::forget}}!","N'oublie pas !"
"Don't forget!","{{1::n'oublie}} pas !"
"No {{1::way}}.","Absolument pas."
"No way.","{{1::absolument}} pas."
"Not {{1::interested}}?","Pas intéressé ?"
"Not interested?","Pas {{1::intéressé}} ?"
"Do not forget!","{{1::n'oubliez}} pas !"
"Don't forget!","{{1::n'oubliez}} pas !"
"{{1::hands}} off.","Pas touche !"
"Hands off.","Pas {{1::touche}} !"
"Don't {{1::touch}} this!","Pas touche !"
"Don't touch this!","Pas {{1::touche}} !"
"No {{1::matter}}.","Pas grave."
"No matter.","Pas {{1::grave}}."
"{{1::skip}} it.","Pas grave."
"Skip it.","Pas {{1::grave}}."
"Never {{1::mind}}!","T'inquiète pas."
"Never mind!","{{1::t'inquiète}} pas."
"Don't {{1::worry}}.","T'inquiète pas."
"Don't worry.","{{1::t'inquiète}} pas."
"{{1::nothing}} much!","Pas grand-chose !"
"Nothing much!","Pas {{1::grand-chose}} !"
"No drinkers.","Pas {{1::d'alcool}}."
"Evidently not.","{{1::apparemment}} pas."
"Don't {{1::give}} up.","N'abandonne pas."
"Don't {{1::study}}!","N'étudie pas !"
"Don't {{1::study}}.","N'étudie pas."
"Don't {{1::study}}!","N'étudie pas."
"{{1::keep}} out.","N'entre pas."
"Don't {{1::come}} in.","N'entre pas."
"{{1::keep}} out.","N'entrez pas."
"No {{1::objection}}.","Pas d'objection."
"Don't get {{1::upset}}!","T'énerve pas !"
"Don't {{1::interrupt}}.","N'interrompez pas !"
"Don't {{1::exaggerate}}.","N'exagérez pas."
"Don't {{1::exaggerate}}!","N'exagérez pas."
"Don't {{1::interrupt}}.","N'interromps pas !"
"Stay {{1::away}}!","N'approchez pas !"
"Don't {{1::fuck}} with me!","M'embrouille pas !"
"Don't {{1::bark}}!","N'aboie pas !"
"Let's not {{1::exaggerate}}.","N'exagérons pas."
"Don't {{1::push}}.","N'insistez pas."
"Don't {{1::push}}.","N'insiste pas."
"{{1::stay}} still.","N'avancez pas."
"Don't {{1::insist}}!","N'insistez pas !"
"Stay {{1::away}}!","N'approche pas !"
"Don't {{1::insist}}!","N'insiste pas !"
"Don't {{1::bark}}!","N'aboyez pas !"
"Any {{1::allergies}}?","Pas d’allergies ?"
"Don't {{1::bug}} me!","M’emmerde pas !"
"Hold your {{1::horses}}!","T’emballe pas !"
"{{1::food}}!","De la nourriture !"
"Food!","De la {{1::nourriture}} !"
"See you again.","À {{1::plus}}."
"{{1::see}} you.","À plus."
"See you.","À {{1::plus}}."
"See ya.","À {{1::plus}}."
"{{1::later}}.","À plus."
"{{1::what}} to do?","Que faire ?"
"What to do?","Que {{1::faire}} ?"
"What {{1::shall}} we do?","Que faire ?"
"What shall we do?","Que {{1::faire}} ?"
"One {{1::more}}?","Un de plus ?"
"I love you.","Je vous {{1::aime}}."
"I love you {{1::people}}.","Je vous aime."
"I love you people.","Je vous {{1::aime}}."
"I love you {{1::guys}}.","Je vous aime."
"I love you guys.","Je vous {{1::aime}}."
"I {{1::believe}} you.","Je vous crois."
"I believe you.","Je vous {{1::crois}}."
"I {{1::hate}} you!","Je vous déteste !"
"I hate you!","Je vous {{1::déteste}} !"
"I envy you.","Je vous {{1::envie}}."
"I {{1::saw}} you.","Je vous vis."
"I saw you.","Je vous {{1::vis}}."
"I am {{1::looking}} for you.","Je vous cherche."
"I am looking for you.","Je vous {{1::cherche}}."
"I love you {{1::people}}.","Je vous adore."
"I love you people.","Je vous {{1::adore}}."
"I'm {{1::waiting}} for you.","Je vous attends."
"I'm waiting for you.","Je vous {{1::attends}}."
"I'm {{1::listening}} to you.","Je vous écoute."
"I'm listening to you.","Je vous {{1::écoute}}."
"I'll {{1::tell}} you.","Je vous dirai."
"I'll tell you.","Je vous {{1::dirai}}."
"I {{1::choose}} you!","Je vous choisis !"
"I choose you!","Je vous {{1::choisis}} !"
"I appreciate you.","Je vous {{1::apprécie}}."
"I {{1::thank}} you.","Je vous remercie."
"I thank you.","Je vous {{1::remercie}}."
"{{1::thank}} you.","Je vous remercie."
"Thank you.","Je vous {{1::remercie}}."
"I have been looking for you.","Je vous {{1::cherchais}}."
"I {{1::swear}}.","Je vous jure."
