"English","French"
"This is {{1::me}}.","C'est moi."
"It looks like snow.","On {{1::dirait}} de la neige."
"I want you to meet tom.","Je veux que tu {{1::rencontres}} tom."
"I don't like {{1::spicy}} food.","Je n'aime pas la nourriture épicée."
"I don't like a fat {{1::diet}}.","Je n'aime pas la nourriture grasse."
"I prefer to remain {{1::seated}}.","Je préfère rester assise."
"I prefer to remain seated.","Je préfère rester {{1::assise}}."
"I doubt {{1::that'll}} work.","Je doute que cela fonctionne."
"What did you think of him?","{{1::qu'avez-vous}} pensé de lui ?"
"It's up to us to do it.","Le faire nous {{1::revient}}."
"I met her by {{1::accident}}.","Je l'ai rencontrée accidentellement."
"I'll follow your {{1::instructions}}.","Je suivrai vos instructions."
"Peace is on the {{1::horizon}}.","La paix est à l'horizon."
"Peace is on the horizon.","La paix est à {{1::l'horizon}}."
"He went to the library.","Il {{1::alla}} à la bibliothèque."
"I rang the bell.","Je fis {{1::sonner}} la cloche."
"I don't watch that show.","Je ne regarde pas cette {{1::émission}}."
"I left it {{1::unlocked}}.","Je l'ai laissée déverrouillée."
"The battery is flat.","La {{1::pile}} est à plat."
"I'm a french {{1::citizen}}.","Je suis un citoyen français."
"I'm a french citizen.","Je suis un {{1::citoyen}} français."
"Shut up, or i'll {{1::knock}} you out.","Ferme-la, ou je t'assomme."
"He dwells in the country.","Il habite à la {{1::campagne}}."
"The police are looking for you.","La police vous {{1::recherche}}."
"The complaint is under investigation.","La plainte est à {{1::l'étude}}."
"I should visit kyoto.","Je devrais {{1::visiter}} kyoto."
"I saw him just now.","Je viens de le voir à {{1::l'instant}}."
"Do you need {{1::gloves}}?","Avez-vous besoin de gants ?"
"Do you need gloves?","Avez-vous besoin de {{1::gants}} ?"
"He's very {{1::timid}}.","Il est très timide."
"He drank from the spring.","Il but à la {{1::source}}."
"I keep a {{1::female}} cat.","Je m'occupe d'une chatte."
"They talked about {{1::culture}}.","Ils parlèrent de culture."
"He went fishing.","Il allait à la {{1::pêche}}."
"Tom won't be {{1::arrested}}.","Tom ne sera pas arrêté."
"I've been waiting for you since {{1::2:30}}.","Je t'attends depuis 14 h 30."
"I can't imagine why.","Je n'arrive pas à {{1::imaginer}} pourquoi."
"I think he's gay.","Je pense qu'il est {{1::gay}}."
"Let me {{1::carry}} it for you.","Laissez-moi vous la porter."
"They {{1::attempted}} to escape.","Ils tentèrent de s'enfuir."
"I just saw the news.","Je viens de voir les {{1::nouvelles}}."
"I don't speak your language.","Je ne parle pas votre {{1::langue}}."
"I don't eat {{1::pork}}.","Je ne mange pas de viande de porc."
"Who do we owe money to?","À qui {{1::devons-nous}} de l'argent ?"
"They armed themselves with {{1::guns}}.","Ils s'armèrent de fusils."
"Let's get out of the car now.","{{1::sortons}} de la voiture maintenant."
"He's very polite.","Il est très {{1::poli}}."
"What do i need?","De quoi {{1::ai-je}} besoin ?"
"Tom {{1::accepted}} the job.","Tom accepta le travail."
"He's very {{1::charming}}.","Il est très charmant."
"He's very charming.","Il est très {{1::charmant}}."
"I am thinking of changing jobs.","Je pense à changer {{1::d'emploi}}."
"I just came from there.","Je viens {{1::d'en}} arriver."
"He's very {{1::talented}}.","Il est très talentueux."
"He's very talented.","Il est très {{1::talentueux}}."
"He is very {{1::talented}}.","Il est très talentueux."
"He is very talented.","Il est très {{1::talentueux}}."
"The train {{1::gathered}} speed.","Le train a accéléré."
"He's very {{1::flexible}}.","Il est très flexible."
"I want a money back {{1::guarantee}}.","Je veux une garantie de remboursement."
"Waiter, i'd like to order.","Garçon, je voudrais {{1::commander}}."
"I usually eat out.","{{1::d'habitude}}, je mange dehors."
"What do you think of my {{1::costume}}?","Que pensez-vous de mon costume ?"
"What do you think of my costume?","Que pensez-vous de mon {{1::costume}} ?"
"He is {{1::suffering}} from a bad cold in the nose.","Il est très enrhumé."
"He's very {{1::understanding}}.","Il est très compréhensif."
"I'll call back at {{1::four}} o'clock.","Je vais rappeler à 4 heures."
"He's eating breakfast in the {{1::cafe}}.","Il déjeune à la cafétéria."
"I would like ten {{1::cookies}}.","Je voudrais dix biscuits."
"I would like ten cookies.","Je voudrais dix {{1::biscuits}}."
"He gave in to the {{1::temptation}}.","Il céda à la tentation."
"This feels like {{1::silk}}.","On dirait de la soie."
"This feels like silk.","On dirait de la {{1::soie}}."
"I don't support that {{1::theory}}.","Je ne soutiens pas cette théorie."
"I've just seen the {{1::results}}.","Je viens de voir les résultats."
"I've just seen the results.","Je viens de voir les {{1::résultats}}."
"Get off my {{1::lawn}}!","Dégage de ma pelouse !"
"How many {{1::sons}} do you have?","Combien de fils as-tu ?"
"Mary has weird {{1::breasts}}.","Marie a de drôles de seins."
"Tom won't leave early.","Tom ne {{1::partira}} pas tôt."
"I needed money.","Il me {{1::fallut}} de l'argent."
"Get off my {{1::lawn}}!","Dégagez de ma pelouse !"
"He {{1::washes}} himself.","Il se lave."
"She has quite a lot of clothes.","Elle a beaucoup de {{1::vêtements}}."
"I want ten {{1::plates}}.","Je voudrais dix assiettes."
"I want ten plates.","Je voudrais dix {{1::assiettes}}."
"It won't be done.","Ce ne {{1::sera}} pas fait."
"I usually eat outside.","{{1::d'ordinaire}}, je mange dehors."
"I am {{1::saving}} as much as i can.","J'économise autant que je peux."
"I'm {{1::saving}} as much as i can.","J'économise autant que je peux."
"I'm {{1::fully}} aware of that.","Je m'en rends compte."
"I {{1::realize}} that.","Je m'en rends compte."
"He fills the bill.","Il fait {{1::l'affaire}}."
"I was drinking {{1::heavily}} in those days.","Je buvais beaucoup à l'époque."
"I'll make some {{1::calls}}.","Je passerai quelques appels."
"I didn't have any {{1::expectations}}.","Je n'avais aucune attente."
"I'm {{1::unable}} to do this.","Je suis incapable de faire ceci."
"I didn't grow up in boston.","Je n'ai pas {{1::grandi}} à boston."
"Tom won't {{1::visit}} boston.","Tom ne visitera pas boston."
"He made up his mind.","Il se {{1::décida}}."
