"English","French"
"I'm being {{1::punished}}.","Je suis punie."
"I'm being {{1::followed}}.","Je suis suivie."
"I'm {{1::brave}}.","Je suis courageuse."
"I'm {{1::freezing}}.","Je suis gelé."
"I'm a {{1::translator}}.","Je suis traducteur."
"I am a {{1::translator}}.","Je suis traducteur."
"I'm {{1::addicted}}.","Je suis drogué."
"I'm {{1::armed}}.","Je suis armé."
"I'm {{1::motivated}}.","Je suis motivé."
"I'm {{1::rested}}.","Je suis reposé."
"I'm a {{1::plumber}}.","Je suis plombier."
"I'm {{1::ugly}}.","Je suis moche."
"I'm {{1::left-handed}}.","Je suis gaucher."
"I am a {{1::muslim}}.","Je suis musulman."
"I'm {{1::wet}}.","Je suis mouillé."
"I am a {{1::muslim}}.","Je suis musulman."
"I'm {{1::concerned}}.","Je suis préoccupé."
"I'm {{1::psychic}}.","Je suis voyant."
"I'm {{1::terrified}}.","Je suis terrifié."
"I'm {{1::spanish}}.","Je suis espagnole."
"I'm a {{1::surgeon}}.","Je suis chirurgien."
"I'm {{1::worried}}.","Je suis préoccupé."
"I'm {{1::muslim}}.","Je suis musulman."
"I'm {{1::ruined}}.","Je suis ruiné."
"I'm {{1::korean}}.","Je suis coréen."
"I am {{1::korean}}.","Je suis coréen."
"I'm {{1::punctual}}.","Je suis ponctuelle."
"I'm a {{1::dancer}}.","Je suis danseuse."
"I'm a {{1::baker}}.","Je suis boulanger."
"I'm {{1::drunk}}.","Je suis soûl."
"I'm {{1::stunned}}.","Je suis sidéré."
"I'm {{1::offended}}.","Je suis offensée."
"I'm in {{1::bed}}.","Je suis alité."
"I am a {{1::baker}}.","Je suis boulanger."
"I'm {{1::diplomatic}}.","Je suis diplomate."
"I am a {{1::widow}}.","Je suis veuve."
"I'm a {{1::widow}}.","Je suis veuve."
"I'm {{1::confused}}.","Je suis confuse."
"I am a {{1::tourist}}.","Je suis touriste."
"I'm {{1::ambitious}}.","Je suis ambitieuse."
"I'm {{1::ruthless}}.","Je suis impitoyable."
"I'm a {{1::tourist}}.","Je suis touriste."
"I'm a {{1::doctor}}.","Je suis toubib."
"I'm {{1::outraged}}!","Je suis indigné !"
"I am {{1::game}}!","Je suis partant !"
"I am a {{1::christian}}.","Je suis chrétien."
"I'm {{1::outraged}}.","Je suis indigné."
"I'm {{1::creative}}.","Je suis créatif."
"I'm {{1::excited}}.","Je suis excitée."
"I'm an {{1::alcoholic}}.","Je suis alcoolique."
"I'm {{1::turkish}}.","Je suis turc."
"I am {{1::turkish}}.","Je suis turc."
"I'm {{1::fucked}}.","Je suis fichu."
"I guess i'm {{1::spoiled}}.","Je suis gâté."
"I'm {{1::full}}.","Je suis rassasié !"
"I'm {{1::hit}}!","Je suis touchée !"
"I'm {{1::contagious}}.","Je suis contagieux."
"I'm {{1::unhappy}}.","Je suis mécontent."
"I'm being {{1::promoted}}.","Je suis promu."
"I'm {{1::touched}}.","Je suis touchée."
"I'm out of {{1::control}}.","Je suis incontrôlable."
"I'm being {{1::watched}}.","Je suis observé."
"I'm {{1::horrified}}.","Je suis horrifié."
"I am {{1::horrified}}.","Je suis horrifié."
"I'm {{1::cured}}.","Je suis guéri."
"I'm an {{1::orphan}}.","Je suis orphelin."
"I'm {{1::intrigued}}.","Je suis intrigué."
"I'm {{1::disgusted}}.","Je suis dégoûté."
"I'm {{1::creative}}.","Je suis créative."
"I'm the {{1::coach}}.","Je suis l'entraîneur."
"I'm {{1::polish}}.","Je suis polonaise."
"I'm in {{1::luck}}.","Je suis veinard."
"I'm {{1::sober}}.","Je suis sobre."
"I'm {{1::lucky}}.","Je suis veinard."
"I'm {{1::devastated}}.","Je suis anéanti."
"I'm {{1::rational}}.","Je suis rationnelle."
"I'm {{1::relaxed}}.","Je suis détendue."
"I'm {{1::illiterate}}.","Je suis analphabète."
"I'm {{1::trapped}}.","Je suis piégé."
"I'm {{1::cool}}.","Je suis détendue."
"I'm {{1::soaked}}.","Je suis trempée."
"I am {{1::illiterate}}.","Je suis analphabète."
"I'm {{1::brazilian}}.","Je suis brésilien."
"I have a {{1::cold}}.","Je suis enrhumé."
"I've got a {{1::cold}}.","Je suis enrhumé."
"I'm a {{1::farmer}}.","Je suis agriculteur."
"I'm {{1::cured}}.","Je suis guérie."
"I'm {{1::grounded}}.","Je suis cloué."
"I'm {{1::concerned}}.","Je suis préoccupée."
"I'm {{1::rational}}.","Je suis rationnel."
"I'm {{1::strict}}.","Je suis stricte."
"I'm {{1::chubby}}.","Je suis grassouillet."
"I'm {{1::terrified}}.","Je suis terrifiée."
"I'm {{1::committed}}.","Je suis engagée."
"I'm {{1::discreet}}.","Je suis discret."
"I'm {{1::full}}!","Je suis calé !"
"I'm {{1::contagious}}.","Je suis contagieuse."
"I'm {{1::loyal}}.","Je suis loyal."
"I'm {{1::shaken}}.","Je suis remué."
"I'm {{1::thorough}}.","Je suis consciencieux."
