"English","French"
"I hate mosquitoes.","Je déteste les {{1::moustiques}}."
"I hate {{1::flies}}.","Je déteste les mouches."
"I hate flies.","Je déteste les {{1::mouches}}."
"Tom has no {{1::manners}}.","Tom n'a pas de manières."
"Tom has no manners.","Tom n'a pas de {{1::manières}}."
"I detest adolescents.","Je déteste les {{1::adolescents}}."
"I hate {{1::beans}}.","Je déteste les haricots."
"I hate {{1::mondays}}.","Je déteste les lundis."
"I hate {{1::lawyers}}.","Je déteste les avocats."
"That doesn't cut the mustard.","Ça ne le {{1::fait}} pas."
"You don't have a temperature.","Vous n'avez pas de {{1::température}}."
"I understand the {{1::risks}}.","Je comprends les risques."
"Tom has no {{1::principles}}.","Tom n'a pas de principes."
"Tom has no principles.","Tom n'a pas de {{1::principes}}."
"You have no {{1::evidence}}.","Vous n'avez pas de preuve."
"I hate surprise {{1::parties}}.","Je déteste les sauteries."
"I {{1::doubt}} his story.","Je doute de son histoire."
"I doubt his story.","Je {{1::doute}} de son histoire."
"I'm doing it in {{1::spite}} of you.","Je le fais malgré vous."
"I'm doing it in spite of you.","Je le fais {{1::malgré}} vous."
"You have no {{1::messages}}.","Vous n'avez pas de messages."
"You don't have an {{1::email}} address?","Vous n'avez pas de mél ?"
"He {{1::thinks}} i love her.","Il pense que je l'aime."
"He {{1::thinks}} i'm in love with her.","Il pense que je l'aime."
"Aren't you {{1::ashamed}} of yourself?","N'avez-vous pas honte de vous ?"
"Don't be ashamed of yourself.","{{1::n'ayez}} pas honte de vous !"
"{{1::who's}} not coming?","Qui ne vient pas ?"
"I'd like {{1::three}} of these.","Je veux trois de ceux-ci."
"I'd like three of these.","Je veux trois de {{1::ceux-ci}}."
"I hate {{1::dogs}}.","Je hais les chiens."
"I can take care of you.","Je peux {{1::m'occuper}} de toi."
"I'm not {{1::chicken}}.","Je n'ai pas les foies."
"I hate that!","J'ai {{1::horreur}} de ça !"
"I don't like this {{1::weather}}.","Je n'aime pas ce temps."
"I {{1::folded}} my arms.","Je croisais les bras."
"He is a sage.","Il est un {{1::sage}}."
"He is a {{1::hero}}.","Il est un héros."
"He is a hero.","Il est un {{1::héros}}."
"Do you know who i am?","{{1::sais-tu}} qui je suis ?"
"He heard footsteps.","Il {{1::entendit}} des pas."
"I'll tell you {{1::afterwards}}.","Je vous le dirai après."
"Do you know who i am?","{{1::savez-vous}} qui je suis ?"
"I have no {{1::such}} thing.","Je n'ai rien de tel."
"I have no such thing.","Je n'ai rien de {{1::tel}}."
"I'm at the {{1::restaurant}}.","Je suis au restaurant."
"I'm at the restaurant.","Je suis au {{1::restaurant}}."
"He is a {{1::gentleman}}.","Il est un gentleman."
"He is a gentleman.","Il est un {{1::gentleman}}."
"The {{1::rest}} doesn't matter.","Le reste n'importe pas."
"The rest doesn't matter.","Le reste {{1::n'importe}} pas."
"I'm going {{1::downtown}}.","Je vais en ville."
"I'm going downtown.","Je vais en {{1::ville}}."
"I want many {{1::things}}.","Je veux de nombreuses choses."
"I want many things.","Je veux de {{1::nombreuses}} choses."
"You're running short of time.","Tu {{1::manques}} de temps."
"I hate {{1::maths}}.","Je hais les mathématiques."
"I hate {{1::mathematics}}.","Je hais les mathématiques."
"I hate {{1::math}}.","Je hais les mathématiques."
"I'm up to {{1::date}}.","Je suis au courant."
"I'm up to date.","Je suis au {{1::courant}}."
"I am {{1::aware}} of the fact.","Je suis au courant."
"I am aware of the fact.","Je suis au {{1::courant}}."
"I will answer for his {{1::honesty}}.","Je réponds de son honnêteté."
"I will answer for his honesty.","Je réponds de son {{1::honnêteté}}."
"I refused the {{1::gifts}}.","Je refusais les cadeaux."
"I have my {{1::fingers}} crossed.","Je croise les doigts."
"I'm {{1::keeping}} my fingers crossed.","Je croise les doigts."
"I will cross my {{1::fingers}}.","Je croiserai les doigts."
"I'll pay for the {{1::tickets}}.","Je paierai les billets."
"Don't open the door.","{{1::n'ouvre}} pas la porte."
"Don't open the door.","{{1::n'ouvrez}} pas la porte !"
"Don't open the door.","{{1::n'ouvre}} pas la porte !"
"I am all {{1::ears}} to what you say.","Je suis tout ouïe."
"I am all {{1::ears}}.","Je suis tout ouïe."
"I'm all {{1::ears}}.","Je suis tout ouïe."
"No, not {{1::yet}}.","Non, pas maintenant."
"I'm checking options.","Je {{1::vérifie}} les possibilités."
"I was following {{1::orders}}.","Je suivais les ordres."
"They speak about us.","Ils {{1::parlent}} de nous."
"He {{1::inherited}} the house.","Il hérita de la maison."
"I'm {{1::cutting}} down on sweets.","Je réduis les sucreries."
"I'm on a {{1::diet}}.","Je suis au régime."
"I'm on a diet.","Je suis au {{1::régime}}."
"I'm dieting.","Je suis au {{1::régime}}."
"I collect action {{1::figures}}.","Je collectionne les figurines."
"I'm {{1::cutting}} down on sweets.","Je réduis les friandises."
"I'm {{1::cutting}} down on sweets.","Je réduis les confiseries."
"I'm in the {{1::attic}}.","Je suis au grenier."
"I'm in the attic.","Je suis au {{1::grenier}}."
"I leave this {{1::evening}}.","Je pars ce soir."
"I'm a {{1::junior}} high school student.","Je suis au collège."
"I'm a junior high school student.","Je suis au {{1::collège}}."
"I'll {{1::rent}} a car.","Je louerai une voiture."
"I'm {{1::unemployed}}.","Je suis au chômage."
"I'm unemployed.","Je suis au {{1::chômage}}."
"I am out of work.","Je suis au {{1::chômage}}."
"I want to {{1::deposit}} some money.","Je veux déposer de l'argent."
"I want to deposit some money.","Je veux {{1::déposer}} de l'argent."
"I'm in the {{1::basement}}.","Je suis au sous-sol."
"I'm in {{1::portugal}}.","Je suis au portugal."
