"English","French"
"Tom was looking at a map of the area.","Tom regardait une carte de la {{1::région}}."
"She looked like an angel.","Elle {{1::ressemblait}} à un ange."
"She's on the {{1::verge}} of buying it.","Elle est à deux doigts de l'acheter."
"Tom {{1::appears}} satisfied.","Tom semble satisfait."
"The car crashed into the truck.","La voiture a {{1::heurté}} le camion."
"That just happened.","Cela vient de se {{1::produire}}."
"Who's ready to order?","Qui est prêt à {{1::commander}} ?"
"Your bear drinks beer.","Votre {{1::ours}} boit de la bière."
"He {{1::drew}} an apple.","Il a dessiné une pomme."
"Was tom happy?","Tom {{1::était-il}} heureux ?"
"The {{1::tip}} of the key broke.","Le museau de la clé s'est cassé."
"The meeting was moved to 11:15.","Le rendez-vous est {{1::avancé}} à 11 h 15."
"I want a {{1::golden}} cross.","Je veux une croix en or."
"Tom often {{1::smiles}}.","Tom sourit souvent."
"He bit his {{1::tongue}}.","Il s'est mordu la langue."
"The distance is hard to {{1::estimate}}.","La distance est difficile à estimer."
"I'm happy you're here.","Je suis heureux que vous {{1::soyez}} là."
"For me, i like this better.","{{1::quant}} à moi, je préfère celui-ci."
"He {{1::swam}} across the river.","Il traversa la rivière à la nage."
"He {{1::blocked}} my way.","Il m'a barré le chemin."
"We needed this weather.","Nous {{1::avions}} besoin de ce temps."
"I almost never work on {{1::saturdays}}.","Je ne travaille presque jamais le samedi."
"The {{1::cafe}} is already closed.","Le café est déjà fermé."
"I'll check your {{1::vision}}.","Je vais contrôler votre vue."
"I {{1::wished}} him a good journey.","Je lui souhaitai bon voyage."
"I {{1::wished}} him a good night.","Je lui disais bonne nuit."
"I was never in the {{1::habit}} of lying.","Je n'avais jamais pour habitude de mentir."
"I was never in the habit of lying.","Je n'avais jamais pour {{1::habitude}} de mentir."
"I had good {{1::reasons}} to do that.","J'ai eu de bonnes raisons de le faire."
"I am interested in {{1::asian}} history.","Je suis intéressé par l'histoire de l'asie."
"I'm interested in {{1::asian}} history.","Je suis intéressé par l'histoire de l'asie."
"Let me {{1::spell}} it out for you.","Laisse-moi te le clarifier."
"She used to be a teacher.","Elle a été {{1::chargée}} de cours."
"We weren't able to do that.","Nous n'étions pas {{1::capables}} de faire ça."
