"English","French"
"I have a disease.","J'ai une {{1::maladie}}."
"Tom denied everything.","Tom a tout {{1::nié}}."
"Tom sold the {{1::bracelet}}.","Tom a vendu le bracelet."
"I want a new dress.","Je veux une nouvelle {{1::robe}}."
"I know tom will be {{1::objective}}.","Je sais que tom sera objectif."
"I know tom will be objective.","Je sais que tom sera {{1::objectif}}."
"Tom {{1::glanced}} away.","Tom a détourné le regard."
"He wasn't working with her.","Il ne {{1::travaillait}} pas avec elle."
"Tom has messed up everything.","Tom a tout {{1::gâché}}."
"I doubt you'll be able to do that.","Je doute que vous {{1::puissiez}} le faire."
"Don't let me {{1::influence}} you.","Ne me laisse pas t'influencer !"
"Tom has no manners.","Tom est mal {{1::élevé}}."
"I {{1::dried}} my face.","Je me suis séché le visage."
"I dried my face.","Je me suis {{1::séché}} le visage."
"Tom turned off the air {{1::conditioner}}.","Tom a éteint le climatiseur."
"Tom signed the {{1::document}}.","Tom a signé le document."
"Tom signed the document.","Tom a signé le {{1::document}}."
"{{1::wow}}! that's cheap!","Waou ! c'est pas cher !"
"He dodged the law.","Il a {{1::échappé}} à la loi."
"I know tom will be {{1::supportive}}.","Je sais que tom sera favorable."
"I stood up slowly.","Je me suis {{1::levé}} lentement."
"I know tom will be {{1::supportive}}.","Je sais que tom sera solidaire."
"My {{1::tail}} hurts!","J'ai mal à la queue !"
"The train is 30 minutes overdue.","Le train a 30 {{1::minutes}} de retard."
"I have cut my finger.","Je me suis {{1::coupé}} le doigt."
"I finally escaped.","Je me suis finalement {{1::échappé}}."
"The gun isn't loaded.","Le {{1::pistolet}} n'est pas chargé."
"I felt sad.","Je me suis {{1::sentie}} triste."
"We love {{1::beauty}}.","Nous adorons la beauté."
"She was advised by him not to go.","Il lui {{1::conseilla}} de ne pas partir."
"{{1::appearance}} isn't all.","L'apparence n'est pas tout."
"I dream about you every night.","Je rêve de vous toutes les {{1::nuits}}."
"He will come back at {{1::four}}.","Il sera de retour à 4 heures."
"Don't ask me again.","Ne me {{1::repose}} pas la question !"
"He has three {{1::sons}}.","Il a trois fils."
"We're successful.","Nous connaissons la {{1::réussite}}."
"We like to compete.","Nous aimons la {{1::compétition}}."
"I knew every one of those guys.","Je connaissais chacun de ces {{1::types}}."
"I have a sore {{1::throat}}.","J'ai mal à la gorge."
"I have a sore throat.","J'ai mal à la {{1::gorge}}."
"My {{1::throat}} hurts.","J'ai mal à la gorge."
"My throat hurts.","J'ai mal à la {{1::gorge}}."
"I've got a sore {{1::throat}}.","J'ai mal à la gorge."
"I've got a sore throat.","J'ai mal à la {{1::gorge}}."
"I work on the other side of town.","Je travaille de {{1::l'autre}} côté de la ville."
"The pain hasn't gone away.","La {{1::douleur}} n'est pas partie."
"I stood.","Je me suis {{1::tenu}} debout."
"The time for talking is over.","Le temps de la {{1::discussion}} est passé."
"My tooth hurts.","J'ai mal à la {{1::dent}}."
"We're crossing the {{1::border}}.","Nous passons la frontière."
"We're crossing the border.","Nous {{1::passons}} la frontière."
"He took part in the race.","Il a {{1::participé}} à la course."
"Do you want me to leave you alone?","{{1::souhaitez-vous}} que je vous laisse seul ?"
"I thought you wanted to wait.","Je pensais que vous {{1::vouliez}} attendre."
"I {{1::bumped}} my knee.","Je me suis cogné le genou."
"We will win the {{1::battle}}.","Nous gagnerons la bataille."
"We'll win the {{1::battle}}.","Nous gagnerons la bataille."
"I wish {{1::she'd}} stop smoking.","Je désire qu'elle cesse de fumer."
"{{1::everyone}} saw it.","Tout le monde le vit."
"I felt {{1::relieved}}.","Je me suis senti soulagé."
"I felt relieved.","Je me suis senti {{1::soulagé}}."
"He gave in to the {{1::temptation}}.","Il a cédé à la tentation."
"We stand for {{1::democracy}}.","Nous défendons la démocratie."
"I felt myself {{1::lifted}} up.","Je me suis senti soulevé."
"I felt myself lifted up.","Je me suis senti {{1::soulevé}}."
"Tom just {{1::dumped}} mary.","Tom vient de larguer marie."
"What i want is a divorce.","Ce que je veux, c'est le {{1::divorce}}."
"I have a {{1::theory}}.","J'ai une théorie."
"I have a theory.","J'ai une {{1::théorie}}."
"He never {{1::stops}} to think.","Il ne cesse jamais de réfléchir."
"I felt {{1::isolated}}.","Je me suis senti isolé."
"I thought you'd left.","Je pensais que vous étiez {{1::partis}}."
"Do you have a christmas tree?","As-tu un {{1::sapin}} de noël ?"
"I bit my {{1::tongue}}.","Je me suis mordu la langue."
"The man is tall.","{{1::l'homme}} est grand."
"I thought you'd left.","Je pensais que vous étiez {{1::parties}}."
"I've already explained that to tom.","Je l'ai déjà {{1::expliqué}} à tom."
"I thought you were injured.","Je pensais que vous étiez {{1::blessés}}."
"Are you up to the {{1::task}}?","Es-tu à la hauteur de la tâche ?"
"I thought you were injured.","Je pensais que vous étiez {{1::blessées}}."
"A drunk man's words are a {{1::sober}} man's thoughts.","Dans le vin, la vérité."
"He never {{1::wears}} a tie.","Il ne met jamais de cravate."
"He never wears a tie.","Il ne {{1::met}} jamais de cravate."
"I'm going to go on a {{1::picnic}} tomorrow.","Demain, je vais à un pique-nique."
"I'm going to go on a picnic tomorrow.","Demain, je vais à un {{1::pique-nique}}."
"I thought you were smart.","Je pensais que vous étiez {{1::intelligents}}."
"I thought that you were smart.","Je pensais que vous étiez {{1::intelligents}}."
"It's time to take {{1::stock}}.","Il est temps de faire le point."
"How {{1::many}} are you?","Vous êtes combien?"
"I'll bring him some.","Je vais lui en {{1::apporter}}."
"I {{1::volunteered}}.","Je me suis porté volontaire."
"Who is being {{1::naughty}}?","Qui n'est pas sage ?"
