"English","French"
"You're a murderer.","Tu es un {{c::meurtrier}}."
"Tom {{c::sounded}} happy.","Tom semblait heureux."
"I don't give a fuck.","Je n'en ai rien à {{c::foutre}}."
"I don't give a shit.","Je n'en ai rien à {{c::foutre}}."
"I'm afraid we have a problem.","Je crains que nous {{c::ayons}} un problème."
"We have small chance to win.","Nous avons de {{c::faibles}} chances de gagner."
"You're in europe!","Vous êtes en {{c::europe}} !"
"That is no business of his.","Ce ne sont pas ses {{c::oignons}}."
"Why does the moon {{c::shine}} at night?","Pourquoi la lune brille-t-elle de nuit ?"
"How many of you are there at the base?","Vous êtes combien à la {{c::base}} ?"
"It comes natural to him to speak french.","Il parle {{c::naturellement}} le français."
"They eat {{c::raw}} meat.","Ils mangent de la viande crue."
"You are in no {{c::state}} to drive.","Tu n'es pas en état de conduire."
"You are in no state to drive.","Tu n'es pas en {{c::état}} de conduire."
"You're not in any condition to drive.","Tu n'es pas en {{c::état}} de conduire."
"He is lying on the sofa.","Il est {{c::étendu}} sur le canapé."
"Easy, {{c::tiger}}.","Tout doux, le tigre."
"Easy, tiger.","Tout doux, le {{c::tigre}}."
"He stood by himself.","Il se {{c::tenait}} de son côté."
"The box was full of strawberries.","La boîte était pleine de {{c::fraises}}."
"We discussed a number of options.","Nous avons discuté de nombre de {{c::possibilités}}."
"He {{c::interpreted}} for me.","Il interpréta pour moi."
"They were just gambling.","Ils ne {{c::faisaient}} que jouer."
"I thought we had an agreement.","Je pensais que nous avions un {{c::accord}}."
"I thought we had a deal.","Je pensais que nous avions un {{c::accord}}."
"It {{c::proved}} the truth of the rumor.","Ça a corroboré la rumeur."
"You're not my wife.","Tu n'es pas mon {{c::épouse}}."
"Take {{c::whichever}} you like.","Prends ce que tu aimes."
"She is {{c::wiser}} than i am.","Elle est plus sage que je ne le suis."
"They're learning french.","Ils {{c::apprennent}} le français."
"The bed took up a lot of space.","Le lit {{c::prenait}} beaucoup de place."
"The sun {{c::sets}}.","Le soleil se couche."
"The house has two bedrooms.","La maison dispose de deux {{c::chambres}}."
"I am to meet him at six.","Je dois le rencontrer à {{c::six}} heures."
"He traveled {{c::throughout}} the country.","Il voyagea à travers le pays."
"I don't like men like that.","Je n'aime pas les {{c::hommes}} comme ça."
"She asked him to sit down.","Elle lui a demandé de {{c::s'asseoir}}."
"The beach was crowded with tourists.","La plage était pleine de {{c::touristes}}."
"Today is not your day.","Ce n'est pas ton {{c::jour}}."
"Do you have a {{c::ruler}}?","Vous avez une règle ?"
"Do you have a {{c::ruler}}?","Vous avez une règle ?"
"Don't cut down those {{c::trees}}.","N'abattez pas ces arbres !"
"Don't cut those {{c::trees}} down.","N'abattez pas ces arbres !"
"Nothing's going to happen.","Il ne se {{c::passera}} rien."
"The baby arrived near dawn.","Le bébé est né à {{c::l'aube}}."
"Tom, i {{c::especially}} want to talk to you.","Tom, je veux particulièrement te parler."
"The cause of the fire was known.","La cause de {{c::l'incendie}} était connue."
"I have to wear boots.","Il faut que je porte des {{c::bottes}}."
"You would not have ten minutes?","Vous {{c::n'auriez}} pas dix minutes ?"
"There wasn't much traffic.","Il n'y avait pas beaucoup de {{c::circulation}}."
"He skipped a {{c::grade}}.","Il a sauté une classe."
"The moon was above the horizon.","La lune était au-dessus de {{c::l'horizon}}."
"I want to play {{c::cards}}.","Je veux jouer aux cartes."
"I want to play cards.","Je veux jouer aux {{c::cartes}}."
"Tie your {{c::shoe}}.","Attachez le lacet de votre chaussure."
"She's still a {{c::minor}}.","Elle est encore mineure."
"Tie your {{c::shoe}}.","Nouez le lacet de votre chaussure."
"He handed the letter to the {{c::secretary}}.","Il tendit la lettre à la secrétaire."
"I am a student in a university.","Je suis étudiante dans une {{c::université}}."
"I'm a student in a university.","Je suis étudiante dans une {{c::université}}."
"I want to stay for {{c::several}} days.","Je veux rester plusieurs jours."
"I want to stay for several days.","Je veux rester {{c::plusieurs}} jours."
"I'm counting on your {{c::presence}}.","Je compte sur ta présence."
"He is {{c::apt}} to forget.","Il est doué pour oublier."
"He {{c::shows}} me the way to the airport.","Il me montre le chemin de l'aéroport."
"Don't you want a little {{c::excitement}}?","Ne veux-tu pas un peu d'effervescence ?"
"The weather has {{c::improved}}.","Le temps s'est amélioré."
"Tom will not {{c::ruin}} his clothes.","Tom n'abîmera pas ses vêtements."
"The dog {{c::destroyed}} the sofa.","Le chien a détruit le canapé."
"The dog destroyed the sofa.","Le chien a {{c::détruit}} le canapé."
