"English","French"
"I want to stay outside.","Je veux rester {{1::dehors}}."
"Do you see much of him?","Le {{1::vois-tu}} souvent ?"
"It's the {{1::end}} of the year.","C'est la fin de l'année."
"It's the end of the year.","C'est la fin de {{1::l'année}}."
"Get the door!","{{1::prenez}} la porte !"
"I'm {{1::half}} japanese.","Je suis à moitié japonaise."
"I'm half japanese.","Je suis à moitié {{1::japonaise}}."
"Tell her that i'm sorry.","{{1::dis-lui}} que je suis désolé."
"{{1::hail}}, friend.","Je te salue, l'ami."
"Hail, friend.","Je te salue, {{1::l'ami}}."
"I'm all out of {{1::tricks}}.","Je suis à court d'expédients."
"I know what this is about.","Je sais de quoi il {{1::s'agit}}."
"I'll tell you {{1::afterwards}}.","Je te le dirai après."
"I wanted to show it to you.","Je voulais te le {{1::montrer}}."
"I went {{1::aboard}}.","Je suis monté à bord."
"I went aboard.","Je suis {{1::monté}} à bord."
"{{1::me}}!","Moi !"
"I've missed it.","Je lui ai {{1::manqué}}."
"This was a {{1::gift}} from tom.","C'était un cadeau de tom."
"This was a gift from tom.","C'était un {{1::cadeau}} de tom."
"I share his opinion.","Je {{1::partage}} son opinion."
"I share her opinion.","Je {{1::partage}} son opinion."
"I know. i was there.","Je sais. {{1::j'étais}} là."
"French is {{1::complicated}}.","Le français est compliqué."
"French is complicated.","Le français est {{1::compliqué}}."
"The house is {{1::empty}}.","La maison est vide."
"The house is empty.","La maison est {{1::vide}}."
"What's the {{1::score}}?","Quel est le résultat ?"
"What's the score?","Quel est le {{1::résultat}} ?"
"It's break time.","C'est l'heure de la {{1::pause}}."
"I'm willing to help him.","Je suis {{1::disposé}} à l'aider."
"I went {{1::aboard}}.","Je suis montée à bord."
"I don't know this game.","Je ne connais pas ce {{1::jeu}}."
"I prefer this {{1::version}}.","Je préfère cette version."
"I prefer this version.","Je préfère cette {{1::version}}."
"I was born in {{1::osaka}}.","Je suis née à osaka."
"I was born in osaka.","Je suis née à {{1::osaka}}."
"The book is {{1::amusing}}.","Le livre est amusant."
"I don't know that guy.","Je ne connais pas ce {{1::type}}."
"I didn't want that job.","Je ne voulais pas ce {{1::métier}}."
"{{1::mennad}} knows.","Mennad le sait."
"Mennad knows.","{{1::mennad}} le sait."
"I'm tough.","Je suis dure à {{1::cuire}}."
"I'm used to the smell.","Je suis habitué à {{1::l'odeur}}."
"I'm tom, {{1::and}} you?","Je suis tom. et toi ?"
"It is {{1::john's}} apple.","C'est la pomme de john."
"It's {{1::john's}} apple.","C'est la pomme de john."
"Look at the {{1::price}}.","Regarde le prix."
"Look at the price.","Regarde le {{1::prix}}."
"I was born in moscow.","Je suis née à {{1::moscou}}."
"Do not {{1::contribute}} to tatoeba.","Ne contribue pas à tatoeba."
"Don't {{1::contribute}} to tatoeba.","Ne contribue pas à tatoeba."
"Don't touch the computer.","Ne touche pas à {{1::l'ordinateur}}."
"I share her opinion.","Je {{1::partage}} son avis."
"I didn't feel a thing.","Je n'ai rien {{1::senti}}."
"I love you guys.","Les {{1::mecs}}, je vous adore."
"What is for {{1::dessert}}?","Quel est le dessert ?"
"What is for dessert?","Quel est le {{1::dessert}} ?"
"What's for {{1::dessert}}?","Quel est le dessert ?"
"What's for dessert?","Quel est le {{1::dessert}} ?"
"Now it's time for the weather {{1::forecast}}.","C'est l'heure de la météo."
"Now it's time for the weather forecast.","C'est l'heure de la {{1::météo}}."
"I don't like your friends.","Je n'aime pas tes {{1::amies}}."
"The book is blue.","Le livre est {{1::bleu}}."
"The {{1::weekend}} is here.","Le week-end est là."
"The weekend is here.","Le {{1::week-end}} est là."
"I didn't know anything.","Je n'ai rien {{1::su}}."
"I appreciate the {{1::invitation}}.","Je suis sensible à l'invitation."
"I appreciate the invitation.","Je suis sensible à {{1::l'invitation}}."
"You don't know everything.","Vous ne {{1::savez}} pas tout."
"I gave him a call.","Je lui ai {{1::téléphoné}}."
"I called him up.","Je lui ai {{1::téléphoné}}."
"What's the {{1::cost}}?","Quel est le coût ?"
"What's the cost?","Quel est le {{1::coût}} ?"
"I {{1::explained}} it to him.","Je lui ai expliqué."
"I explained it to him.","Je lui ai {{1::expliqué}}."
"I admit that i'm tired.","{{1::j'admets}} que je suis fatigué."
"The house is {{1::white}}.","La maison est blanche."
"The house is white.","La maison est {{1::blanche}}."
"Tom wasn't alone.","Tom {{1::n'était}} pas seul."
"The movie {{1::starts}}.","Le film commence."
"The cold is on {{1::its}} way.","Le froid arrive !"
"The cold weather is on {{1::its}} way.","Le froid arrive !"
"We need you.","Nous {{1::avons}} besoin de vous."
"Wait {{1::till}} i finish eating.","Attends que je finisse de manger."
"The house is cold.","La maison est {{1::froide}}."
"The book is {{1::sold}} out.","Le livre est épuisé."
"I didn't know how to {{1::express}} myself.","Je fus à court de mots."
"I owe you a {{1::favor}}.","Je vous dois une faveur."
"I owe you a favor.","Je vous dois une {{1::faveur}}."
"I'll keep it {{1::warm}}.","Je le garderai au chaud."
"He's on the train.","Il est dans le {{1::train}}."
"I believe that's correct.","Je crois que c'est {{1::correct}}."
"He painted.","Il a fait de la {{1::peinture}}."
"I don't like your friends.","Je n'aime pas vos {{1::amies}}."
"I didn't {{1::spend}} anything.","Je n'ai rien dépensé."
"I didn't spend anything.","Je n'ai rien {{1::dépensé}}."
"I believe that's correct.","Je crois que c'est {{1::exact}}."
"I don't watch that show.","Je ne regarde pas ce {{1::spectacle}}."
"I didn't feel a thing.","Je n'ai rien {{1::ressenti}}."
