"English","French"
"Please.","Je {{c::t'en}} prie."
"{{c::oh}} please!","Je t'en prie !"
"{{c::please}}.","Je t'en prie !"
"Don't do it!","Ne le {{c::faites}} pas !"
"I loved you.","Je t'ai {{c::aimé}}."
"Don't do it.","Ne le {{c::faites}} pas !"
"I lost it.","Je {{c::l’ai}} perdu."
"I wanted to give up.","Je voulais {{c::abandonner}}."
"I wanted to quit.","Je voulais {{c::démissionner}}."
"I am the {{c::best}}.","Je suis le meilleur."
"I am the best.","Je suis le {{c::meilleur}}."
"I'm the {{c::best}}.","Je suis le meilleur."
"I'm the best.","Je suis le {{c::meilleur}}."
"I wanted to {{c::sit}} down.","Je voulais m'asseoir."
"I wanted to sit down.","Je voulais {{c::m'asseoir}}."
"I wanted to marry him.","Je voulais {{c::l'épouser}}."
"I like you a great {{c::deal}}.","Je t'aime fort."
"I'm the {{c::last}}.","Je suis le dernier."
"I'm the last.","Je suis le {{c::dernier}}."
"I just {{c::arrived}} now.","Je viens d'arriver."
"I just arrived now.","Je viens {{c::d'arriver}}."
"I have only just {{c::arrived}}.","Je viens d'arriver."
"I have only just arrived.","Je viens {{c::d'arriver}}."
"I just {{c::arrived}}.","Je viens d'arriver."
"I just arrived.","Je viens {{c::d'arriver}}."
"I hate {{c::studying}}.","Je déteste étudier."
"I like {{c::english}} better.","Je préfère l'anglais."
"I'd agree.","Je {{c::serais}} d'accord."
"I {{c::prefer}} english.","Je préfère l'anglais."
"I wanted to {{c::disappear}}.","Je voulais disparaître."
"I wanted to disappear.","Je voulais {{c::disparaître}}."
"I like english {{c::best}}.","Je préfère l'anglais."
"I {{c::meant}} to call you.","Je voulais t'appeler."
"I meant to call you.","Je voulais {{c::t'appeler}}."
"I hate {{c::paris}}.","Je déteste paris."
"I hate paris.","Je déteste {{c::paris}}."
"I hate {{c::losing}}.","Je déteste perdre."
"I hate losing.","Je déteste {{c::perdre}}."
"I hate to lose.","Je déteste {{c::perdre}}."
"I wanted to {{c::impress}} her.","Je voulais l'impressionner."
"I wanted to {{c::impress}} him.","Je voulais l'impressionner."
"I {{c::totally}} understand.","Je comprends complètement."
"I totally understand.","Je comprends {{c::complètement}}."
"I wanted to {{c::impress}} you.","Je voulais t'impressionner."
"I {{c::totally}} get it.","Je comprends complètement."
"I totally get it.","Je comprends {{c::complètement}}."
"I just {{c::came}} in.","Je viens d'entrer."
"I just came in.","Je viens {{c::d'entrer}}."
"Don't you think so?","Ne le {{c::penses-tu}} pas ?"
"I'm from {{c::america}}.","Je viens d'amérique."
"I'm from america.","Je viens {{c::d'amérique}}."
"I come from {{c::america}}.","Je viens d'amérique."
"I come from america.","Je viens {{c::d'amérique}}."
"I {{c::would've}} left.","Je serais partie."
"I would've left.","Je {{c::serais}} partie."
"I will be loved.","Je serai {{c::aimé}}."
"I believe in {{c::ken}}.","Je crois ken."
"I believe in ken.","Je crois {{c::ken}}."
"I go {{c::quickly}}.","Je pars vite."
"I'm from {{c::australia}}.","Je viens d'australie."
"I'm from australia.","Je viens {{c::d'australie}}."
"I come from {{c::australia}}.","Je viens d'australie."
"I come from australia.","Je viens {{c::d'australie}}."
"I come from {{c::england}}.","Je viens d'angleterre."
"I'm from {{c::england}}.","Je viens d'angleterre."
"I am from {{c::england}}.","Je viens d'angleterre."
"I {{c::tricked}} you.","Je t'ai menti."
"I tricked you.","Je t'ai {{c::menti}}."
"I {{c::lied}} to you.","Je t'ai menti."
"I lied to you.","Je t'ai {{c::menti}}."
"I've {{c::lied}} to you.","Je t'ai menti."
"I've lied to you.","Je t'ai {{c::menti}}."
"I'd like to pay.","Je voudrais {{c::payer}}."
"I was sorry.","Je {{c::fus}} désolé."
"I am from {{c::spain}}.","Je viens d'espagne."
"I come from {{c::spain}}.","Je viens d'espagne."
"I'm from {{c::spain}}.","Je viens d'espagne."
"I am from {{c::egypt}}.","Je viens d'égypte."
"I just {{c::moved}} in.","Je viens d'emménager."
"I see {{c::dan}}.","Je vois dan."
"I see dan.","Je vois {{c::dan}}."
"I have been expecting you.","Je t'ai {{c::attendu}}."
"I've been expecting you.","Je t'ai {{c::attendu}}."
"I'll be free.","Je serai {{c::libre}}."
"I was working late.","Je {{c::travaillais}} tard."
"Did you {{c::miss}} me?","Je t'ai manqué ?"
"Did you miss me?","Je t'ai {{c::manqué}} ?"
"Tell me about him.","{{c::parle-moi}} de lui."
"I hate traveling.","Je déteste {{c::voyager}}."
"I hate travelling.","Je déteste {{c::voyager}}."
"I would've left.","Je {{c::serais}} parti."
"I hate {{c::dancing}}.","Je déteste danser."
"I drive {{c::fast}}.","Je conduis vite."
"I'll be back {{c::late}}.","Je rentrerai tard."
"Stop, i say.","Je dis {{c::d'arrêter}}."
"What will {{c::happen}} to him?","Qu'adviendra-t-il de lui ?"
"Get {{c::rid}} of him.","Débarrassez-vous de lui !"
"Get {{c::rid}} of him!","Débarrassez-vous de lui !"
"I remember.","Je m'en {{c::rappelle}}."
"I apologise.","Je demande {{c::pardon}}."
