"English","French"
"I think tom will be back.","Je pense que tom {{c::reviendra}}."
"I think that tom will be back.","Je pense que tom {{c::reviendra}}."
"I'm not used to this {{c::sort}} of thing.","Je n'ai pas l'habitude de ça."
"I'm not used to this sort of thing.","Je n'ai pas {{c::l'habitude}} de ça."
"Why not try it on?","Pourquoi ne pas {{c::l'essayer}} ?"
"Is that not {{c::clear}}?","N'est-ce pas clair ?"
"Is that not clear?","N'est-ce pas {{c::clair}} ?"
"I'm going back to college.","Je retourne en {{c::fac}}."
"And the {{c::yellow}} one?","Et le jaune ?"
"And the yellow one?","Et le {{c::jaune}} ?"
"I {{c::accompanied}} her on a walk.","Je l'accompagnai en promenade."
"I think tom will win.","Je pense que tom {{c::gagnera}}."
"I think tom is getting better.","Je pense que tom {{c::s'améliore}}."
"I think tom is going to win.","Je pense que tom {{c::gagnera}}."
"I am going back to {{c::india}}.","Je retourne en inde."
"I am going back to india.","Je retourne en {{c::inde}}."
"Do you know i love you?","{{c::savez-vous}} que je vous aime ?"
"Why don't you {{c::invite}} him?","Pourquoi ne pas l'inviter ?"
"Turn the {{c::volume}} up.","Monte le son."
"Turn the volume up.","{{c::monte}} le son."
"Turn up the {{c::volume}}.","Monte le son."
"Turn up the volume.","{{c::monte}} le son."
"I pay in cash.","Je paie en {{c::espèces}}."
"Why don't you {{c::grow}} up?","Pourquoi ne grandis-tu pas ?"
"Why don't you {{c::grow}} up?","Pourquoi ne grandissez-vous pas ?"
"Isn't it nice?","N'est-ce pas {{c::sympa}} ?"
"That {{c::makes}} you happy, doesn't it?","Ravi, n'est-ce pas ?"
"Isn't this wonderful?","N'est-ce pas {{c::merveilleux}} ?"
"Isn't that wonderful?","N'est-ce pas {{c::merveilleux}} ?"
"Isn't that {{c::annoying}}?","N'est-ce pas ennuyeux ?"
"Isn't that nice?","N'est-ce pas {{c::chouette}} ?"
"Isn't this nice?","N'est-ce pas {{c::chouette}} ?"
"I thought you knew.","Je pensais que vous {{c::saviez}}."
"{{c::ain't}} that cute?","N'est-ce pas mignon ?"
"Ain't that cute?","N'est-ce pas {{c::mignon}} ?"
"Isn't it {{c::cute}}?","N'est-ce pas mignon ?"
"I know tom {{c::understands}}.","Je sais que tom comprend."
"Isn't that {{c::awesome}}?","N'est-ce pas génial ?"
"Isn't that {{c::awful}}?","N'est-ce pas horrible ?"
"I thought {{c::you'd}} understand.","Je pensais que vous comprendriez."
"I had breakfast in {{c::pajamas}}.","Je petit-déjeunais en pyjama."
"I ate breakfast in my {{c::pajamas}}.","Je petit-déjeunais en pyjama."
"Turn up the {{c::volume}}.","Augmente le son."
"Turn up the volume.","{{c::augmente}} le son."
"Turn the volume up.","{{c::augmente}} le son."
"I am your {{c::sun}}.","Je suis ton soleil."
"I am your sun.","Je suis ton {{c::soleil}}."
"I'm sending her to {{c::california}}.","Je l'envoie en californie."
"Don't stay here.","Ne {{c::restez}} pas ici !"
"Turn the volume up.","{{c::montez}} le son."
"Turn the music up!","{{c::montez}} le son !"
"Turn up the volume.","{{c::montez}} le son."
"May i {{c::offer}} you a drink?","Je vous offre à boire ?"
"May i offer you a drink?","Je vous {{c::offre}} à boire ?"
"You just {{c::screwed}} up.","Tu viens de foirer."
"Isn't that right?","N'est-ce pas {{c::correct}} ?"
"Don't be afraid.","{{c::n'ayez}} pas peur."
"Don't be afraid.","{{c::n'ayez}} pas peur !"
"That doesn't belong to me.","Cela ne {{c::m'appartient}} pas."
"I {{c::brought}} you some water.","Je t'ai apporté de l'eau."
"I brought you some water.","Je t'ai {{c::apporté}} de l'eau."
