"English","French"
"Haven't we met before?","Ne nous sommes-nous pas {{c::rencontrés}} auparavant ?"
"The tongue wounds more than a lance.","La langue est un bon {{c::bâton}}."
"She's having a bath at the moment.","Elle est en train de se {{c::baigner}}."
"She's in the bath at the moment.","Elle est en train de se {{c::baigner}}."
"We live in {{c::poverty}}.","Nous vivons dans la misère."
"I don't know what this {{c::symbol}} stands for.","Je ne sais pas ce que ce symbole signifie."
"I don't know what this symbol stands for.","Je ne sais pas ce que ce {{c::symbole}} signifie."
"This is exactly what i didn't want to happen.","C'est exactement ce que je voulais {{c::éviter}}."
"He kept it {{c::hidden}} from me.","Il me l'a caché."
"He kept it hidden from me.","Il me l'a {{c::caché}}."
"I'm glad we're together.","Je suis content que nous {{c::soyons}} ensemble."
"I sent her a text message.","Je lui ai envoyé un {{c::sms}}."
"May i have the check, please?","Puis-je avoir {{c::l'addition}}, je vous prie ?"
"I don't think it was a mistake.","Je ne pense pas que ce {{c::fût}} une erreur."
"Tom's native language isn't french.","La langue {{c::maternelle}} de tom n'est pas le français."
"Alice is the best friend of maria.","{{c::alice}} est la meilleure amie de maria."
"This article is for sale.","Cet {{c::article}} est à vendre."
"I'll give you a couple {{c::examples}}.","Je vais vous donner quelques exemples."
"What's the {{c::total}} population of france?","Quel est la population totale de la france ?"
"What's the total population of france?","Quel est la population {{c::totale}} de la france ?"
"I hope we didn't wake you.","J'espère que nous ne {{c::t'avons}} pas réveillé."
"I read one of his works.","J'ai lu une de ses {{c::œuvres}}."
"I don't want a birthday party this year.","Je ne veux pas de fête {{c::d'anniversaire}} cette année."
"I think tom needs {{c::medical}} attention.","Je pense que tom a besoin de soins médicaux."
"He was in a {{c::twitter}}.","Il était tout excité."
"Sami doesn't like french fries.","Sami n'aime pas les {{c::frites}}."
"I didn't take the time to do it {{c::properly}}.","Je n'ai pas pris le temps de le faire correctement."
"Now is the time for action.","Maintenant il est temps {{c::d'agir}}."
"I lent him a {{c::cd}}.","Je lui ai prêté un cd."
"I don't think i'm {{c::permitted}} to do that.","Je ne pense pas avoir le droit de faire ça."
"Tom has a 13-year-old daughter.","Tom a une fille de {{c::treize}} ans."
"We're sure we can do that.","Nous sommes {{c::certains}} de pouvoir le faire."
"There's the {{c::island}} of my dreams!","Là est l'île de mes rêves !"
"There's the island of my dreams!","Là est {{c::l'île}} de mes rêves !"
"The lorry tipped over.","Le camion s'est {{c::renversé}}."
"The giant {{c::awoke}}!","Le géant s'est réveillé !"
"This report is free from {{c::errors}}.","Ce rapport ne contient pas d'erreurs."
"She {{c::grabbed}} him by the hand.","Elle le saisit par la main."
"Can i talk to you for a {{c::sec}}?","Je peux te parler une seconde ?"
"I think she's forty.","Je pense qu'elle a {{c::quarante}} ans."
"What does this {{c::device}} do?","Que fait cet appareil ?"
"Do not argue with him.","Ne te {{c::dispute}} pas avec lui."
"I have several silver {{c::coins}}.","Je possède plusieurs pièces d'argent."
"I have several silver coins.","Je possède plusieurs {{c::pièces}} d'argent."
"Did you get the {{c::loan}}?","As-tu obtenu le prêt ?"
"How long did the meeting last?","Combien de temps a {{c::duré}} la réunion ?"
"Boys don't play with {{c::dolls}}.","Les garçons ne jouent pas à la poupée."
"Boys don't play with dolls.","Les garçons ne {{c::jouent}} pas à la poupée."
"How many people were there?","Combien de gens {{c::étaient}} là ?"
"What about your wife?","Qu'en est-il de votre {{c::épouse}} ?"
"I speak {{c::google}} translate fluently.","Je parle couramment google translate."
"The landscape is unfamiliar to me.","Ce {{c::paysage}} ne m'est pas familier."
"What kind of person is she?","Quel genre de personne {{c::est-elle}} ?"
"I don't need you or anybody else.","Je n'ai pas besoin de vous {{c::ni}} de quiconque d'autre."
"I have a mission to complete.","J'ai une mission à {{c::accomplir}}."
"She likes word games.","Elle aime les {{c::jeux}} de mots."
"I have a {{c::deadline}} to meet.","J'ai une échéance à respecter."
"The town {{c::developed}} into the center of the economy.","La ville est devenue le centre de l'économie."
"The town developed into the center of the economy.","La ville est devenue le {{c::centre}} de l'économie."
"They took him by force.","Ils l'ont {{c::emmené}} de force."
"I don't like {{c::visiting}} big cities.","Je n'aime pas visiter les grandes villes."
"I don't like visiting big cities.","Je n'aime pas visiter les grandes {{c::villes}}."
"Tom {{c::pressed}} the elevator button.","Tom appuya sur le bouton de l’ascenseur."
"She wrote to a friend.","Elle {{c::écrivit}} à une amie."
"What else do we need?","De quoi d'autre {{c::a-t-on}} besoin ?"
"What might that be?","Que cela {{c::pourrait-il}} être ?"
"I'll be gone until sunday.","Je serai {{c::absente}} jusqu'à dimanche."
"Go and talk to tom.","{{c::allez-y}} et parlez à tom."
"Don't breathe a word of what i've told you to anyone.","Ne dis rien de ce que je t'ai {{c::raconté}}."
"They shouldn't be doing that.","Ils ne {{c::devraient}} pas faire cela."
"I forgot to close the {{c::curtains}}.","J'ai oublié de fermer les rideaux."
"I forgot to close the curtains.","J'ai oublié de fermer les {{c::rideaux}}."
"Mary {{c::decorated}} the cake.","Mary a décoré le gâteau."
"Language is the painting of our ideas.","Le {{c::langage}} est la peinture de nos idées."
"I can't afford to buy that this month.","Je ne peux pas me le payer ce {{c::mois-ci}}."
"The tree was heavy with fruit.","L'arbre était {{c::chargé}} de fruits."
"Who {{c::telephoned}} ann?","Qui a téléphoné à ann ?"
"Tea was {{c::introduced}} from china.","Le thé a été introduit de chine."
"That's where we'll go.","C'est là que nous {{c::irons}}."
"{{c::due}} to the storm, he didn't arrive.","À cause de la tempête, il n'est pas arrivé."
"Due to the storm, he didn't arrive.","À cause de la {{c::tempête}}, il n'est pas arrivé."
"Are you the new assistant?","Êtes-vous le nouveau {{c::secrétaire}} ?"
"I'm looking forward to seeing you again.","J'attends avec {{c::impatience}} de vous revoir."
"I don't understand what you're trying to {{c::achieve}}.","Je ne comprends pas ce que tu essaies d'accomplir."
"I don't understand what you're trying to {{c::accomplish}}.","Je ne comprends pas ce que tu essaies d'accomplir."
"{{c::bob}} is popular at school.","Bob est populaire à l'école."
"Bob is popular at school.","{{c::bob}} est populaire à l'école."
"He {{c::repeated}} the same mistake.","Il a refait la même erreur."
"It is doubtful whether she will come on time.","Elle ne viendra {{c::sûrement}} pas à temps."
"Swimming is good exercise.","La natation est un bon {{c::exercice}}."
"They are suffering {{c::financial}} difficulties.","Ils souffrent de difficultés financières."
"Are you happy with your {{c::appearance}}?","Es-tu satisfait de ton apparence ?"
"She will not stick to her word.","Elle ne {{c::tiendra}} pas sa parole."
"Your future is full of {{c::possibilities}}.","Ton avenir est plein de possibilités."
"Labour created man.","Le travail a {{c::créé}} l'homme."
"I went down to his {{c::level}}.","Je me suis descendu à son niveau."
"Pizza is the kid's favorite meal.","La pizza est le {{c::plat}} préféré de l'enfant."
"I thought i had a day off.","Je pensais {{c::disposer}} d'un jour de congé."
"I went {{c::camping}} with my family.","Je suis allé camper en famille."
"I think friends are important.","Je pense que les amis sont {{c::importants}}."
