"English","French"
"I'm not {{c::miserable}}.","Je ne suis pas malheureux."
"I'm not {{c::unhappy}}.","Je ne suis pas malheureux."
"I'm not jealous.","Je ne suis pas {{c::jalouse}}."
"I'm not angry about it.","Je ne suis pas {{c::fâché}}."
"I'm not nervous.","Je ne suis pas {{c::nerveuse}}."
"I'm not mean.","Je ne suis pas {{c::méchant}}."
"I'm not a scientist.","Je ne suis pas {{c::scientifique}}."
"I'm not satisfied.","Je ne suis pas {{c::satisfaite}}."
"I'm not {{c::selfish}}.","Je ne suis pas égoïste."
"I'm not selfish.","Je ne suis pas {{c::égoïste}}."
"I'm not chinese.","Je ne suis pas {{c::chinoise}}."
"I'm not in a {{c::rush}}.","Je ne suis pas pressé."
"I'm not in the {{c::mood}}.","Je ne suis pas d'humeur."
"I'm not in the mood.","Je ne suis pas {{c::d'humeur}}."
"I am not deaf.","Je ne suis pas {{c::sourd}}."
"I'm not a teacher.","Je ne suis pas {{c::instituteur}}."
"I'm not convinced.","Je ne suis pas {{c::convaincue}}."
"I'm unconvinced.","Je ne suis pas {{c::convaincue}}."
"I'm not asleep.","Je ne suis pas {{c::endormie}}."
"I'm not {{c::naive}}.","Je ne suis pas naïf."
"I'm not naive.","Je ne suis pas {{c::naïf}}."
"I'm not that {{c::naive}}.","Je ne suis pas naïf."
"I'm not that naive.","Je ne suis pas {{c::naïf}}."
"I'm not {{c::gullible}}.","Je ne suis pas naïf."
"I'm not gullible.","Je ne suis pas {{c::naïf}}."
"I'm not impressed.","Je ne suis pas {{c::impressionnée}}."
"I'm not an {{c::expert}}.","Je ne suis pas expert."
"I'm not an expert.","Je ne suis pas {{c::expert}}."
"I'm not normal.","Je ne suis pas {{c::normale}}."
"I'm not a {{c::soldier}}.","Je ne suis pas soldat."
"I'm not a soldier.","Je ne suis pas {{c::soldat}}."
"I'm not {{c::armed}}.","Je ne suis pas armée."
"I'm not armed.","Je ne suis pas {{c::armée}}."
"I'm not a teacher.","Je ne suis pas {{c::institutrice}}."
"I'm not english.","Je ne suis pas {{c::anglaise}}."
"I'm not {{c::embarrassed}}.","Je ne suis pas embarrassé."
"I'm not embarrassed.","Je ne suis pas {{c::embarrassé}}."
"I'm not {{c::bitter}}.","Je ne suis pas amer."
"I'm not bitter.","Je ne suis pas {{c::amer}}."
"I'm not miserable.","Je ne suis pas {{c::malheureuse}}."
"I'm not unhappy.","Je ne suis pas {{c::malheureuse}}."
"I'm not patient.","Je ne suis pas {{c::patiente}}."
"I'm not a {{c::cop}}.","Je ne suis pas flic."
"I'm not a cop.","Je ne suis pas {{c::flic}}."
"I'm not {{c::desperate}}.","Je ne suis pas désespéré."
"I'm not ugly.","Je ne suis pas {{c::laid}}."
"I'm not {{c::gullible}}.","Je ne suis pas crédule."
"I'm not gullible.","Je ne suis pas {{c::crédule}}."
"I am not a {{c::candidate}}.","Je ne suis pas candidat."
"I am not a candidate.","Je ne suis pas {{c::candidat}}."
"I'm in no hurry.","Je ne suis pas {{c::pressée}}."
"I'm not {{c::pessimistic}}.","Je ne suis pas pessimiste."
"I'm not pessimistic.","Je ne suis pas {{c::pessimiste}}."
"I'm not deaf.","Je ne suis pas {{c::sourde}}."
"I'm not naive.","Je ne suis pas {{c::naïve}}."
"I'm not german.","Je ne suis pas {{c::allemande}}."
"I am not a pessimist.","Je ne suis pas {{c::pessimiste}}."
"I'm not in a rush.","Je ne suis pas {{c::pressée}}."
"I'm uninsured.","Je ne suis pas {{c::assuré}}."
"I'm not ugly.","Je ne suis pas {{c::laide}}."
"I'm not a {{c::millionaire}}.","Je ne suis pas millionnaire."
"Tom's {{c::strange}}.","Tom est bizarre."
"Tom's strange.","Tom est {{c::bizarre}}."
"Tom's {{c::weird}}.","Tom est bizarre."
"Tom is {{c::odd}}.","Tom est bizarre."
"Tom is {{c::strange}}.","Tom est bizarre."
"I'm not {{c::discouraged}}.","Je ne suis pas découragé."
"I'm not {{c::religious}}.","Je ne suis pas religieux."
"I'm not {{c::bitter}}.","Je ne suis pas amère."
"I'm not {{c::embarrassed}}.","Je ne suis pas embarrassée."
"I'm not {{c::racist}}.","Je ne suis pas raciste."
"I am not {{c::racist}}.","Je ne suis pas raciste."
"I am not {{c::czech}}.","Je ne suis pas tchèque."
"I'm not {{c::paranoid}}.","Je ne suis pas paranoïaque."
"I'm not {{c::dumb}}.","Je ne suis pas abruti."
"I'm not an {{c::alcoholic}}.","Je ne suis pas alcoolique."
"I'm not {{c::creative}}.","Je ne suis pas créatif."
"I'm not the {{c::coach}}.","Je ne suis pas l'entraîneur."
"I'm not {{c::gay}}.","Je ne suis pas homo."
"I'm not {{c::skinny}}.","Je ne suis pas maigrichonne."
"I am not a morning {{c::person}}.","Je ne suis pas matinal."
"I am not a {{c::candidate}}.","Je ne suis pas candidate."
"I'm not {{c::stoned}}.","Je ne suis pas lapidé."
"Tom is {{c::dangerous}}.","Tom est dangereux."
"Tom is dangerous.","Tom est {{c::dangereux}}."
"Tom is {{c::nice}}.","Tom est gentil."
"Tom is {{c::kind}}.","Tom est gentil."
"I'm not {{c::mark}}.","Je ne suis pas mark."
"I'm not {{c::dumb}}.","Je ne suis pas abrutie."
"Tom is {{c::calm}}.","Tom est calme."
"Tom is calm.","Tom est {{c::calme}}."
"He's got {{c::style}}.","Il a de la classe."
"He's got style.","Il a de la {{c::classe}}."
"Tom is an {{c::idiot}}.","Tom est idiot."
"Tom is a doctor.","Tom est {{c::docteur}}."
"Tom's a doctor.","Tom est {{c::docteur}}."
"Tom {{c::stayed}}.","Tom est resté."
"Tom stayed.","Tom est {{c::resté}}."
"Tom's {{c::funny}}.","Tom est drôle."
"Tom's funny.","Tom est {{c::drôle}}."
