"English","French"
"Don't eat {{c::garbage}}.","Ne mangez pas de cochonneries."
"He doesn't have a {{c::gun}}.","Il n'a pas de pistolet."
"He doesn't have a gun.","Il n'a pas de {{c::pistolet}}."
"Don't run {{c::risks}}.","Ne courez pas de risques."
"Don't talk nonsense.","Ne {{c::raconte}} pas de conneries !"
"He has no house to live in.","Il n'a pas de {{c::foyer}}."
"Don't throw {{c::stones}}.","Ne jetez pas de pierres."
"Don't throw stones.","Ne jetez pas de {{c::pierres}}."
"Tom ran.","Tom a {{c::couru}}."
"Stop carping!","Arrêtez de vous {{c::plaindre}} !"
"Stop kvetching!","Arrêtez de vous {{c::plaindre}} !"
"Stop {{c::complaining}}!","Arrêtez de vous plaindre !"
"Stop complaining!","Arrêtez de vous {{c::plaindre}} !"
"He doesn't have a {{c::gun}}.","Il n'a pas de flingue."
"I didn't kiss tom.","Je n'ai pas {{c::embrassé}} tom."
"Keep {{c::climbing}}.","Ne t'arrête pas de grimper."
"I just {{c::got}} up.","Je viens de me lever."
"I just got up.","Je viens de me {{c::lever}}."
"I've just got up.","Je viens de me {{c::lever}}."
"I'm going back to college.","Je retourne à la {{c::fac}}."
"I didn't recognize tom.","Je n'ai pas {{c::reconnu}} tom."
"Tom phoned.","Tom a {{c::téléphoné}}."
"I am interested in swimming.","Je m'intéresse à la {{c::natation}}."
"Stop {{c::arguing}}.","Arrêtez de vous disputer !"
"Stop arguing.","Arrêtez de vous {{c::disputer}} !"
"Enough {{c::arguing}}!","Arrêtez de vous disputer !"
"Enough arguing!","Arrêtez de vous {{c::disputer}} !"
"Stop arguing.","Arrêtez de vous {{c::disputer}} !"
"I just got married.","Je viens de me {{c::marier}}."
"Tom {{c::moved}}.","Tom a déménagé."
"Tom moved.","Tom a {{c::déménagé}}."
"Tom relocated.","Tom a {{c::déménagé}}."
"Tom moved house.","Tom a {{c::déménagé}}."
"In {{c::fact}}, i did not know it.","En fait, je l'ignorais."
"Tom {{c::sang}}.","Tom a chanté."
"Tom sang.","Tom a {{c::chanté}}."
"I don't have a {{c::girlfriend}} anymore.","Je n'ai plus de copine."
"I don't have a girlfriend anymore.","Je n'ai plus de {{c::copine}}."
"Tom {{c::jumped}}.","Tom a sauté."
"Tom jumped.","Tom a {{c::sauté}}."
"Tom voted.","Tom a {{c::voté}}."
"Tom {{c::smiled}}.","Tom a souri."
"Tom smiled.","Tom a {{c::souri}}."
"Tom grinned.","Tom a {{c::souri}}."
"Did tom have his dinner?","Tom a {{c::dîné}} ?"
"Did tom eat his dinner?","Tom a {{c::dîné}} ?"
"Tom {{c::danced}}.","Tom a dansé."
"Tom danced.","Tom a {{c::dansé}}."
"A {{c::bit}} of coffee?","Un peu de café ?"
"Tom quit.","Tom a {{c::démissionné}}."
"Tom's resigned.","Tom a {{c::démissionné}}."
"Tom {{c::clapped}}.","Tom a applaudi."
"Tom clapped.","Tom a {{c::applaudi}}."
"Tom {{c::cheered}}.","Tom a applaudi."
"I'll {{c::join}} you.","Je me joindrai à vous."
"Tom {{c::smoked}}.","Tom a fumé."
"Tom smoked.","Tom a {{c::fumé}}."
"Tom {{c::guessed}}.","Tom a deviné."
"Tom guessed.","Tom a {{c::deviné}}."
"I'll {{c::trust}} you.","Je me fierai à vous."
"I'm out of breath.","Je n'ai plus de {{c::souffle}}."
"Tom farted.","Tom a {{c::pété}}."
"Tom {{c::slipped}}.","Tom a glissé."
"Tom slipped.","Tom a {{c::glissé}}."
"Tom {{c::swam}}.","Tom a nagé."
"Tom swam.","Tom a {{c::nagé}}."
"Tom {{c::confessed}}.","Tom a avoué."
"Tom confessed.","Tom a {{c::avoué}}."
"Did she laugh at you?","A-t-elle {{c::ri}} de vous ?"
"Tom {{c::dived}}.","Tom a plongé."
"Tom dived.","Tom a {{c::plongé}}."
"Tom {{c::cooked}}.","Tom a cuisiné."
"Tom {{c::testified}}.","Tom a témoigné."
"Tom {{c::insisted}}.","Tom a insisté."
"Tom {{c::approved}}.","Tom a approuvé."
"Tom {{c::took}} off.","Tom a décollé."
"Tom has {{c::windows}} 7.","Tom a windows 7."
"Tom {{c::obeyed}}.","Tom a obéi."
"I just got {{c::engaged}}.","Je viens de me fiancer."
"Tom {{c::sneezed}}.","Tom a éternué."
"Tom {{c::blushed}}.","Tom a rougi."
"Do you have them?","Les {{c::avez-vous}} ?"
"Tom turned {{c::pale}}.","Tom a pâli."
"Try to {{c::rest}}.","Essayez de vous reposer."
"Try to rest.","Essayez de vous {{c::reposer}}."
"You just {{c::screwed}} up.","Vous venez de foirer."
"Excuse me for bothering you.","Excusez-moi de vous {{c::déranger}}."
"You deserve to succeed.","Vous {{c::méritez}} de réussir."
"Try to {{c::control}} yourself.","Essayez de vous contrôler."
"Try to control yourself.","Essayez de vous {{c::contrôler}}."
"Try to control {{c::yourselves}}.","Essayez de vous contrôler."
"Try to control yourselves.","Essayez de vous {{c::contrôler}}."
"Excuse me for {{c::interrupting}} you.","Excusez-moi de vous interrompre."
"Pardon me for {{c::interrupting}}.","Excusez-moi de vous interrompre."
"Let me call you back.","{{c::permettez-moi}} de vous rappeler !"
"Try to calm down.","Essayez de vous {{c::calmer}} !"
"Tom {{c::approached}} mary.","Tom s'approchait de marie."
"She has {{c::brains}}.","Elle a de la jugeotte."
"I want an {{c::apple}}.","Je veux une pomme."
"I want an apple.","Je veux une {{c::pomme}}."
