"English","French"
"Tom is {{c::ashamed}}.","Tom a honte."
"I am glad to help you.","Je suis {{c::ravie}} de t'aider."
"Don't tempt me.","Ne me {{c::tente}} pas !"
"Do not tempt me.","Ne me {{c::tente}} pas !"
"I'm crazy about {{c::football}}.","Je suis dingue de football."
"I'm crazy about football.","Je suis {{c::dingue}} de football."
"Who {{c::thinks}} so?","Qui le pense ?"
"I'll wait for you at the {{c::station}}.","Je t'attendrai à la gare."
"Tom {{c::promised}}.","Tom a promis."
"Tom promised.","Tom a {{c::promis}}."
"I fell off the {{c::ladder}}.","Je suis tombé de l'échelle."
"I fell off the ladder.","Je suis tombé de {{c::l'échelle}}."
"One more time.","Une {{c::fois}} de plus."
"Again.","Une {{c::fois}} de plus."
"Tom answered back.","Tom a {{c::répondu}}."
"Don't take any {{c::chances}}.","Ne prenez pas de risques !"
"Don't {{c::judge}} me.","Ne me juge pas."
"Don't judge me.","Ne me {{c::juge}} pas."
"I can hear them.","Je peux les {{c::entendre}}."
"Don't touch me.","Ne me {{c::touchez}} pas !"
"Don't answer me back.","Ne me {{c::réponds}} pas !"
"Don't kill me.","Ne me {{c::tue}} pas !"
"I am {{c::willing}} to help you.","Je suis désireux de t'aider."
"Don't answer.","Ne me {{c::répondez}} pas !"
"Don't say bullshit!","Ne dites pas de {{c::conneries}} !"
"Don't follow me.","Ne me {{c::suivez}} pas !"
"Take care.","Prenez {{c::soin}} de vous."
"Take care of yourself.","Prenez {{c::soin}} de vous."
"Take care of {{c::yourselves}}!","Prenez soin de vous !"
"Take care of yourselves!","Prenez {{c::soin}} de vous !"
"Take care of {{c::yourselves}}.","Prenez soin de vous !"
"I'm a bank {{c::clerk}}.","Je suis employé de banque."
"I'm a bank clerk.","Je suis {{c::employé}} de banque."
"Don't kill me.","Ne me {{c::tuez}} pas !"
"I'm {{c::anxious}} to succeed.","Je suis impatient de réussir."
"He will {{c::defeat}} them.","Il les vaincra."
"Don't make {{c::little}} of me.","Ne me sous-estime pas."
"I'm a fan of tatoeba.","Je suis {{c::fan}} de tatoeba."
"Don't {{c::judge}} me.","Ne me jugez pas."
"Do i have to know him?","Faut-il que je le {{c::connaisse}} ?"
"I'm grounded.","Je suis {{c::privé}} de sortie."
"I'm {{c::resourceful}}.","Je suis pleine de ressources."
"I'm resourceful.","Je suis pleine de {{c::ressources}}."
"Don't {{c::congratulate}} me!","Ne me félicite pas !"
