"English","French"
"I {{c::am}}!","Je suis !"
"I am!","Je {{c::suis}} !"
"I {{c::am}}!","Je suis."
"I am!","Je {{c::suis}}."
"I {{c::am}}.","Je suis."
"I am.","Je {{c::suis}}."
"{{c::that's}} me!","Je suis."
"I {{c::can}}.","Je peux."
"I can.","Je {{c::peux}}."
"I {{c::think}}.","Je pense."
"I think.","Je {{c::pense}}."
"I {{c::know}}.","Je sais."
"I know.","Je {{c::sais}}."
"I {{c::know}}!","Je sais !"
"I know!","Je {{c::sais}} !"
"I {{c::have}} it.","Je l'ai."
"I have it.","Je {{c::l'ai}}."
"I {{c::have}} it!","Je l'ai !"
"I have it!","Je {{c::l'ai}} !"
"I'm {{c::coming}}.","Je viens."
"I'm coming.","Je {{c::viens}}."
"I am {{c::coming}}.","Je viens."
"I am coming.","Je {{c::viens}}."
"Here i {{c::come}}.","Je viens."
"Here i come.","Je {{c::viens}}."
"I'm {{c::coming}}!","Je viens !"
"I {{c::knew}}.","Je savais."
"I knew.","Je {{c::savais}}."
"I'm {{c::staying}}.","Je reste."
"I'm staying.","Je {{c::reste}}."
"I {{c::pray}}.","Je prie."
"I pray.","Je {{c::prie}}."
"I am {{c::working}}.","Je travaille."
"I am working.","Je {{c::travaille}}."
"I {{c::work}}.","Je travaille."
"I work.","Je {{c::travaille}}."
"I'm {{c::working}}.","Je travaille."
"I'm working.","Je {{c::travaille}}."
"I {{c::work}}!","Je travaille !"
"I'm {{c::working}}!","Je travaille !"
"You're {{c::mine}}.","Je t'ai."
"You're mine.","Je {{c::t'ai}}."
"I {{c::eat}}.","Je mange."
"I eat.","Je {{c::mange}}."
"I'm {{c::eating}}.","Je mange."
"I'm eating.","Je {{c::mange}}."
"I am {{c::eating}}.","Je mange."
"I am eating.","Je {{c::mange}}."
"{{c::pass}}.","Je passe."
"Pass.","Je {{c::passe}}."
"I {{c::pass}}.","Je passe."
"I pass.","Je {{c::passe}}."
"I {{c::understand}}.","Je comprends."
"I understand.","Je {{c::comprends}}."
"I {{c::see}}.","Je comprends."
"I see.","Je {{c::comprends}}."
"I'm {{c::catching}} on.","Je comprends."
"I'm catching on.","Je {{c::comprends}}."
"I {{c::understand}}!","Je comprends!"
"I'm {{c::playing}}.","Je joue."
"I'm playing.","Je {{c::joue}}."
"I {{c::travel}}.","Je voyage."
"I travel.","Je {{c::voyage}}."
"I {{c::run}}.","Je cours."
"I run.","Je {{c::cours}}."
"I do {{c::run}}.","Je cours."
"I do run.","Je {{c::cours}}."
"I {{c::start}}.","Je commence."
"I start.","Je {{c::commence}}."
"I {{c::drink}}.","Je bois."
"I drink.","Je {{c::bois}}."
"I'm {{c::cooking}}.","Je cuisine."
"I'm cooking.","Je {{c::cuisine}}."
"I {{c::walk}}.","Je marche."
"I walk.","Je {{c::marche}}."
"I {{c::help}} him.","Je l'aide."
"I help him.","Je {{c::l'aide}}."
"I {{c::help}} her.","Je l'aide."
"I help her.","Je {{c::l'aide}}."
"I'm {{c::looking}}.","Je cherche."
"I'm looking.","Je {{c::cherche}}."
"I {{c::love}} her.","Je l'aime."
"I love her.","Je {{c::l'aime}}."
"I {{c::love}} him.","Je l'aime."
"I love him.","Je {{c::l'aime}}."
"I like {{c::him}}.","Je l'aime."
"I like him.","Je {{c::l'aime}}."
"I {{c::like}} it.","Je l'aime."
"I am {{c::singing}}.","Je chante."
"I am singing.","Je {{c::chante}}."
"I'm {{c::singing}}.","Je chante."
"I'm singing.","Je {{c::chante}}."
"I'm {{c::reading}}.","Je lis."
"I'm reading.","Je {{c::lis}}."
"I {{c::read}}.","Je lis."
"I read.","Je {{c::lis}}."
"I {{c::love}} you.","Je t'aime !"
"I love you.","Je {{c::t'aime}} !"
"I love you.","Je {{c::t'aime}}."
"I do love you.","Je {{c::t'aime}} !"
