"English","French"
"That was a close one.","Il s'en est {{c::fallu}} de peu."
"I want you to listen {{c::carefully}}.","Je veux que tu écoutes attentivement."
"The top of the hill is flat.","Le sommet de la {{c::colline}} est plat."
"I don't remember that {{c::conversation}}.","Je ne me souviens pas de cette conversation."
"I'm not scared of {{c::spiders}}.","Je n'ai pas peur des araignées."
"I'm not scared of spiders.","Je n'ai pas peur des {{c::araignées}}."
"He changed his mind.","Il a changé {{c::d'avis}}."
"{{c::cairo}} is the capital of egypt.","Le caire est la capitale de l'égypte."
"Belief is the death of intelligence.","La foi est la mort de {{c::l'intelligence}}."
"The {{c::server}} is down.","Le serveur est en panne."
"There are a lot of {{c::rats}}.","Il y a beaucoup de rats."
"There are a lot of rats.","Il y a beaucoup de {{c::rats}}."
"He's aware of his own faults.","Il est conscient de ses {{c::défauts}}."
"She {{c::prayed}}.","Elle priait."
"God is everywhere.","Dieu est {{c::partout}}."
"He {{c::drives}} fast.","Il conduit vite."
"There's a lot of {{c::traffic}}.","Il y a beaucoup de trafic."
"He almost died.","Il a {{c::failli}} mourir."
"Don't you think that's {{c::significant}}?","Ne penses-tu pas que c'est important ?"
"She {{c::tempted}} him.","Elle l'incita."
"Paris is the capital of france.","Paris est la {{c::capitale}} de la france."
"The capital city of france is paris.","La {{c::capitale}} de la france est paris."
"He was {{c::humiliated}} by her.","Elle l'humilia."
"She {{c::insulted}} him.","Elle l'insulta."
"You may sit.","Vous pouvez vous {{c::asseoir}}."
"{{c::kobe}} is the city which i like best.","Kobé est la ville que je préfère."
"The machine stopped functioning.","La machine a cessé de {{c::fonctionner}}."
"What are you looking for?","Qu'est-ce que tu {{c::cherches}} ?"
"What're you looking for?","Qu'est-ce que tu {{c::cherches}} ?"
"What are you celebrating?","Qu'est-ce que tu {{c::fêtes}} ?"
"He shall be fired.","Il sera {{c::licencié}}."
"What are you looking at?","Qu'est-ce que tu {{c::regardes}} ?"
"{{c::something's}} wrong.","Quelque chose ne va pas."
"I do not believe in the {{c::existence}} of god.","Je ne crois pas en l'existence de dieu."
"I do not believe in the existence of god.","Je ne crois pas en {{c::l'existence}} de dieu."
"These are serious {{c::difficulties}}.","Ce sont de graves problèmes."
"I don't know where you work.","Je ne sais pas où tu {{c::travailles}}."
"The post office is near the {{c::bookstore}}.","La poste est près de la librairie."
"The post office is near the bookstore.","La poste est près de la {{c::librairie}}."
"Don't you think that's {{c::significant}}?","Ne pensez-vous pas que c'est important ?"
"I'm taking a {{c::tomato}}.","Je vais prendre une tomate."
"What kind of {{c::ship}} is that?","De quelle sorte de navire s'agit-il ?"
"I'm not sure i want that.","Je ne suis pas sûr de {{c::vouloir}} cela."
"I don't want to participate in the ceremony.","Je ne veux pas participer à la {{c::cérémonie}}."
"In new {{c::york}} i lost my way.","Je me suis perdu à new-york."
"In new york i lost my way.","Je me suis perdu à {{c::new-york}}."
"I lost my way in new {{c::york}}.","Je me suis perdu à new-york."
"I lost my way in new york.","Je me suis perdu à {{c::new-york}}."
"That was a {{c::stroke}} of luck.","C’était un coup de chance."
"That was a stroke of luck.","{{c::c’était}} un coup de chance."
"The statue's head is missing.","Il manque la tête de la {{c::statue}}."
"His name is mud.","Il a mauvaise {{c::réputation}}."
"It {{c::snows}} there.","Il neige là-bas."
"I have some damage to my {{c::vision}}.","J'ai des problèmes de vue."
"{{c::mennad}} is a coach.","Mennad est un professeur."
"Mennad is a coach.","{{c::mennad}} est un professeur."
"I didn't want to take a taxi.","Je ne voulais pas prendre un {{c::taxi}}."
"Tom wouldn't have done that.","Tom {{c::n'aurait}} pas fait ça."
"Maria has long hair.","{{c::maria}} a de longs cheveux."
"He {{c::visited}} london.","Il a visité londres."
"He visited london.","Il a {{c::visité}} londres."
"Tom never wears {{c::pink}}.","Tom ne porte jamais de rose."
"Tom never wears pink.","Tom ne porte jamais de {{c::rose}}."
"It is {{c::contrary}} to reason.","C'est contraire à la raison."
"He demanded {{c::payment}} of the debt.","Il exigea le remboursement de la dette."
"He made up that story.","Il a {{c::inventé}} l'histoire."
"I saw it with my own eyes.","Je le vis de mes {{c::propres}} yeux."
"He {{c::learns}} fast.","Il apprend vite."
"I'll ask tom to teach me how to drive.","Je demanderai à tom de {{c::m'apprendre}} à conduire."
"I think we are in {{c::agreement}}.","Je pense que nous sommes d'accord."
"I think we're in {{c::agreement}}.","Je pense que nous sommes d'accord."
"I won't {{c::bore}} you with the details.","Je ne t'ennuierai pas avec les détails."
"I knew it was a trick.","Je savais que {{c::c’était}} un piège."
"Health is above {{c::wealth}}.","La santé est au-dessus de la richesse."
"Health is above wealth.","La santé est au-dessus de la {{c::richesse}}."
"Tatoeba is a language dictionary.","{{c::tatoeba}} est un dictionnaire."
"Time is up.","L'heure est {{c::passée}}."
"I'll make some {{c::sandwiches}}.","Je vais faire des sandwichs."
"He pretended not to hear me.","Il fit semblant de ne pas {{c::m'entendre}}."
