"English","French"
"I want you to do this.","Je veux que vous le {{1::fassiez}}."
"Tom is {{1::difficult}}.","Tom est quelqu'un de difficile."
"Whose {{1::suitcase}} is this?","C'est la valise de qui ?"
"Whose suitcase is this?","C'est la {{1::valise}} de qui ?"
"Who does this suitcase belong to?","C'est la {{1::valise}} de qui ?"
"I'm no longer groggy.","Je ne suis plus {{1::sonné}}."
"Is that the {{1::railroad}} station?","Est-ce la gare ?"
"Is that the railroad station?","Est-ce la {{1::gare}} ?"
"This is {{1::pointless}}.","Ça n'a pas de sens."
"Let's not do the work.","Ne {{1::faisons}} pas le travail."
"He disliked school.","Il {{1::n'aimait}} pas l'école."
"He didn't like school.","Il {{1::n'aimait}} pas l'école."
"I don't use such words.","Je {{1::n'utilise}} pas de tels mots."
"{{1::everybody}} knows that.","Tous le savent."
"Everybody knows that.","Tous le {{1::savent}}."
"He needs {{1::skura}}.","Il a besoin de skura."
"He needs skura.","Il a besoin de {{1::skura}}."
"I'm not {{1::inspired}} anymore.","Je ne suis plus inspirée."
"I don't use {{1::complicated}} words.","Je n'utilise pas de mots compliqués."
"I want to do that on my {{1::own}}.","Je veux le faire moi-même."
"I didn't say a {{1::thing}}.","Je n'ai rien dit."
"I owe you a breakfast.","Je vous dois un {{1::petit-déjeuner}}."
"I'm waiting at home.","{{1::j'attends}} à la maison."
"Who do you think i am?","Qui {{1::crois-tu}} que je suis ?"
"I have a lot of questions.","J'ai de {{1::nombreuses}} questions."
"We {{1::suspected}} him of lying.","Nous le suspectâmes de mentir."
"I have the ace of hearts.","J'ai {{1::l'as}} de cœur."
"Welcome home.","{{1::bienvenue}} à la maison."
"You must do it.","Vous {{1::devez}} le faire."
"I misread.","J'ai lu de {{1::travers}}."
"I have nice {{1::hair}}.","J'ai de beaux cheveux."
"I have nice hair.","J'ai de {{1::beaux}} cheveux."
"I want to do it right.","Je veux le faire {{1::correctement}}."
"We tried to {{1::cheer}} him up.","Nous essayâmes de le remonter."
"What's tom's {{1::address}}?","Quelle est l'adresse de tom ?"
"What's tom's address?","Quelle est {{1::l'adresse}} de tom ?"
"I eat fruit.","Je mange des {{1::fruits}}."
"Come back home.","{{1::revenez}} à la maison."
"I must know.","Il faut que je le {{1::sache}}."
"I have to see it!","Il faut que je le {{1::voie}} !"
"I've forgotten to {{1::register}}.","J'ai oublié de m'inscrire."
"I forgot to {{1::enter}}.","J'ai oublié de m'inscrire."
"I have good {{1::news}}.","J'ai de bonnes nouvelles."
"I have good news.","J'ai de {{1::bonnes}} nouvelles."
"I've got good {{1::news}}.","J'ai de bonnes nouvelles."
