"English","French"
"I {{c::cannot}} see.","Je ne vois rien."
"{{c::we'll}} take it.","Nous la prenons."
"We'll take it.","Nous la {{c::prenons}}."
"It was {{c::pizza}}.","C'était de la pizza."
"It was pizza.","C'était de la {{c::pizza}}."
"Tom {{c::tries}}.","Tom essaie."
"We know her.","Nous la {{c::connaissons}}."
"I don't see {{c::anybody}}.","Je ne vois personne."
"It is not {{c::funny}}!","C'est pas drôle !"
"It is not funny!","C'est pas {{c::drôle}} !"
"Tom {{c::doubts}}.","Tom doute."
"Tom doubts.","Tom {{c::doute}}."
"{{c::hello}}, tom.","Bonjour, tom."
"Hello, tom.","{{c::bonjour}}, tom."
"Tom {{c::sings}}.","Tom chante."
"Don't follow me.","Ne {{c::me}} suis pas !"
"{{c::gotta}} go.","Faut que je file."
"Gotta go.","Faut que je {{c::file}}."
"{{c::tom'll}} come.","Tom viendra."
"Tom'll come.","Tom {{c::viendra}}."
"Stay away from the {{c::door}}.","Éloignez-vous de la porte."
"Stay away from the {{c::door}}.","Éloigne-toi de la porte."
"{{c::this}} is tom.","Voilà tom."
"That's no {{c::fun}}.","C'est pas marrant."
"That's no fun.","C'est pas {{c::marrant}}."
"Tom's alone.","Tom est {{c::seul}}."
"I'm not risking anything.","Je ne {{c::risque}} rien."
"I'm not {{c::putting}} anything at risk.","Je ne risque rien."
"I'm not putting anything at risk.","Je ne {{c::risque}} rien."
"I {{c::expected}} you at 11 o'clock.","Je t'attendais à 11 heures."
"Tom {{c::loves}} you.","Tom t'aime."
"For now, no.","Pas pour {{c::l'instant}}."
"I {{c::fear}} nothing.","Je ne crains rien."
"I thought about the {{c::future}}.","Je pensais à l'avenir."
"I thought about the future.","Je pensais à {{c::l'avenir}}."
"I'll keep my {{c::mouth}} shut.","Je ne dirai rien."
"Tom {{c::drinks}}.","Tom boit."
"I don't regret a thing.","Je ne {{c::regrette}} rien."
"I regret nothing.","Je ne {{c::regrette}} rien."
"I don't have any {{c::regrets}}.","Je ne regrette rien."
"It's not {{c::stupid}}.","C'est pas con."
"It's not stupid.","C'est pas {{c::con}}."
"Tom {{c::drives}}.","Tom conduit."
"Tom drives.","Tom {{c::conduit}}."
"I'm not hiding anything.","Je ne {{c::cache}} rien."
"I {{c::turned}} right.","Je pris à droite."
"I turned right.","Je pris à {{c::droite}}."
"Do you know tom?","{{c::connais-tu}} tom ?"
"I'm not suggesting anything.","Je ne {{c::suggère}} rien."
"I'm not {{c::scared}} of anybody.","Je ne crains personne."
"I'm not afraid of {{c::anyone}}.","Je ne crains personne."
"I wasn't looking for anything.","Je ne {{c::cherchais}} rien."
"I'm not {{c::planning}} anything.","Je ne prévois rien."
"I'm not planning anything.","Je ne {{c::prévois}} rien."
"Wait for tom.","{{c::attends}} tom."
"Tom {{c::looked}}.","Tom regarda."
"Tom looked.","Tom {{c::regarda}}."
"I {{c::break}} nothing.","Je ne casse rien."
"I break nothing.","Je ne {{c::casse}} rien."
"Tom {{c::understands}}.","Tom comprend."
"Tom understands.","Tom {{c::comprend}}."
"Tom {{c::falls}}!","Tom tombe !"
"I didn't {{c::suspect}} anything.","Je ne soupçonnais rien."
"I'll {{c::order}} food.","Je commanderai à manger."
"It's my {{c::turn}}!","À moi de jouer !"
"It's my turn!","À moi de {{c::jouer}} !"
"I'm not {{c::fooling}} anybody.","Je ne trompe personne."
"Tom paints.","Tom {{c::peint}}."
"Tom paints!","Tom {{c::peint}} !"
"Tom's {{c::painting}}.","Tom peint."
"Tom's painting.","Tom {{c::peint}}."
"I live in {{c::boston}}.","Je vis à boston."
"{{c::hello}}, tom.","Salut, tom."
"Hello, tom.","{{c::salut}}, tom."
"Tom {{c::listens}}.","Tom écoute."
"{{c::hi}}, tom.","Salut, tom."
"Hi, tom.","{{c::salut}}, tom."
"I'm trying to understand it.","{{c::j'essaye}} de le comprendre."
"I don't {{c::recognize}} anyone.","Je ne reconnais personne."
"I don't recognize anyone.","Je ne {{c::reconnais}} personne."
"Wait for tom.","{{c::attendez}} tom."
"Tom advances.","Tom {{c::avance}}."
"Call tom.","{{c::appelle}} tom."
"Tom {{c::smokes}}.","Tom fume."
"Give tom a call.","{{c::appelle}} tom."
"Did you just meet him?","{{c::viens-tu}} de le rencontrer ?"
"Tom {{c::talked}}.","Tom parlait."
"Tom talked.","Tom {{c::parlait}}."
"Tom was speaking.","Tom {{c::parlait}}."
"Did you just meet him?","{{c::venez-vous}} de le rencontrer ?"
"I phone {{c::thomas}}.","Je téléphone à thomas."
"I phone thomas.","Je téléphone à {{c::thomas}}."
"Tom {{c::teaches}}.","Tom enseigne."
"Tom teaches.","Tom {{c::enseigne}}."
"I'll be on time.","Je serai à {{c::l'heure}}."
"Tom is dancing.","Tom {{c::danse}}."
"Tom grinned.","Tom {{c::sourit}}."
"Listen to tom.","{{c::écoutez}} tom."
"Tom {{c::smiled}}.","Tom sourit."
"Tom came by.","Tom est {{c::passé}}."
