"English","French"
"It rained the {{1::entire}} trip.","Il a plu tout le voyage."
"May i turn on the radio?","Puis-je {{1::allumer}} le poste de radio ?"
"I'd appreciate it if you could do that.","{{1::j'apprécierais}} que tu puisses le faire."
"I'm asking you to respect my decision.","Je te demande de {{1::respecter}} ma décision."
"He is {{1::included}} among my friends.","Il fait partie de mes amis."
"I insist on being paid in advance.","Je tiens à être payé à {{1::l'avance}}."
"What is the meaning of this {{1::phrase}}?","Quelle est la signification de cette phrase ?"
"They made him work.","Ils le {{1::firent}} travailler."
"Hear me out before you give it a shot.","{{1::écoute-moi}} avant de tenter le coup."
"I was born 20 years {{1::ago}}.","Je suis né il y a 20 ans."
"I want you to tell tom that i love him.","Je veux que tu {{1::dises}} à tom que je l'aime."
"I have to get to school.","Il faut que {{1::j'aille}} à l'école."
"You will not be able to catch the train.","Tu ne {{1::pourras}} pas attraper le train."
"You won't be able to catch the train.","Tu ne {{1::pourras}} pas attraper le train."
"This is the very best method.","Ceci est la meilleure {{1::méthode}}."
"I need to do some christmas shopping.","Je dois faire quelques {{1::achats}} de noël."
"It doesn't get any {{1::cheaper}}.","Il n'y a pas moins cher."
"Tom hates americans.","Tom déteste les {{1::américains}}."
"You are responsible for the result.","Tu es responsable de ce {{1::résultat}}."
"I'm glad that you can come.","Je me réjouis que vous {{1::puissiez}} venir."
"The community will {{1::benefit}} from the new industry.","La communauté bénéficiera de la nouvelle activité."
"They're just students.","Ce ne sont que des {{1::étudiantes}}."
"New year's day is the key to the year.","Le jour de {{1::l'an}} ouvre {{1::l'an}}née."
"I am not ashamed of my father's {{1::poverty}}.","Je n'ai pas honte de la pauvreté de mon père."
"I am not ashamed of my father's poverty.","Je n'ai pas honte de la {{1::pauvreté}} de mon père."
"I know she {{1::puts}} up with a lot from me.","Je sais qu'elle supporte beaucoup de moi."
"Stay away from my daughter!","{{1::tiens-toi}} à distance de ma fille !"
"{{1::dan}} didn't speak of it.","Dan n'en a pas parlé."
"Dan didn't speak of it.","{{1::dan}} n'en a pas parlé."
"He {{1::gives}} meat to the dog.","Il donne de la viande au chien."
