"English","French"
"Art {{1::brings}} bread.","L'art amène le pain."
"Art brings bread.","L'art {{1::amène}} le pain."
"The {{1::chairperson}} cut me short.","Le président me coupa la parole."
"Germany has produced many scientists.","L'allemagne a produit beaucoup de {{1::scientifiques}}."
"Where's the {{1::nearest}} museum at?","Où est le musée le plus proche ?"
"Where's the {{1::nearest}} museum?","Où est le musée le plus proche ?"
"Hold the baby {{1::gently}}.","Tenez le bébé doucement."
"There are {{1::various}} kinds of coffee.","Il y a différentes sortes de café."
"He has {{1::achieved}} very good results.","Il a obtenu de très bons résultats."
"Let me check the {{1::manual}}.","Laissez-moi vérifier le manuel."
"{{1::linda}} loves chocolate.","Linda adore le chocolat."
"Linda loves chocolate.","{{1::linda}} adore le chocolat."
"In {{1::nara}} there are lots of deer!","À nara il y a beaucoup de cerfs !"
"There are a lot of deer in {{1::nara}}.","À nara il y a beaucoup de cerfs !"
"Let's meet in front of the {{1::theatre}}.","Retrouvons-nous devant le théâtre."
"I am interested in palm reading.","Je m'intéresse à la lecture des {{1::lignes}} de la main."
"Fill the bucket with water.","{{1::remplis}} le seau d'eau !"
"I couldn't help but {{1::remark}} on it.","Je n'ai pas pu m'empêcher de faire une remarque."
"I have {{1::grapes}}.","J'ai du raisin."
"Where's the {{1::closest}} supermarket?","Où est le supermarché le plus proche ?"
"Have a nice summer vacation.","Passe de bonnes vacances {{1::d'été}}."
"I've never lived in australia.","Je n'ai jamais {{1::vécu}} en australie."
"How bad is the damage?","De quel niveau sont les {{1::dommages}} ?"
"He's a rather handsome man.","Il est plutôt {{1::bel}} homme."
"Today, i went to the {{1::doctor's}}.","Aujourd'hui je suis allé chez le médecin."
"She's {{1::seventeen}} years old.","Elle a dix-sept ans."
"She's seventeen years old.","Elle a {{1::dix-sept}} ans."
"I hid behind the tree.","Je me suis {{1::cachée}} derrière l'arbre."
"He told me he couldn't do that.","Il m'a {{1::déclaré}} ne pas pouvoir le faire."
"Give me some time to let it all {{1::sink}} in.","Laisse-moi le temps de digérer tout ça."
"She stood by him.","Elle se {{1::tenait}} à côté de lui."
"My name is dan.","Mon nom est {{1::dan}}."
"Do you wear a uniform?","Est-ce que vous portez un {{1::uniforme}} ?"
"How is the weather in germany?","Comment est la {{1::météo}} en allemagne ?"
"I don't intend to get {{1::mixed}} up in your business.","Je n'ai pas l'intention de me mêler de vos affaires."
"I'm tired of living this kind of life.","Je suis fatigué de vivre une {{1::telle}} vie."
"I made her a doll.","Je lui ai {{1::fabriqué}} une poupée."
"Tom {{1::owes}} us a favor.","Tom nous doit une faveur."
"I {{1::lent}} him a magazine.","Je lui ai prêté une revue."
"I failed in {{1::finding}} his house.","Je n'ai pas pu trouver sa maison."
"I know how to read between the lines.","Je sais lire entre les {{1::lignes}}."
"The poor girl made a living by selling flowers.","La pauvre fille vivait de la {{1::vente}} de fleurs."
"Tom is refusing to pay his bills.","Tom refuse de payer ses {{1::factures}}."
"Circumstances did not permit me to help you.","Les {{1::circonstances}} ne m'ont pas permis de t'aider."
"He gave an account of his trip.","Il a {{1::raconté}} son voyage."
"I did not think he was so {{1::timid}}.","Je ne pensais pas qu'il était si timide."
"Keep your hands off my bicycle.","Bas les {{1::pattes}} de mon vélo !"
"It {{1::reminded}} me of you.","Ça m'a rappelé vous."
"So many heads, so many {{1::minds}}.","Autant de têtes, autant d'avis."
"Is the {{1::chairman}} going to resign?","Le président va-t-il démissionner ?"
"The lawyer has a lot of wealthy {{1::clients}}.","L'avocat a beaucoup de clients fortunés."
"I don't intend to get {{1::mixed}} up in your business.","Je n’ai pas l’intention de me mêler de votre affaire."
"Tom refused to pay his {{1::bills}}.","Tom refusa de payer ses factures."
"Tom refused to pay his bills.","Tom refusa de payer ses {{1::factures}}."
"We're expecting a lot of people to attend the ceremony.","Nous attendons beaucoup de monde à la {{1::cérémonie}}."
"What would you do if tom asked you to do that?","Que feriez-vous si tom vous {{1::demandait}} de le faire?"
"Fill her up with regular. i am paying cash.","Le plein d'ordinaire. je paye en {{1::espèces}}."
"There are several {{1::forms}} of government.","Il y a plusieurs formes de gouvernement."
"The girl has a {{1::soft}} heart.","La fille a un cœur tendre."
"He is not kind to her.","Il n'est pas gentil à son {{1::égard}}."
"I thought the questions were easy.","Je pensais que les questions étaient {{1::faciles}}."
"I thought that the questions were easy.","Je pensais que les questions étaient {{1::faciles}}."
"I need a week.","Il me faut une {{1::semaine}}."
"Do you like baseball, {{1::bin}}?","Bin, aimes-tu le baseball ?"
"I have another {{1::engagement}}.","J'ai un autre rendez-vous."
"Modern cats don't eat {{1::mice}}.","Les chats actuels ne mangent pas de souris."
"Don't blame him for the {{1::error}}.","Ne lui reprochez pas cette erreur."
"I didn't manage to see who it was.","Je ne suis pas {{1::parvenue}} à voir qui c'était."
"I'm learning {{1::ancient}} greek.","J'apprends le grec ancien."
"I'm studying the american drama.","J'étudie le {{1::théâtre}} américain."
"Do you have an {{1::automobile}}?","As-tu une voiture  ?"
"Those people are different from us.","Ces gens sont {{1::différents}} de nous."
"Modern cats don't eat {{1::rats}}.","Les chats modernes ne mangent pas de rats."
"{{1::crimes}} sometimes result from ignorance of the law.","Le crime résulte parfois de l'ignorance de la loi."
"I like summer holidays better than school.","Je préfère les vacances {{1::d'été}} à l'école."
"He carried her bag.","Il a {{1::porté}} son sac."
"You have washed the laundry.","Tu as lavé le {{1::linge}}."
"I can't {{1::log}} in to my account.","Je ne peux pas me connecter à mon compte."
"This house is {{1::vacant}}.","Cette maison est disponible."
"I have socks, but i have no shoes.","J'ai des bas, mais je n'ai pas de {{1::souliers}}."
"The {{1::paradise}} was in my heart.","J’avais le paradis dans le cœur."
"I don't want to hear another complaint about you.","Je ne veux plus entendre de plaintes vous {{1::concernant}}."
"She loves the color of her {{1::t-shirt}}.","Elle aime la couleur de son t-shirt."
"This was just a matter of chance.","C'était juste un coup de {{1::bol}}."
"They are my classmates.","Ce sont mes {{1::camarades}} de classe."
"Tom tried to touch his {{1::toes}}.","Tom essaya de toucher ses orteils."
"Tom tried to touch his toes.","Tom essaya de toucher ses {{1::orteils}}."
"I can't trust my {{1::textbook}}.","Je ne peux pas me fier à mon manuel."
"Can you catch the chicken?","Pouvez-vous attraper la {{1::poule}} ?"
"I am forbidden {{1::tobacco}}.","Le tabac m'est défendu."
"Tom tried to control his {{1::emotions}}.","Tom essaya de contrôler ses émotions."
"Tom tried to control his emotions.","Tom essaya de contrôler ses {{1::émotions}}."
"I bought it for about twelve dollars.","Je l'ai acheté pour une {{1::douzaine}} de dollars."
"Are you going to be home for christmas?","{{1::seras-tu}} à la maison pour noël ?"
"It's the {{1::highest}} building in this city.","C'est le bâtiment le plus haut de la ville."
"It's all the same to him.","Cela lui est {{1::égal}}."
"I'm studying electrical engineering.","J'étudie le génie {{1::électrique}}."
"Sami's {{1::accounts}} are frozen.","Les comptes de sami sont bloqués."
"You hate {{1::regulations}}.","Tu détestes les règlements."
"This house is {{1::haunted}}.","Cette maison est hantée."
