"English","French"
"I leave the day {{1::after}} tomorrow.","Je repars après-demain."
"I look {{1::terrible}}.","Je parais affreux."
"I {{1::bowed}} politely.","Je m'inclinai poliment."
"I {{1::tricked}} you.","Je t’ai eue."
"I look {{1::terrible}}.","Je parais affreuse."
"I was losing {{1::balance}}.","Je perdais l’équilibre."
"I {{1::lit}} the match.","Je craquai l'allumette."
"That's nothing new.","Rien de {{1::nouveau}}."
"Is this love?","Est-ce de {{1::l'amour}} ?"
"Is this love?","Est-ce de {{1::l'amour}} ?"
"Tom wanted it.","Tom le {{1::voulait}}."
"Is {{1::that}} tom?","Est-ce tom ?"
"Is that {{1::german}}?","Est-ce de l'allemand ?"
"Is that german?","Est-ce de {{1::l'allemand}} ?"
"Is this {{1::art}}?","Est-ce de l'art ?"
"Is this art?","Est-ce de {{1::l'art}} ?"
"I'm yours.","Je suis à {{1::toi}}."
"I {{1::have}} to do this.","Je dois le faire."
"I have to do this.","Je {{1::dois}} le faire."
"I've got to do this.","Je {{1::dois}} le faire."
"I have to do it.","Je {{1::dois}} le faire."
"I'm {{1::not}} tom.","Je ne suis pas tom."
"Is this {{1::gold}}?","Est-ce de l'or ?"
"Is this gold?","Est-ce de {{1::l'or}} ?"
"It's about {{1::time}}.","Il est temps."
"It's about time.","Il est {{1::temps}}."
"It's about time.","Il est {{1::temps}} !"
"Tom {{1::knows}} him.","Tom le connaît."
"Tom knows him.","Tom le {{1::connaît}}."
"Here he is!","Il est {{1::ici}} !"
"{{1::he's}} here.","Il est ici."
"Tom {{1::believes}} him.","Tom le croit."
"Tom believes him.","Tom le {{1::croit}}."
"I'm not thinking about it.","Je {{1::n'y}} pense pas."
"Tom {{1::deserves}} that.","Tom le mérite."
"You're not {{1::helping}}.","Tu n'aides pas."
"{{1::where}} is he?","Il est où ?"
"Where is he?","Il est {{1::où}} ?"
"Does tom know?","Tom le {{1::sait-il}} ?"
"{{1::tom'll}} know.","Tom le saura."
"Tom'll know.","Tom le {{1::saura}}."
"Tom will know.","Tom le {{1::saura}}."
"Tom will {{1::find}} it.","Tom le trouvera."
"Tom will find it.","Tom le {{1::trouvera}}."
"Tom saw it.","Tom le {{1::voyait}}."
"Tom will {{1::fix}} it.","Tom le corrigera."
"Tom will {{1::fix}} it.","Tom le réparera."
"I don't have enough.","Je n'ai pas {{1::assez}}."
"I'm not {{1::afraid}}.","Je n'ai pas peur."
"I'm not afraid.","Je n'ai pas {{1::peur}}."
"I am not afraid.","Je n'ai pas {{1::peur}}."
"I'm not {{1::scared}}.","Je n'ai pas peur."
"I'm not scared.","Je n'ai pas {{1::peur}}."
"I'm not {{1::frightened}}.","Je n'ai pas peur."
"I have {{1::food}}.","J'ai de la nourriture."
"I have food.","J'ai de la {{1::nourriture}}."
"I do not have any money.","Je n'ai pas {{1::d'argent}}."
"I have no money.","Je n'ai pas {{1::d'argent}}."
"I don't have any money.","Je n'ai pas {{1::d'argent}}."
"I {{1::haven't}} got any money.","Je n'ai pas d'argent."
"Tom wanted it.","Tom la {{1::voulait}}."
"I should do it.","Je {{1::devrais}} le faire."
"Nothing new.","Rien de {{1::neuf}}."
"That's nothing new.","Rien de {{1::neuf}}."
"That's nothing new.","Rien de {{1::neuf}} !"
"Need a {{1::light}}?","Besoin de lumière ?"
"Need a light?","Besoin de {{1::lumière}} ?"
"I've got {{1::company}}.","J'ai de la compagnie."
"I've got company.","J'ai de la {{1::compagnie}}."
"Not {{1::tonight}}.","Pas ce soir."
"Not tonight.","Pas ce {{1::soir}}."
"I didn't ask.","Je n'ai pas {{1::demandé}}."
"I have a {{1::fever}}.","J'ai de la fièvre."
"I have a fever.","J'ai de la {{1::fièvre}}."
"I have a high {{1::temperature}}.","J'ai de la fièvre."
"Nothing {{1::special}}.","Rien de spécial."
"Nothing special.","Rien de {{1::spécial}}."
"Nothing much.","Rien de {{1::spécial}}."
"I have some reading to do.","J'ai de la {{1::lecture}}."
"Stop talking.","{{1::arrête}} de parler."
"Stop the talk!","{{1::arrête}} de parler !"
"You are welcome, {{1::jack}}!","De rien, jack !"
"You are welcome, jack!","De rien, {{1::jack}} !"
"I won't {{1::accept}} that.","Je n'accepterai pas cela."
"I'm from the {{1::city}}.","Je suis de la ville."
"I'm from the city.","Je suis de la {{1::ville}}."
"{{1::what's}} new?","Quoi de nouveau ?"
"What's new?","Quoi de {{1::nouveau}} ?"
"I haven't {{1::eaten}}.","Je n'ai pas mangé."
"I haven't eaten.","Je n'ai pas {{1::mangé}}."
"I haven't {{1::forgotten}}.","Je n'ai pas oublié."
"I haven't forgotten.","Je n'ai pas {{1::oublié}}."
"I didn't forget.","Je n'ai pas {{1::oublié}}."
"{{1::who}}?","Qui ?"
"Who?","{{1::qui}} ?"
"I'm not done.","Je n'ai pas {{1::fini}}."
"I haven't {{1::tried}}.","Je n'ai pas essayé."
"I haven't tried.","Je n'ai pas {{1::essayé}}."
"Tom {{1::knows}} her.","Tom la connaît."
"Tom knows her.","Tom la {{1::connaît}}."
