"English","French"
"Tom has {{1::ants}} in his p{{1::ants}}.","Tom a la bougeotte."
"I was trying to {{1::reach}} you.","J'essayais de vous joindre."
"I was trying to reach you.","{{1::j'essayais}} de vous joindre."
"Do you have any more of those?","Vous {{1::reste-t-il}} de ceux-là ?"
"I {{1::refrain}} from drinking.","Je me retiens de boire."
"I want a {{1::guitar}}.","Je veux une guitare."
"I want a guitar.","Je veux une {{1::guitare}}."
"I couldn't find it.","Je ne {{1::pus}} le trouver."
"I want an {{1::explanation}}.","Je veux une explication."
"I want an explanation.","Je veux une {{1::explication}}."
"I want a {{1::pool}}.","Je veux une piscine."
"I want a pool.","Je veux une {{1::piscine}}."
"I want {{1::proof}}.","Je veux une preuve."
"I want proof.","Je veux une {{1::preuve}}."
"This is tom's room.","C'est la {{1::chambre}} de tom."
"I want a {{1::raise}}.","Je veux une augmentation."
"I want a raise.","Je veux une {{1::augmentation}}."
"Who's in {{1::favor}}?","Qui est pour ?"
"I want a {{1::blanket}}.","Je veux une couverture."
"I want a blanket.","Je veux une {{1::couverture}}."
"I don't see much of him.","Je ne le vois {{1::guère}}."
"This is tom's {{1::knife}}.","C'est le couteau de tom."
"This is tom's knife.","C'est le {{1::couteau}} de tom."
"I want a {{1::sword}}!","Je veux une épée !"
"I want a sword!","Je veux une {{1::épée}} !"
"Tom {{1::wants}} money.","Tom veut de l'argent."
"I know {{1::both}} of them.","Je connais les deux."
"I can't wait to {{1::shower}}.","Je hâte de me doucher."
"Mary has hope.","Marie a de {{1::l'espoir}}."
"I hate this {{1::weather}}.","Je déteste ce temps."
"Whose {{1::fault}} is it?","De qui est la faute ?"
"Whose fault is it?","De qui est la {{1::faute}} ?"
"Tom changed {{1::jobs}}.","Tom changea de travail."
"Tom changed jobs.","Tom {{1::changea}} de travail."
"I've got them all.","Je les ai {{1::toutes}}."
"Order!","Un peu de {{1::silence}} !"
"Don't lose heart.","Un peu de {{1::courage}} !"
"It was tom's idea.","C'était {{1::l'idée}} de tom."
"Don't do that.","Ne {{1::faites}} pas ça."
"I couldn't find it.","Je ne {{1::pus}} la trouver."
"Bullseye!","Dans le {{1::mille}} !"
"Thanks to her.","{{1::merci}} à elle."
"Is tom from boston?","Tom {{1::est-il}} de boston ?"
"This is tom's {{1::grave}}.","C'est la tombe de tom."
"{{1::ziri}} has money.","Ziri a de l'argent."
"It just doesn't count.","Ça ne {{1::compte}} pas."
"It doesn't count.","Ça ne {{1::compte}} pas."
"I know {{1::who}} that is.","Je sais qui c'est."
"Into the {{1::fog}}!","Dans le brouillard !"
"Into the fog!","Dans le {{1::brouillard}} !"
"I'm {{1::with}} you.","Je suis avec toi."
"He is doing {{1::physics}}.","Il fait de la physique."
"He is doing physics.","Il fait de la {{1::physique}}."
"I'm going to see them again.","Je vais les {{1::revoir}}."
"Don't you recognize him?","Tu ne le {{1::reconnais}} pas ?"
"I just {{1::got}} that.","Je viens de recevoir ça."
"I just got that.","Je viens de {{1::recevoir}} ça."
"Don't say that.","Ne {{1::dites}} pas ça."
"Tom {{1::refuses}} to eat.","Tom refuse de manger."
"He {{1::helps}} us.","Il nous aide."
"He helps us.","Il nous {{1::aide}}."
"This doesn't work!","Ça ne {{1::fonctionne}} pas !"
"That's it.","C'est {{1::ça}}."
"{{1::correct}}!","C'est ça !"
"Correct!","C'est {{1::ça}} !"
"That's right!","C'est {{1::ça}} !"
"Not in my {{1::opinion}}.","Pas à mon avis."
"I speak of my friend.","Je parle de mon {{1::ami}}."
"Stay with tom.","Reste {{1::près}} de tom !"
"Tom tried to leave.","Tom {{1::essaya}} de partir."
"It's no {{1::trouble}}.","Ça ne dérange pas."
"That isn't enough.","Ça ne {{1::suffit}} pas."
"I am talking about my brother.","Je parle de mon {{1::frère}}."
"He isn't going to buy any {{1::bread}}.","Il n'achète pas de pain."
"It doesn't fit.","Ça ne {{1::convient}} pas."
"Tom has just finished eating dinner.","Tom vient de {{1::dîner}}."
"This doesn't {{1::burn}}.","Ça ne brûle pas."
"This doesn't burn.","Ça ne {{1::brûle}} pas."
"I want to {{1::enjoy}} it.","Je veux en profiter."
"I want to enjoy it.","Je veux en {{1::profiter}}."
"I am {{1::taller}}.","Je suis plus grand."
"That will not change.","Ça ne {{1::changera}} pas."
"This is not going to work.","Ça ne {{1::fonctionnera}} pas."
"That's not going to work.","Ça ne {{1::fonctionnera}} pas."
"This won't work.","Ça ne {{1::fonctionnera}} pas."
"That won't work!","Ça ne {{1::marchera}} pas !"
"It won't work.","Ça ne {{1::marchera}} pas."
"It {{1::isn't}} going to work.","Ça ne marchera pas."
"That {{1::isn't}} going to work.","Ça ne marchera pas."
"He didn't take an {{1::umbrella}} with him.","Il n'emporta pas de parapluie."
"Don't {{1::repeat}} that.","Ne répète pas ça !"
"Don't repeat that.","Ne {{1::répète}} pas ça !"
"This doesn't fit.","Ça ne {{1::colle}} pas."
"It doesn't {{1::add}} up.","Ça ne colle pas."
"It doesn't add up.","Ça ne {{1::colle}} pas."
"I know {{1::who}} he is.","Je sais qui il est."
"Don't {{1::repeat}} that.","Ne répétez pas ça !"
"Don't {{1::repeat}} that.","Ne réitère pas ça !"
"I don't appreciate tom's {{1::humor}}.","Je n'apprécie pas l'humour de tom."
"I don't appreciate tom's humor.","Je n'apprécie pas {{1::l'humour}} de tom."
