"English","French"
"The choice is {{c::entirely}} yours.","C'est à toi de choisir."
"The choice is entirely yours.","C'est à toi de {{c::choisir}}."
"I rest my {{c::case}}.","Je n'en dirai pas davantage."
"He didn't show up.","Il ne s'est pas {{c::montré}}."
"Which {{c::one's}} the new one?","Lequel est le nouveau ?"
"Which one's the new one?","{{c::lequel}} est le nouveau ?"
"The {{c::boat}} is lost.","Le bateau est perdu."
"The boat is lost.","Le {{c::bateau}} est perdu."
"It's {{c::entirely}} up to you.","C'est à toi de décider."
"He {{c::overslept}}.","Il ne s'est pas réveillé."
"Put on the hat.","{{c::mets}} le chapeau."
"I would beg to {{c::differ}}.","Je ne suis pas de cet avis."
"I wasn't done.","Je n'en {{c::avais}} pas terminé."
"I wasn't finished.","Je n'en {{c::avais}} pas terminé."
"I want more information.","Je veux davantage {{c::d'information}}."
"Look at the {{c::meter}}.","Regarde le compteur."
"He {{c::washes}} the car.","Il lave la voiture."
"Let me {{c::repair}} it.","Laisse-moi le réparer."
"I don't see the {{c::point}}.","Je n'en vois pas l'objet."
"I don't see the point.","Je n'en vois pas {{c::l'objet}}."
"He's not going.","Il ne {{c::s'en}} va pas."
"I don't see much choice.","Je ne vois {{c::guère}} de choix."
"Take {{c::command}}.","Prends le commandement."
"I'm not a {{c::violent}} person.","Je ne suis pas quelqu'un de violent."
"I'm not a violent person.","Je ne suis pas quelqu'un de {{c::violent}}."
"I wasn't {{c::informed}} of this.","Je n'en étais pas informé."
"I wasn't informed of this.","Je n'en étais pas {{c::informé}}."
"It's getting {{c::dark}}.","La nuit tombe."
"{{c::darkness}} is falling.","La nuit tombe."
"I'm a big fan of golf.","J'adore le {{c::golf}}."
"I love golf.","J'adore le {{c::golf}}."
"Tom is {{c::mary's}} father.","Tom est le père de mary."
"The {{c::price}} is going up.","Le prix monte."
"Tom {{c::belongs}} here.","La place de tom est ici."
"Tom belongs here.","La {{c::place}} de tom est ici."
"The {{c::guard}} is dead.","Le garde est mort."
"I want to become a {{c::musician}}.","Je veux devenir musicien."
"I want to become a musician.","Je veux devenir {{c::musicien}}."
"I want to close the door.","Je veux {{c::fermer}} la porte."
"The {{c::king}} is coming.","Le roi arrive."
"The king is coming.","Le {{c::roi}} arrive."
"I want to be an {{c::actress}}.","Je veux devenir actrice."
"I want to be an actress.","Je veux devenir {{c::actrice}}."
"I thought he would come.","Je pensais qu'il {{c::viendrait}}."
"I thought that he would come.","Je pensais qu'il {{c::viendrait}}."
"I wasn't {{c::informed}} of this.","Je n'en étais pas informée."
"Tom has big {{c::lips}}.","Tom a de grosses lèvres."
"Tom has big lips.","Tom a de {{c::grosses}} lèvres."
"Tom is in {{c::deep}} trouble.","Tom a de graves ennuis."
"Tom has short {{c::legs}}.","Tom a de courtes jambes."
"I am not your {{c::enemy}}.","Je ne suis pas votre ennemi."
"I am not your enemy.","Je ne suis pas votre {{c::ennemi}}."
"I'm not your {{c::enemy}}.","Je ne suis pas votre ennemi."
"I'm not your enemy.","Je ne suis pas votre {{c::ennemi}}."
"Stop the {{c::engine}}.","Arrête le moteur."
"Stop the engine.","Arrête le {{c::moteur}}."
"I want to be an {{c::engineer}}.","Je veux devenir ingénieur."
"I want to be an engineer.","Je veux devenir {{c::ingénieur}}."
"Does he want to look at it?","{{c::veut-il}} le regarder ?"
"I couldn't stop crying.","Je ne pourrais {{c::cesser}} de pleurer."
"I'm not your {{c::property}}.","Je ne suis pas votre propriété."
"I'm not your property.","Je ne suis pas votre {{c::propriété}}."
"I'm not your {{c::toy}}.","Je ne suis pas votre jouet."
"I'm not your toy.","Je ne suis pas votre {{c::jouet}}."
"I am not your {{c::toy}}.","Je ne suis pas votre jouet."
"I am not your toy.","Je ne suis pas votre {{c::jouet}}."
"He {{c::drove}} the car.","Il conduisait la voiture."
"He drove the car.","Il {{c::conduisait}} la voiture."
"Just a {{c::minute}}, please.","Une minute je vous prie."
"Just a minute, please.","Une {{c::minute}} je vous prie."
"I could not help laughing.","Je ne pouvais {{c::m'empêcher}} de rire."
"I couldn't help but laugh.","Je ne pouvais {{c::m'empêcher}} de rire."
"I couldn't stop laughing.","Je ne pouvais {{c::m'empêcher}} de rire."
"Are they {{c::worth}} it?","Valent-ils le coup ?"
"Are they {{c::worth}} it?","Valent-elles le coup ?"
"{{c::sweep}} the floor.","Passe le balai."
"I wasn't aware of that.","Je n'en avais pas {{c::conscience}}."
"I'm retiring.","Je prends ma {{c::retraite}}."
"I want to be an {{c::actress}}.","Je veux devenir comédienne."
"I'm not your {{c::maid}}.","Je ne suis pas votre servante."
"I couldn't stop crying.","Je ne pouvais {{c::cesser}} de pleurer."
"Life is weird.","La vie est {{c::étrange}}."
"Life is strange.","La vie est {{c::étrange}}."
"The {{c::snake}} is big.","Le serpent est grand."
"The snake is big.","Le {{c::serpent}} est grand."
"I'm the {{c::youngest}} in the family.","Je suis le benjamin de la famille."
"Can you guess the price?","{{c::devine}} le prix ?"
"I love honey.","J'adore le {{c::miel}}."
"Christmas day is december 25th.","Noël est le 25 {{c::décembre}}."
"Christmas is december 25th.","Noël est le 25 {{c::décembre}}."
"{{c::cease}} fire!","Cessez le feu !"
"{{c::cease}} fire!","Cessez le feu !"
"I love rock.","J'adore le {{c::rock}}."
"I took her {{c::arm}}.","Je lui pris le bras."
"I took her arm.","Je lui pris le {{c::bras}}."
"I want {{c::eternal}} life!","Je veux la vie éternelle !"
"I'm only a {{c::customer}}.","Je ne suis qu'un client."
"I'm only a customer.","Je ne suis qu'un {{c::client}}."
"I am only a {{c::customer}}.","Je ne suis qu'un client."
"Hey, i want to help you.","{{c::hé}}, je veux t'aider."
