"English","French"
"Lock the safe.","Ferme le {{c::coffre}}."
"The city {{c::sleeps}}.","La ville dort."
"Let go of my {{c::arm}}.","Lâchez-moi le bras."
"She's madly in love with him.","Elle est {{c::bleue}} de lui."
"Mary is tom's mother.","Marie est la {{c::mère}} de tom."
"I'm not your {{c::toy}}.","Je ne suis pas ton jouet."
"I'm not your toy.","Je ne suis pas ton {{c::jouet}}."
"Give me the ball!","Donne-moi le {{c::ballon}} !"
"Take the {{c::pulse}}!","Prenez le pouls !"
"The boy is brave.","Le garçon est {{c::courageux}}."
"I'm not your {{c::servant}}.","Je ne suis pas ton serviteur."
"The {{c::sky}} turned dark.","Le ciel s'assombrit."
"Close the {{c::drawer}}.","Ferme le tiroir."
"Close the drawer.","Ferme le {{c::tiroir}}."
"Is the {{c::match}} over?","Le match est fini ?"
"Is the match over?","Le {{c::match}} est fini ?"
"Do you {{c::deliver}} on sundays?","Livrez-vous le dimanche ?"
"Take {{c::command}}.","Prenez le commandement."
"Tom wasn't {{c::violent}}.","Tom n'était pas violent."
"Tom wasn't violent.","Tom n'était pas {{c::violent}}."
"I know tom is {{c::against}} it.","Je sais que tom est contre."
"Tom isn't english.","Tom {{c::n’est}} pas anglais."
"Tom isn't an {{c::englishman}}.","Tom n’est pas anglais."
"Tom isn't an englishman.","Tom {{c::n’est}} pas anglais."
"Tom is not english.","Tom {{c::n’est}} pas anglais."
"I wasn't careful enough.","Je n'étais pas suffisamment {{c::attentif}}."
"Could you get in touch with him?","Pourrais-tu le {{c::contacter}} ?"
"I thought that would {{c::interest}} you.","Je pensais que ça t'intéresserait."
"Why don't you have a girlfriend?","Pourquoi n'as-tu pas de {{c::nana}} ?"
"I want some cake.","Je veux un peu de {{c::gâteau}}."
"Why don't you have a girlfriend?","Pourquoi n'avez-vous pas de {{c::nana}} ?"
"I am {{c::fond}} of music.","J'adore la musique."
"It's only blood.","Il ne {{c::s'agit}} que de sang."
"Give me the headphones.","Donne-moi le {{c::casque}}."
"I thank you for your {{c::assistance}}.","Je vous remercie de votre aide."
"Keep smiling.","{{c::gardez}} le sourire."
"He opened the door.","Il {{c::ouvrit}} la porte."
"He {{c::pulled}} open the door.","Il ouvrit la porte."
"He pulled open the door.","Il {{c::ouvrit}} la porte."
"Give me the {{c::notebook}}.","Donne-moi le cahier."
"Black {{c::wins}}.","Le noir l'emporte."
"Thank you for your {{c::attention}}!","Je vous remercie de votre attention !"
"I don't have any friends.","Je n'ai {{c::aucun}} ami."
"I have no friends.","Je n'ai {{c::aucun}} ami."
"I've got no friends.","Je n'ai {{c::aucun}} ami."
"Close the {{c::gate}}.","Ferme le portail."
"The {{c::castle}} is beautiful.","Le château est beau."
"The castle is beautiful.","Le {{c::château}} est beau."
"He {{c::closed}} the door.","Il ferma la porte."
"He closed the door.","Il {{c::ferma}} la porte."
"He shut the door.","Il {{c::ferma}} la porte."
"The {{c::heater}} works.","Le chauffage fonctionne."
"The heater works.","Le {{c::chauffage}} fonctionne."
"I could do nothing.","Je ne {{c::pourrais}} rien faire."
"Shut the {{c::hood}}.","Ferme le capot."
"I broke up with tom.","J'ai {{c::quitté}} tom."
"I left tom.","J'ai {{c::quitté}} tom."
"He {{c::sees}} the office.","Il voit le bureau."
"He sees the office.","Il {{c::voit}} le bureau."
"Fish is {{c::expensive}}.","Le poisson est cher."
"Fish is expensive.","Le poisson est {{c::cher}}."
"Are you {{c::fond}} of golf?","Aimez-vous le golf ?"
"Cut the power off.","{{c::coupez}} le courant."
"I knew that he was reading.","Je savais qu'il {{c::lisait}}."
"I left you a {{c::note}}.","Je vous laissai une note."
"This bridge is built of {{c::stone}}.","Ce pont est de pierre."
"This bridge is built of stone.","Ce pont est de {{c::pierre}}."
"That bridge is made of {{c::stone}}.","Ce pont est de pierre."
"That bridge is made of stone.","Ce pont est de {{c::pierre}}."
"The glass is {{c::empty}}.","Le verre est vide."
"The glass is empty.","Le verre est {{c::vide}}."
"They don't like you.","Ils ne vous {{c::apprécient}} pas."
"I'm not your {{c::mother}}.","Je ne suis pas ta mère."
"Long live the king.","{{c::vive}} le roi."
"The girl is pretty.","La fille est {{c::jolie}}."
"We need tom.","Nous {{c::avons}} besoin de tom."
"Spring came on.","Le printemps {{c::arriva}}."
"Spring arrived.","Le printemps {{c::arriva}}."
"Spring has come around.","Le printemps {{c::arriva}}."
"Dinner is ready.","Le {{c::souper}} est prêt."
"Dinner's ready.","Le {{c::souper}} est prêt."
"The {{c::period}} is missing.","Il manque le point."
"Paper {{c::burns}}.","Le papier brûle."
"Spring is coming.","Le printemps {{c::approche}}."
"The {{c::period}} is missing.","Le point est absent."
"The period is missing.","Le point est {{c::absent}}."
"I want to buy the dress.","Je veux acheter la {{c::robe}}."
"Breakfast is {{c::served}}.","Le déjeuner est servi."
"Breakfast is served.","Le déjeuner est {{c::servi}}."
"The truck is gone.","Le {{c::camion}} est parti."
"I don't want this shirt.","Je ne veux pas de cette {{c::chemise}}."
"The store is open.","Le magasin est {{c::ouvert}}."
"I think tom is nervous.","Je pense que tom est {{c::nerveux}}."
"Tell me the truth.","{{c::dis-moi}} la vérité."
"Night has {{c::fallen}}!","La nuit est tombée !"
"I heard the {{c::message}}.","J'entendis le message."
"I heard the message.","{{c::j'entendis}} le message."
"What is happiness?","{{c::qu'est}} le bonheur ?"
"You don't eat {{c::bananas}}?","Tu ne manges pas de bananes ?"
"Finnish is finished.","Le {{c::finnois}} est fini."
