"English","French"
"You must be cautious.","Il vous faut être {{1::prudentes}}."
"He succeeded in {{1::entering}} the university.","Il a réussi à entrer à l'université."
"I refuse to cage birds.","Je refuse de mettre les oiseaux en {{1::cage}}."
"I think we need more {{1::troops}}.","Je pense qu'il nous faut plus de troupes."
"It's a matter of {{1::national}} pride.","C'est une question de fierté nationale."
"He is concerned about his father's {{1::illness}}.","Il se préoccupe de la santé de son père."
"You shouldn't have done that.","Vous {{1::n'auriez}} pas dû faire ça."
"That's what we'd like to do.","C'est ce que nous {{1::aimerions}} faire."
"I'm going out with {{1::lisa}} tonight.","Je sors avec lisa ce soir."
"Ziri loves literature.","Ziri aime la {{1::littérature}}."
"Sami hates cigarettes.","Sami déteste la {{1::cigarette}}."
"The {{1::deer}} was running by itself.","Le cerf courait seul."
"The deer was running by itself.","Le {{1::cerf}} courait seul."
"There is no {{1::connection}} between them.","Il n'y a pas de connexion entre eux."
"The {{1::revolution}} has brought about many changes.","La révolution a apporté de nombreux changements."
"The revolution has brought about many changes.","La {{1::révolution}} a apporté de nombreux changements."
"I suggest that you {{1::proceed}} very carefully.","Je suggère que tu procèdes très prudemment."
"A {{1::local}} family has offered you a place to stay.","Une famille de la région propose de vous héberger."
"Tom knocked on the front door.","Tom a frappé à la porte {{1::d'entrée}}."
"We're the last.","Nous sommes les {{1::dernières}}."
"It's really {{1::humid}}, isn't it?","C'est très humide, n'est-ce pas ?"
"I shouldn't have {{1::praised}} you.","Je n'aurais pas dû faire votre éloge."
"I lost my way in new york.","Je me suis perdu à new {{1::york}}."
"What kind of bread do you like best?","Quel type de pain {{1::préférez-vous}} ?"
"What kind of games do you {{1::create}}?","Quel genre de jeu créez-vous ?"
"He {{1::admitted}} that it was true.","Il a admis que c'était vrai."
"He admitted that it was true.","Il a {{1::admis}} que c'était vrai."
"We're the good guys.","Nous sommes les {{1::gentils}}."
"I don't know any of the five {{1::ladies}}.","Je ne connais aucune de ces cinq femmes."
"Tom ran the {{1::fastest}} of all.","Tom a couru le plus vite de tous."
"The result was {{1::disappointing}}.","Le résultat fut décevant."
"{{1::austria}} is a member of the european union.","L'autriche est membre de l'union européenne."
"Do you think yours is better?","Tu crois que le tien est {{1::préférable}} ?"
"He's a {{1::community}} leader.","C'est un chef de file de sa communauté."
"He's a community leader.","C'est un chef de file de sa {{1::communauté}}."
"I want to have a good {{1::career}}.","Je veux avoir une bonne carrière."
"I want to have a good career.","Je veux avoir une bonne {{1::carrière}}."
"I like modern music.","J'aime la musique {{1::moderne}}."
"I'm washing my hands of the {{1::guilt}}.","Je me lave les mains de ma culpabilité."
"I spent the rest of the night {{1::besides}} her.","Je passai le reste de la nuit auprès d’elle."
"You must not behave so.","Tu ne dois pas te {{1::comporter}} de la sorte."
"Never add fuel to the {{1::flames}}.","Ne mettez pas le feu au poudre."
"Tom is my personal assistant.","Tom est mon {{1::assistant}} personnel."
"This one is {{1::prettier}}.","Ceci est plus joli."
"The mountain {{1::peak}} was covered with snow.","Le sommet de la montagne était couvert de neige."
"Tom had mary's undivided attention.","Tom avait toute {{1::l'attention}} de mary."
"A shark {{1::snapped}} the man's leg off.","Un requin happa la jambe de l'homme."
"He {{1::applied}} for a job.","Il a postulé pour un emploi."
"How many russian words do you know?","Combien de mots {{1::russes}} connais-tu ?"
"Many {{1::canadians}} speak french.","De nombreux canadiens parlent français."
"Many canadians speak french.","De nombreux {{1::canadiens}} parlent français."
"Will you light the fire?","Veux-tu {{1::allumer}} le feu ?"
"What sort of fruit do you like best?","Quelle sorte de fruit {{1::préfères-tu}} ?"
"The king's son was kidnapped.","Le prince fut {{1::enlevé}}."
"Who were you talking to?","À qui {{1::étiez-vous}} en train de parler ?"
"I'm not sure if he saw it.","Je ne suis pas sûr qu'il {{1::l'ait}} vu."
"He {{1::sells}} fruit.","Il vend des fruits."
"He filled the bottle with water.","Il a {{1::rempli}} la bouteille avec de l'eau."
"You're {{1::smaller}} than tom.","Tu es plus petit que tom."
"It's raining cats and dogs.","Il pleut des {{1::cordes}}."
"Down came the rain in torrents.","Il pleut des {{1::cordes}}."
"It is raining cats and dogs.","Il pleut des {{1::cordes}}."
"Tom was probably born in boston.","Tom est {{1::sûrement}} né à boston."
"Oh {{1::wow}}, he's fast.","Bon sang, il est rapide."
"He {{1::sells}} cars.","Il vend des voitures."
"I built this for you.","J'ai {{1::construit}} ça pour vous."
"He has four children to provide for.","Il a quatre enfants à {{1::charge}}."
"Kids don't read books anymore.","Les enfants ne {{1::lisent}} plus de livres."
"He is about my age.","Il a {{1::environ}} mon âge."
"She moved out of her {{1::parents'}} house.","Elle a déménagé de la maison de ses parents."
"This is a hundred {{1::dollar}} bill.","C'est une facture de cent dollars."
"Tom isn't feeling well.","Tom n'est pas dans son {{1::assiette}}."
"Tom always {{1::forgets}} mary's birthday.","Tom oublie toujours l’anniversaire de marie."
"School begins on {{1::april}} 8.","L'école débute le 8 avril."
"I'd like to talk with you about your {{1::grades}}.","Je voudrais m'entretenir avec vous de vos notes."
"You're stronger than we are.","Vous êtes plus {{1::forts}} que nous."
"You're stronger than us.","Vous êtes plus {{1::forts}} que nous."
"Which word processor do you prefer?","Quel {{1::logiciel}} de traitement de texte préfères-tu ?"
