"English","French"
"I didn't know what to do with it.","Je ne savais {{1::qu'en}} faire."
"No {{1::context}}, no text.","Sans contexte, pas de texte."
"Turn off the {{1::lamp}}.","Éteins la lampe."
"The {{1::tide}} is coming in.","La marée monte."
"I'm looking for my {{1::parents}}.","Je cherche mes parents."
"Send me the {{1::account}}.","Envoie-moi la facture."
"I'll take {{1::responsibility}}.","J'assumerai la responsabilité."
"I'm not {{1::cleaning}} that up.","Je ne vais pas nettoyer ça."
"Send me the {{1::account}}.","Envoyez-moi la facture."
"I like {{1::poetry}}.","J’aime la poésie."
"I like poetry.","J’aime la {{1::poésie}}."
"I don't want your apologies.","Je ne veux pas de tes {{1::excuses}}."
"He is acquainted with the {{1::custom}}.","Il a connaissance de la tradition."
"The {{1::population}} is growing.","La population croît."
"I don't want your {{1::advice}}.","Je ne veux pas de tes conseils."
"I don't want your advice.","Je ne veux pas de tes {{1::conseils}}."
"I need to make an {{1::appointment}}.","Je dois prendre rendez-vous."
"I need to make an appointment.","Je dois prendre {{1::rendez-vous}}."
"Free {{1::kabylia}}!","Libérez la kabylie !"
"I'll pay by {{1::cheque}}.","Je paierai par chèque."
"You like it?","Il te {{1::plaît}} ?"
"Burn the {{1::witch}}!","Brûle la sorcière !"
"Burn the witch!","Brûle la {{1::sorcière}} !"
"They don't like you.","Elles ne vous {{1::apprécient}} pas."
"I'm going to open the wine.","Je vais {{1::ouvrir}} le vin."
"I have met him before.","Je l'ai déjà {{1::rencontré}}."
"You're the master.","Vous êtes la {{1::maîtresse}}."
"{{1::define}} quality.","Définissez la qualité."
"{{1::define}} quality.","Définis la qualité."
"I don't want to {{1::debate}} this.","Je ne veux pas débattre de ceci."
"I have an {{1::egg}}.","J'ai un œuf."
"I have an egg.","J'ai un {{1::œuf}}."
"I have a home.","J'ai un {{1::domicile}}."
"I did not see the sign.","Je n'ai pas vu le {{1::panneau}}."
"I didn't see the sign.","Je n'ai pas vu le {{1::panneau}}."
"I'll give it a shot.","Je vais {{1::tenter}} le coup."
"No pain, no {{1::gain}}.","Pas de délice sans supplice."
"No pain no {{1::gain}}.","Pas de délice sans supplice."
"I don't want your apologies.","Je ne veux pas de vos {{1::excuses}}."
"Change {{1::target}}.","Changez la cible."
"Are you studying {{1::chemistry}}?","Étudies-tu la chimie ?"
"I have a comment.","J'ai un {{1::commentaire}}."
"I have a {{1::visa}}.","J'ai un visa."
"I have a visa.","J'ai un {{1::visa}}."
"I'll call the {{1::pharmacy}}.","J'appellerai la pharmacie."
"{{1::maybe}} i drink too much.","Je bois peut-être trop."
"Pass the {{1::sauce}}!","Envoie la sauce !"
"I'm paying a lot of {{1::taxes}}.","Je paye beaucoup d'impôts."
"The {{1::attempt}} failed.","La tentative échoua."
"I have a {{1::witness}}.","J'ai un témoin."
"I have a witness.","J'ai un {{1::témoin}}."
"I've got a {{1::witness}}.","J'ai un témoin."
"I'm coming at once.","{{1::j'arrive}} tout de suite."
"I have an {{1::elephant}}.","J'ai un éléphant."
"I have an elephant.","J'ai un {{1::éléphant}}."
"It all went wrong.","Tout {{1::allait}} de travers."
"The {{1::nation}} was growing.","La nation grandissait."
"I believe that story.","Je crois à cette {{1::histoire}}."
"I have an {{1::alibi}}.","J'ai un alibi."
"Do it right now.","{{1::fais-le}} tout de suite."
"Step {{1::aside}}, please.","Mettez-vous de côté, je vous prie !"
"Step aside, please.","{{1::mettez-vous}} de côté, je vous prie !"
"I have a {{1::dishwasher}}.","J'ai un lave-vaisselle."
"I'm a {{1::twin}}.","J'ai un jumeau."
"I'm {{1::fluent}} in french.","Je parle français couramment."
"I'm fluent in french.","Je parle français {{1::couramment}}."
"I wish it was {{1::valentine's}} day!","Vivement la saint-valentin !"
"I can't wait for {{1::valentine's}} day!","Vivement la saint-valentin !"
"I have a {{1::tool}}.","J'ai un outil."
"I have a {{1::telescope}}.","J'ai un télescope."
"Let's get started right away.","{{1::commençons}} tout de suite."
"I miss you.","Vous me {{1::manquez}}."
"Suck my {{1::cock}}!","Suce-moi la bite !"
"Suck my {{1::cock}}.","Suce-moi la bite."
"I've seen this before.","Je l'ai vu {{1::auparavant}}."
"I'd like to see the {{1::budget}}.","Je voudrais voir le budget."
"I'd like to see the budget.","Je voudrais voir le {{1::budget}}."
"Are you following what i'm saying?","Vous me {{1::suivez}} ?"
"You're {{1::killing}} me.","Vous me tuez."
"You're killing me.","Vous me {{1::tuez}}."
"I don't have that information.","Je ne dispose pas de cette {{1::information}}."
"I have a fish {{1::tank}}.","J'ai un aquarium."
"Overcome {{1::weakness}}.","Surmonte la faiblesse."
"Overcome {{1::weakness}}.","Surmontez la faiblesse."
"Overcome {{1::weakness}}.","Vaincs la faiblesse."
"I gave it to them.","Je leur ai {{1::donné}}."
"I have a {{1::stiff}} neck.","J'ai un torticolis."
"He's my {{1::husband}}.","Il est mon époux."
"He's my husband.","Il est mon {{1::époux}}."
"She's been running.","Elle a {{1::couru}}."
"Do you need some water?","Te {{1::faut-il}} de l'eau ?"
"I am thinking about my children.","Je pense à mes {{1::enfants}}."
"She {{1::grew}} up.","Elle a grandi."
"She grew up.","Elle a {{1::grandi}}."
"He is my {{1::colleague}}.","Il est mon collègue."
"What did he say to you?","Que {{1::t'a-t-il}} dit ?"
"I hate my clothes!","Je déteste mes {{1::vêtements}} !"
"You're {{1::embarrassing}} me.","Vous me gênez."
"I don't have all {{1::night}}.","Je n'ai pas toute la nuit."
"I don't have all night.","Je n'ai pas toute la {{1::nuit}}."
