"English","French"
"I am against this {{c::project}}.","Je suis contre ce projet."
"I am against this project.","Je suis contre ce {{c::projet}}."
"Are we on the {{c::air}}?","Sommes-nous à l'antenne ?"
"Tom is at the {{c::neighbor's}} house.","Tom est chez le voisin."
"Just keep moving.","Continue à {{c::avancer}} !"
"No, it's {{c::second}} hand.","Non, il est d'occasion."
"No, it's second hand.","Non, il est {{c::d'occasion}}."
"It's hard to learn.","Il est difficile {{c::d'apprendre}}."
"This won't be easy.","Ce ne sera pas {{c::aisé}}."
"Dan's opinion {{c::counts}}.","L'opinion de dan compte."
"Use {{c::logic}}.","Faites preuve de logique."
"I don't take orders from you.","Je ne prends mes {{c::ordres}} de vous."
"What am i going to tell tom?","Que {{c::vais-je}} dire à tom ?"
"He {{c::objected}}.","Il a fait objection."
"He objected.","Il a fait {{c::objection}}."
"I want to get off this {{c::island}}.","Je veux partir de cette île."
"I want to get off this island.","Je veux partir de cette {{c::île}}."
"Never!","{{c::jamais}} !"
"Never!","{{c::jamais}} !"
"I live in {{c::kobe}}.","J'habite à kobe."
"Love knows no {{c::limits}}.","L'amour ne connaît pas de limites."
"I think they like you.","Je pense qu'ils vous {{c::apprécient}}."
"He did the {{c::opposite}}.","Il a fait l'inverse."
"He was satisfied with the {{c::interview}}.","Il était satisfait de l'entretien."
"This is not very {{c::stylish}}.","C'est pas la grande classe."
"Drive on.","Continuez à {{c::rouler}} !"
"I'm glad i {{c::hired}} you.","Je suis content de t'avoir engagé."
"I'm glad i hired you.","Je suis content de t'avoir {{c::engagé}}."
"I'm learning.","Je suis en train {{c::d'apprendre}}."
"I'm glad to have met you.","Je suis content de t'avoir {{c::croisé}}."
"I'm glad i {{c::hired}} you.","Je suis content de t'avoir engagée."
"Tom never {{c::stops}}.","Tom ne s'arrête jamais."
"Tom never stops.","Tom ne {{c::s'arrête}} jamais."
"I want this {{c::and}} this.","Je veux ça et ça."
"I'm blind in the right eye.","Je suis aveugle de {{c::l'œil}} droit."
"I am blind in the right eye.","Je suis aveugle de {{c::l'œil}} droit."
"Exercise {{c::outdoors}}.","Faites de l'exercice à l'extérieur."
"I'm good at {{c::maths}}.","Je suis bon en maths."
"He was covered with sweat.","Il était couvert de {{c::sueur}}."
"He was covered with bruises.","Il était couvert de {{c::bleus}}."
"Write in {{c::ink}}.","Écrivez à l'encre."
"He was a {{c::rugby}} player.","Il était joueur de rugby."
"He was covered with mud.","Il était couvert de {{c::boue}}."
"Let's sit in the {{c::shade}}.","Asseyons-nous à l'ombre."
"Let's sit in the shade.","{{c::asseyons-nous}} à l'ombre."
"Get on your {{c::knees}}.","Mettez-vous à genoux."
"I'm going to send tom some money.","Je vais {{c::envoyer}} de l'argent à tom."
"Get ready for some {{c::action}}.","Préparez-vous à baiser."
"I haven't met with tom {{c::recently}}.","Je n'ai pas rencontré tom récemment."
"I haven't met with tom recently.","Je n'ai pas rencontré tom {{c::récemment}}."
"Get ready for some {{c::action}}.","Prépare-toi à baiser."
"I do it because i have to.","Je le fais {{c::parce}} que je le dois."
"I have many {{c::talents}}.","Je suis doté de nombreux talents."
"I have many {{c::talents}}.","Je suis dotée de nombreux talents."
"It will cost {{c::however}} much it costs.","Coûte que coûte."
"It will cost however much it costs.","{{c::coûte}} que {{c::coûte}}."
"We're not living together.","Nous ne {{c::vivons}} pas ensemble."
"I {{c::figured}} you wouldn't come.","J'imaginais que vous ne viendriez pas."
"I {{c::figured}} that you wouldn't come.","J'imaginais que vous ne viendriez pas."
"I don't need that kind of pressure.","Je n'ai pas besoin de plus de {{c::pression}}."
"I have {{c::fewer}} books than you.","Je détiens moins de livres que vous."
"Let's sit up {{c::front}}.","Asseyons-nous à l'avant."
"I {{c::brush}} my teeth.","Je me brosse les dents."
"I am {{c::brushing}} my teeth.","Je me brosse les dents."
"Take {{c::cover}}!","Mettez-vous à l'abri !"
"He left the house.","Il a {{c::quitté}} la maison."
"Don't give up {{c::halfway}}.","N'abandonne pas en chemin."
"You're mine.","Tu {{c::es}} à moi."
"On the whole i am satisfied with the {{c::experiment}}.","Globalement, je suis satisfait de l'expérience."
"{{c::glory}} to ukraine!","Gloire à l'ukraine !"
"It's {{c::relatively}} early.","Il est relativement tôt."
"It's relatively early.","Il est {{c::relativement}} tôt."
"He has no {{c::specific}} aim.","Il n'a pas de but particulier."
"You're loaded.","T'es plein de {{c::fric}}."
"Let's not jump to {{c::conclusions}}.","Ne faisons pas de conclusions hâtives !"
"I have no particular {{c::talent}}.","Je suis dépourvu de talent particulier."
"We can't fail.","Nous ne pouvons pas {{c::échouer}}."
"I don't think i have one of those.","Je ne pense pas en {{c::avoir}} un."
"He {{c::sings}} well.","Il chante bien."
"The soup {{c::contains}} meat.","La soupe contient de la viande."
"The soup contains meat.","La soupe {{c::contient}} de la viande."
"I am off today.","Je suis en {{c::congé}}, aujourd'hui."
"I've got the day off today.","Je suis en {{c::congé}} aujourd'hui."
"Is she a taxi {{c::driver}}?","Est-elle chauffeur de taxi ?"
"Let's put it to the {{c::test}}!","Mettons-le à l'épreuve !"
"Have a nice holiday.","{{c::passez}} de bonnes vacances !"
"He {{c::grew}} old.","Il est devenu vieux."
"Let's hope so.","{{c::espérons}} que oui."
"Tell me what to think.","{{c::dites-moi}} que penser !"
"It doesn't rain, it {{c::snows}}.","Il ne pleut pas, il neige."
"I didn't give it to him.","Je ne le lui ai pas {{c::offert}}."
"Do you know the capital of {{c::belgium}}?","Connaissez-vous la capitale de la belgique ?"
"It's almost {{c::twelve}} o'clock.","Il est presque midi."
"Don't jump to {{c::conclusions}}.","Ne tire pas de conclusions hâtives."
"He {{c::picked}} up the book.","Il a ramassé le livre."
"He picked up the book.","Il a {{c::ramassé}} le livre."
"He's in a state of {{c::shock}}.","Il est en état de choc."
"He's in a state of shock.","Il est en état de {{c::choc}}."
"He walked {{c::toward}} the door.","Il a passé la porte."
"Add lots of ice.","{{c::ajoute}} plein de glace."
