"English","French"
"Nancy is from london.","Nancy est {{1::originaire}} de londres."
"I want you to go upstairs.","Je veux que vous {{1::alliez}} au-dessus."
"He got ahead of me.","Il m'a {{1::dépassé}}."
"We don't have a {{1::whole}} lot of time.","Nous n'avons pas beaucoup de temps."
"I'm glad you're coming.","Je suis heureuse que tu {{1::viennes}}."
"I am the sum of my {{1::experiences}}.","Je suis la somme de mes expériences."
"He touched me.","Il m'a {{1::ému}}."
"I'm going to {{1::build}} a fire.","Je vais confectionner un bûcher."
"There is little chance of his winning.","Il a peu de {{1::chances}} de gagner."
"It's a matter of {{1::cost}}.","C'est une question de coût."
"It's a matter of cost.","C'est une question de {{1::coût}}."
"It's a matter of pride.","C'est une question de {{1::fierté}}."
"I want you to listen {{1::carefully}}.","Je veux que vous écoutiez attentivement."
"The universe has no {{1::center}}.","L'univers est dépourvu de centre."
"Gotta go.","Il faut que je m'en {{1::aille}}."
"I must go.","Il faut que je m'en {{1::aille}}."
"I've got to get going.","Il faut que je m'en {{1::aille}}."
"I want you to listen to me {{1::carefully}}.","Je veux que vous m'écoutiez attentivement."
"I will {{1::accomplish}} my purpose step by step.","J'atteindrai mon but pas à pas."
"It has a flaw.","Ça a un {{1::défaut}}."
"He {{1::robbed}} me blind.","Il m'a dépouillé."
"I'm not that type of guy.","Je ne suis pas ce genre de {{1::gars}}."
"I wanted to hear from her.","Je voulais avoir de ses {{1::nouvelles}}."
"I can't {{1::afford}} it.","Je n'en ai pas les moyens."
"I can't afford it.","Je n'en ai pas les {{1::moyens}}."
"He {{1::robbed}} me blind.","Il m'a dépouillée."
"He'd like to change the {{1::channel}}.","Il aimerait changer de chaîne."
"He'd like to change the channel.","Il aimerait changer de {{1::chaîne}}."
"He gave me a {{1::hug}}.","Il m'a enlacée."
"She's not going.","Elle ne {{1::s'y}} rend pas."
"I'm here on business.","Je suis là pour {{1::affaires}}."
"He {{1::dumped}} me.","Il m'a plaquée."
"I am not certain about that.","{{1::j'en}} suis pas sûr."
"I'm not sure about this.","{{1::j'en}} suis pas sûr."
"I'm not sure about it.","{{1::j'en}} suis pas sûr."
"The glass is {{1::filled}} with milk.","Le verre est plein de lait."
"I know what she's thinking.","Je sais ce {{1::qu'elle}} pense."
"I can't blame you for dreaming.","Je ne peux pas vous {{1::reprocher}} de rêver."
"It rained heavily.","Il a beaucoup {{1::plu}}."
"I think you look like tom.","Je trouve que tu {{1::ressembles}} à tom."
"We meant no harm.","Nous ne {{1::pensions}} pas à mal."
"Did you like the {{1::meal}}?","Le repas vous a plu ?"
"It wasn't made of {{1::wood}}.","Ce n'était pas fait de bois."
"I won't let you {{1::ruin}} this.","Je ne vous laisserai pas détruire ça."
"The desk is made of {{1::wood}}.","Le bureau est composé de bois."
"The desk is made of wood.","Le bureau est {{1::composé}} de bois."
"I don't need your {{1::permission}}.","Je n'ai pas besoin de ta permission."
"{{1::they're}} not french.","Ils ne sont pas français."
"Life is full of chances.","La vie est pleine de {{1::chances}}."
"Life is full of {{1::surprises}}.","La vie est pleine de surprises."
"Life is full of surprises.","La vie est pleine de {{1::surprises}}."
"I don't need any bit of your {{1::charity}}.","Je n'ai pas besoin de ta pitié."
"I don't need your {{1::pity}}.","Je n'ai pas besoin de ta pitié."
"I figured you'd be here.","Je pensais que vous {{1::seriez}} ici."
"I thought you'd be here.","Je pensais que vous {{1::seriez}} ici."
"I figured that you'd be here.","Je pensais que vous {{1::seriez}} ici."
"I see tom every {{1::weekend}}.","Je vois tom chaque week-end."
"She is about to die.","Elle est à {{1::l'article}} de la mort."
"The {{1::volcano}} has become active again.","Le volcan est de nouveau actif."
"Life is full of {{1::dangers}}.","La vie est pleine de dangers."
"He has a lot of {{1::land}}.","Il détient de nombreuses terres."
"{{1::shakespeare}} is the author of hamlet.","Shakespeare est l'auteur de hamlet."
"You're very talented.","Vous êtes plein de {{1::talent}}."
"You are new students.","Vous êtes de {{1::nouveaux}} étudiants."
"She is no stranger to me.","Elle ne m'est pas {{1::étrangère}}."
"The origin of the fire is {{1::unknown}}.","L'origine de l'incendie est inconnue."
"I wasn't supposed to tell you that.","Je n'étais pas {{1::censé}} vous le dire."
"You're full of {{1::surprises}}.","Vous êtes plein de surprises."
"{{1::sami}} doesn't want me.","Sami ne me veut pas."
"Please explain the {{1::rule}} to me.","Expliquez-moi la règle, je vous prie."
"I neither walk {{1::nor}} run.","Je ne marche ni ne cours."
"I neither walk nor run.","Je ne marche {{1::ni}} ne cours."
"Tom missed the train.","Tom a {{1::raté}} le train."
"The door handle is broken.","La {{1::poignée}} de porte est cassée."
"She's a keeper.","Celle-là, tu la {{1::gardes}} !"
"It {{1::snowed}} a lot.","Il a beaucoup neigé."
"It snowed a lot.","Il a beaucoup {{1::neigé}}."
"I wasn't supposed to tell you that.","Je n'étais pas {{1::censée}} vous le dire."
"This is a collector's item.","C'est une pièce de {{1::collection}}."
"I'm not a native {{1::speaker}}.","Je ne suis pas un locuteur natif."
"I am not a native {{1::speaker}}.","Je ne suis pas un locuteur natif."
"I just got your {{1::email}}.","Je viens de recevoir votre courriel."
"I just got your email.","Je viens de recevoir votre {{1::courriel}}."
"She didn't notice me.","Elle ne {{1::m'avait}} pas remarqué."
"He composes beautiful poems.","Il compose de beaux {{1::poèmes}}."
"Please {{1::lower}} the window.","Abaissez la vitre, je vous prie !"
"I did not take many {{1::photos}}.","Je n'ai pas pris beaucoup de photos."
