"English","French"
"I wanted your cooperation.","Je voulais ta {{1::coopération}}."
"I've got to get out of here.","Je dois sortir {{1::d'ici}}."
"Get off my car.","{{1::descendez}} de ma voiture."
"{{1::maria}} is in boston.","Marie est à boston."
"I {{1::learned}} a lot from you.","J'ai beaucoup appris de vous."
"It's {{1::brand}} new.","Il est tout neuf."
"I have to take the {{1::test}} again.","Je dois repasser le test."
"I'll have to take a look.","Je vais {{1::devoir}} regarder."
"I stayed at home.","Je suis {{1::restée}} à la maison."
"I have to find out the truth.","Je dois {{1::découvrir}} la vérité."
"I know these people.","Je connais ces {{1::personnes}}."
"I just don't have what it {{1::takes}}.","Je n'ai simplement pas le cran."
"Who are you trying to {{1::convince}}?","Qui essayez-vous de convaincre ?"
"I see him tomorrow {{1::afternoon}}.","Je le verrai demain après-midi."
"Who are you trying to {{1::convince}}?","Qui essaies-tu de convaincre ?"
"I don't {{1::usually}} wait for anybody.","Je n'attends habituellement personne."
"She decided not to go.","Elle {{1::décida}} de ne pas partir."
"Blindfold tom.","{{1::bande}} les yeux de tom."
"I'm going to work on that.","Je vais travailler {{1::là-dessus}}."
"I don't want to think about it.","Je ne veux pas y {{1::penser}}."
"I want to go abroad.","Je veux partir à {{1::l'étranger}}."
"That's not wrong.","Ce n'est pas {{1::faux}}."
"That isn't wrong.","Ce n'est pas {{1::faux}}."
"{{1::naturally}}.","Cela va de soi !"
"I don't have to think about it.","Je n'ai pas à y {{1::penser}}."
"{{1::david}} is at home.","David est à la maison."
"David is at home.","{{1::david}} est à la maison."
"Does tom do it a lot?","Tom le {{1::fait-il}} beaucoup ?"
"You should know it.","Vous {{1::devriez}} le savoir."
"{{1::they've}} just found him.","Ils viennent de le trouver."
"We were one too {{1::many}}.","Nous étions un de trop."
"We were one too many.","Nous {{1::étions}} un de trop."
"I see a world of {{1::possibilities}}.","Je vois un monde de possibilités."
"I see a world of possibilities.","Je vois un monde de {{1::possibilités}}."
"I tried not to {{1::react}}.","J'ai essayé de ne pas réagir."
"I don't want to miss anything.","Je ne veux rien {{1::manquer}}."
"That's {{1::alright}}.","Ce n'est pas grave."
"Tom {{1::joined}} us.","Tom nous a rejoint."
"Tom joined us.","Tom nous a {{1::rejoint}}."
"I'll come tomorrow {{1::night}}.","Je viendrai demain soir."
"It's unauthorized.","Ce n'est pas {{1::autorisé}}."
"It is not {{1::forbidden}}.","Ce n'est pas interdit."
"I have nothing to hide.","Je n'ai rien à {{1::cacher}}."
"I don't have anything to hide.","Je n'ai rien à {{1::cacher}}."
"You're {{1::holding}} it wrong.","Vous le tenez mal."
"You're holding it wrong.","Vous le {{1::tenez}} mal."
"The house is to let.","La maison est à {{1::louer}}."
"It's not pretty.","Ce n'est pas {{1::joli}}."
"It's not personal.","Ce n'est pas {{1::personnel}}."
"I must open the window.","Je dois {{1::ouvrir}} la fenêtre."
