"English","French"
"{{1::say}} what?","De quoi ?"
"Say what?","De {{1::quoi}} ?"
"{{1::what}}?","De quoi ?"
"What?","De {{1::quoi}} ?"
"{{1::what}} was that?","De quoi ?"
"What was that?","De {{1::quoi}} ?"
"Come {{1::again}}?","De quoi ?"
"{{1::about}} what?","De quoi ?"
"What {{1::about}}?","De quoi ?"
"{{1::her}}?","Elle ?"
"Her?","{{1::elle}} ?"
"{{1::why}} not?","Pourquoi pas ?"
"Why not?","{{1::pourquoi}} pas ?"
"Bad {{1::boy}}!","Pas bien !"
"Bad boy!","Pas {{1::bien}} !"
"Bad {{1::girl}}!","Pas bien !"
"Bad girl!","Pas {{1::bien}} !"
"{{1::bad}} dog!","Pas bien !"
"Bad dog!","Pas {{1::bien}} !"
"I {{1::want}} it.","Je le veux."
"I want it.","Je le {{1::veux}}."
"I {{1::want}} that.","Je le veux."
"I want that.","Je le {{1::veux}}."
"I do {{1::want}} it.","Je le veux."
"I do want it.","Je le {{1::veux}}."
"I won't {{1::forget}}.","Je n'oublierai pas."
"I won't forget.","Je {{1::n'oublierai}} pas."
"I'm not {{1::listening}}.","Je n'écoute pas."
"I'm not listening.","Je {{1::n'écoute}} pas."
"I'm not {{1::giving}} up.","Je n'abandonne pas."
"I {{1::won't}} go.","Je n'irai pas."
"I don't {{1::get}} it.","Je capte pas."
"I {{1::won't}} give up.","Je n'abandonnerai pas."
"I {{1::hope}} not.","Je n'espère pas."
"I won't {{1::fail}}.","Je n'échouerai pas."
"Not {{1::here}}.","Pas ici."
"Not here.","Pas {{1::ici}}."
"I {{1::agree}}!","Pour !"
"I agree!","{{1::pour}} !"
"I think {{1::so}}.","Je le pense."
"I think so.","Je le {{1::pense}}."
"I do think {{1::so}}.","Je le pense."
"I do think so.","Je le {{1::pense}}."
"I know this.","Je le {{1::sais}}."
"Not {{1::really}}.","Pas vraiment."
"Not really.","Pas {{1::vraiment}}."
"No buts!","Pas de {{1::mais}} !"
"No {{1::problem}} at all!","Pas de problème !"
"No problem at all!","Pas de {{1::problème}} !"
"No problem!","Pas de {{1::problème}} !"
"No prob.","Pas de {{1::problème}}."
"No {{1::worries}}!","Pas de problème !"
"That's {{1::ok}}.","Pas de problème."
"No {{1::worries}}.","Pas de problème."
"Never {{1::mind}}.","Pas de problème."
"Tough titty!","Pas de {{1::chance}} !"
"No {{1::questions}}?","Pas de questions ?"
"No questions?","Pas de {{1::questions}} ?"
"No {{1::questions}} asked...","Pas de questions..."
"No questions asked...","Pas de {{1::questions}}..."
"No {{1::body}}.","Pas de corps."
"No body.","Pas de {{1::corps}}."
"Not {{1::yet}}.","Pas encore."
"Not yet.","Pas {{1::encore}}."
"Not {{1::again}}!","Pas encore !"
"Not again!","Pas {{1::encore}} !"
"Don't {{1::argue}}.","Pas de discussion."
"Don't argue.","Pas de {{1::discussion}}."
"Show no {{1::mercy}}.","Pas de quartier !"
"Show no mercy.","Pas de {{1::quartier}} !"
"No {{1::quarter}} !","Pas de quartier !"
"No quarter !","Pas de {{1::quartier}} !"
"Take no {{1::prisoners}}!","Pas de prisonniers !"
"Take no prisoners!","Pas de {{1::prisonniers}} !"
"No {{1::reception}}.","Pas de réception."
"No reception.","Pas de {{1::réception}}."
"Don't try anything {{1::funny}}.","Pas de bêtises !"
"Bad {{1::luck}}!","Pas de veine !"
"No {{1::reception}}.","Pas de réseau."
"No {{1::regrets}}.","Pas de regrets."
"I {{1::believe}} it.","Je le crois."
"I believe it.","Je le {{1::crois}}."
"I {{1::believe}} so.","Je le crois."
"I believe so.","Je le {{1::crois}}."
"I {{1::knew}} it.","Je le savais."
"I knew it.","Je le {{1::savais}}."
"I {{1::knew}} it!","Je le savais !"
"I knew it!","Je le {{1::savais}} !"
"I know {{1::him}}.","Je le connais."
"I know him.","Je le {{1::connais}}."
"Do i know him?","Je le {{1::connais}} ?"
"I'll {{1::take}} him.","Je le prends."
"I'll take him.","Je le {{1::prends}}."
"I'll {{1::take}} it.","Je le prends."
"I'll take it.","Je le {{1::prends}}."
"I {{1::hate}} him.","Je le déteste."
"I hate him.","Je le {{1::déteste}}."
"Not {{1::now}}!","Pas maintenant !"
"Not now!","Pas {{1::maintenant}} !"
"{{1::i'll}} do it.","Je le ferai."
