"English","French"
"There are no {{c::exceptions}}.","Il n'y a pas d'exceptions."
"There are no {{c::examples}}.","Il n'y a pas d'exemples."
"Does the {{c::puppy}} drink water?","Le chiot boit-il de l'eau ?"
"That's a {{c::relief}}.","C'est un soulagement."
"It's a {{c::relief}}.","C'est un soulagement."
"He's a {{c::traitor}}.","C'est un traître."
"Food {{c::costs}} money.","La nourriture coûte de l'argent."
"Food costs money.","La nourriture {{c::coûte}} de l'argent."
"Can you imagine sami's {{c::reaction}}?","Imagines-tu la réaction de sami ?"
"I love apple {{c::juice}}.","J'adore le jus de pomme."
"I love apple juice.","J'adore le {{c::jus}} de pomme."
"I don't know what i was expecting.","Je ne sais pas ce que {{c::j'espérais}}."
"I can't find the hand {{c::net}}.","Je n'arrive pas à trouver l'épuisette."
"That's {{c::extra}}.","C'est un supplément."
"He's a {{c::senior}}.","C'est un retraité."
"Tom will do that for free.","Tom le fera {{c::gratuitement}}."
"Tom likes fishing.","Tom aime la {{c::pêche}}."
"He is a tough {{c::cookie}}.","C'est un emmerdeur."
"{{c::sami}} doesn't want me.","Sami ne veut pas de moi."
"That's {{c::extra}}.","C'est un bonus."
"I {{c::studied}} in boston from 2003 to 2007.","J'ai étudié à boston de 2003 à 2007."
"I studied in boston from 2003 to 2007.","J'ai {{c::étudié}} à boston de 2003 à 2007."
"Stop talking {{c::loudly}}.","Arrêtez de parler fort."
"It's a {{c::misunderstanding}}.","C'est un quiproquo."
"He's a farm {{c::worker}}.","C'est un métayer."
"The cork doesn't come out.","Le {{c::bouchon}} refuse de sortir."
"Tom's making breakfast.","Tom {{c::prépare}} le petit-déjeuner."
"I do not read his {{c::novels}}.","Je ne lis pas ses romans."
"I do not read his novels.","Je ne lis pas ses {{c::romans}}."
"You good-for-nothing!","{{c::espèce}} de bon à rien !"
"Do you not like {{c::girls}}?","N'aimes-tu pas les filles ?"
"I was thinking about joining the army.","Je pensais à rejoindre {{c::l'armée}}."
"Do you not like {{c::girls}}?","N'aimez-vous pas les filles ?"
"Tom, tell me the truth.","Tom, {{c::dis-moi}} la vérité !"
"I forgot tom's address.","J'ai oublié {{c::l'adresse}} de tom."
"May god {{c::bless}} you.","Que le ciel vous bénisse."
"I'm not asking your {{c::permission}}.","Je ne demande pas ta permission."
"I'm not asking your permission.","Je ne demande pas ta {{c::permission}}."
"He is {{c::kindness}} itself.","Il est la gentillesse même."
"He is kindness itself.","Il est la {{c::gentillesse}} même."
"Tom likes {{c::technology}}.","Tom aime la technologie."
"Tom likes technology.","Tom aime la {{c::technologie}}."
"I don't like dogs.","{{c::j’aime}} pas les chiens."
"I want to enjoy this moment.","Je souhaite {{c::profiter}} de ce moment."
"A {{c::pleasant}} trip to you!","Bon voyage à vous !"
