"English","French"
"I've been looking for you {{c::everywhere}}.","Je vous cherche partout."
"I've been looking for you everywhere.","Je vous cherche {{c::partout}}."
"I could tutor you.","Je pourrais vous {{c::enseigner}}."
"I can't fall asleep.","Je n'arrive pas à {{c::m'endormir}}."
"I can't hear myself!","Je n'arrive pas à {{c::m'entendre}} !"
"I {{c::only}} know that.","Je ne sais que ça."
"I can't {{c::identify}} it.","Je n'arrive pas à l'identifier."
"I cannot {{c::stomach}} it.","Je n'arrive pas à l'encaisser."
"I didn't take it.","Je ne l'ai pas {{c::pris}}."
"I had to see you again.","Je {{c::devais}} vous revoir."
"I'm not going to wait for him.","Je ne vais pas {{c::l'attendre}}."
"This is the boy.","C'est le {{c::garçon}}."
"I'm not going to {{c::disappear}}.","Je ne vais pas disparaître."
"I'm not going to disappear.","Je ne vais pas {{c::disparaître}}."
"I'm not {{c::marrying}} you.","Je ne vais pas t'épouser."
"Good morning, do i {{c::disturb}} you?","Bonjour, je vous dérange ?"
"I'll ring you beforehand.","Je vous {{c::téléphonerai}} auparavant."
"I'll telephone you beforehand.","Je vous {{c::téléphonerai}} auparavant."
"I {{c::warned}} you.","Je vous avais prévenu."
"I warned you.","Je vous avais {{c::prévenu}}."
"I {{c::also}} like you.","Je vous apprécie également."
"I love this {{c::store}}.","Je raffole de ce magasin."
"Ah, gotcha!","{{c::ah}}, je vous tiens !"
"I didn't hear it.","Je ne l'ai pas {{c::entendu}}."
"{{c::then}} i will tell you.","Puis je vous dirai."
"Then i will tell you.","{{c::puis}} je vous dirai."
"I'm {{c::gonna}} fuck tom up.","Je vais défoncer tom."
"{{c::if}} i want to, i can do it.","Si je veux, je peux !"
"Where {{c::there's}} a will, {{c::there's}} a way.","Si je veux, je peux !"
"{{c::if}} i want to, i can do it.","Si je veux, je peux."
"That's the word.","C'est le {{c::mot}}."
"I don't speak english.","Je ne parle pas {{c::l'anglais}}."
"I'm not mistaken.","Je ne fais pas {{c::erreur}}."
"Go ahead. i'm listening.","{{c::allez-y}}, je vous écoute."
"I teach you spanish.","Je vous enseigne {{c::l'espagnol}}."
"Don't {{c::act}} like that.","N'agis pas de la sorte."
"Don't {{c::act}} like that.","N'agissez pas de la sorte."
"I don't talk like that.","Je ne parle pas {{c::ainsi}}."
"Not that i know of.","Pas autant que je {{c::sache}}."
"I can't {{c::urinate}}.","Je n’arrive pas à uriner."
"I'll give it to you for free.","Je vous {{c::l'offre}} gratuitement."
"{{c::hail}}, friend.","Je vous salue, l'ami."
"Hail, friend.","Je vous salue, {{c::l'ami}}."
"I don't speak fast.","Je ne parle pas {{c::rapidement}}."
"I'd be {{c::willing}} to pay you.","Je vous payerais volontiers."
"He {{c::refuses}} to come.","Il refuse de venir."
"I will leave the {{c::experiment}} to you.","Je vous cède l'expérimentation."
"It's the {{c::big}} one.","C'est le gros."
"Money is {{c::needed}}.","De l'argent est requis."
"Money is needed.","De l'argent est {{c::requis}}."
"I have to wake tom up.","Je dois {{c::réveiller}} tom."
"I don't {{c::celebrate}} christmas.","Je ne fête pas noël."
"I don't celebrate christmas.","Je ne {{c::fête}} pas noël."
"He {{c::asked}} for money.","Il demanda de l'argent."
"He asked for money.","Il {{c::demanda}} de l'argent."
"I don't {{c::even}} like you.","Je ne t'apprécie même pas."
"I don't {{c::waste}} time.","Je ne perds pas de temps."
"I didn't work {{c::yesterday}}.","Je ne travaillais pas hier."
"I'm from the east {{c::coast}}.","Je suis de la côte est."
"I'm from the east coast.","Je suis de la {{c::côte}} est."
"I'm a nice {{c::guy}}.","Je suis quelqu'un de bien."
"I'm a nice guy.","Je suis {{c::quelqu'un}} de bien."
"I don't speak {{c::russian}}.","Je ne parle pas russe."
"I don't speak russian.","Je ne parle pas {{c::russe}}."
"I don't speak german.","Je ne parle pas {{c::allemand}}."
"I {{c::shouldn't}} drink.","Je ne devrais pas boire."
"I don't do much.","Je ne fais pas {{c::grand-chose}}."
"I didn't look at it.","Je ne l'ai pas {{c::regardé}}."
"I don't speak german.","Je ne parle pas {{c::l'allemand}}."
"I didn't steal it.","Je ne l'ai pas {{c::volé}}."
"I didn't {{c::break}} it.","Je ne l'ai pas cassé."
"I didn't break it.","Je ne l'ai pas {{c::cassé}}."
"I don't speak {{c::correctly}}.","Je ne parle pas correctement."
