"English","French"
"I thought we could talk.","Je pensais que nous pouvions nous {{1::entretenir}}."
"You're back from china, aren't you?","Vous êtes {{1::rentrés}} de chine, n'est-ce pas ?"
"I'm not carrying any identification.","Je ne porte aucune pièce {{1::d'identité}}."
"They don't like cats.","Ils {{1::n'aiment}} pas les chats."
"Tom smiled {{1::politely}}.","Tom sourit poliment."
"Tom smiled politely.","Tom sourit {{1::poliment}}."
"Thanks to you, i am going to understand everything.","{{1::grâce}} à vous, je vais tout comprendre."
"They're mine.","Ce sont les {{1::miennes}}."
"I will go when he comes back.","Je m'en vais quand il {{1::revient}}."
"Are these yours?","Ce sont les {{1::vôtres}} ?"
"I share your {{1::political}} position.","Je partage votre position politique."
"Tom {{1::uses}} windows 7.","Tom utilise windows 7."
"It's easier to have fun than to work.","Il est plus facile de {{1::s'amuser}} que de travailler."
"I don't speak any {{1::foreign}} languages.","Je ne parle aucune langue étrangère."
"What do you have to complain about?","De quoi {{1::dois-tu}} te plaindre ?"
"Tom refused to give up.","Tom refusa {{1::d'abandonner}}."
"Tom knocked lightly.","Tom frappa {{1::légèrement}}."
"This table has a smooth {{1::surface}}.","La surface de cette table est lisse."
"Walk on the pavement.","Marche sur le {{1::trottoir}}."
"These {{1::figures}} don't add up.","La somme de ces chiffres ne colle pas."
"I'm not like other people.","Je ne suis pas comme les {{1::autres}} gens."
"How many people were there?","Combien de gens y {{1::étaient}} ?"
"Tom sat {{1::calmly}}.","Tom s'assit calmement."
"Tom gave mary the picture.","Tom donna la {{1::photographie}} à mary."
"Tom threw mary the ball.","Tom {{1::jeta}} la balle à mary."
"Only poetry {{1::lasts}} forever.","Seule la poésie est éternelle."
"At night the {{1::birds}} don't sing.","La nuit, les oiseaux ne chantent pas."
"At night the birds don't sing.","La nuit, les oiseaux ne {{1::chantent}} pas."
"Dare you ask him about it?","{{1::oses-tu}} le lui demander ?"
"Did tom find it?","Tom {{1::l'a-t-il}} trouvée ?"
"I suggest changing the word order.","Je suggère de changer {{1::l'ordre}} des mots."
"Change {{1::trains}} at the next station.","Changez de train à la gare suivante."
"I think your hypothesis is correct.","Je pense que ton {{1::hypothèse}} est correcte."
"Rain is {{1::forecast}} for this evening.","De la pluie est prévue dans la soirée."
"He's not going to visit you tomorrow.","Il ne vous {{1::rendra}} pas visite demain."
"Tom has dirty hands.","Tom a les mains {{1::sales}}."
"Tom spoke {{1::calmly}}.","Tom parla calmement."
"He was unconscious of his {{1::guilt}}.","Il était inconscient de sa culpabilité."
"Your skirt's on backwards.","Votre {{1::jupe}} est à l'envers."
"Tom was {{1::awfully}} bored.","Tom s'ennuyait terriblement."
"I wanted tom to see the {{1::sunrise}}.","Je voulais que tom voie le lever de soleil."
"Your t-shirt's on backwards.","Votre {{1::t-shirt}} est à l'envers."
"She did not fill out the form.","Elle n'a pas rempli le {{1::formulaire}}."
"Where is my soccer {{1::uniform}}?","Où est ma tenue de foot ?"
"I don't have a {{1::bedtime}}.","Je n'ai pas d'heure pour me coucher."
"I {{1::mistook}} you for my brother.","Je pensais que vous étiez mon frère."
"Tom is asleep on the {{1::couch}}.","Tom dort sur le canapé."
"I have eyes.","J'ai des {{1::yeux}}."
"You can't park here.","Vous ne pouvez pas vous {{1::garer}} ici."
"Was there a lot of traffic?","Y {{1::avait-il}} beaucoup de circulation ?"
"Esperanto is an {{1::international}} language.","L'espéranto est la langue internationale."
"Esperanto is an international language.","L'espéranto est la langue {{1::internationale}}."
"Time {{1::passes}} quickly.","Le temps passe vite."
"Take {{1::whichever}} flower you like.","Prenez la fleur que vous aimez."
"He's one of her many {{1::lovers}}.","C'est un de ses nombreux amants."
"I {{1::bathe}} daily.","Je me baigne tous les jours."
"Tom goes to germany.","Tom va en {{1::allemagne}}."
"I know they'll agree.","Je sais qu'ils {{1::seront}} d'accord."
"I {{1::caused}} him a lot of trouble.","Je lui ai causé beaucoup de problèmes."
"I caused him a lot of trouble.","Je lui ai {{1::causé}} beaucoup de problèmes."
"He {{1::announced}} the next singer.","Il annonça le chanteur suivant."
"She wrote a lot of {{1::poems}}.","Elle a écrit de nombreux poèmes."
"She wrote a lot of poems.","Elle a écrit de nombreux {{1::poèmes}}."
"By the time i came, {{1::he'd}} gone away.","Le temps que je vienne, il était parti."
"Tom won the {{1::elections}}.","Tom a gagné les élections."
"Tom won the elections.","Tom a gagné les {{1::élections}}."
"Have you thought everything through?","As-tu {{1::réfléchi}} à tout ?"
"Not all {{1::experts}} agree.","Tous les experts ne s'accordent pas."
"He {{1::wiped}} the sweat off his face.","Il essuya la sueur de son visage."
"He {{1::rolled}} off the bed.","Il est tombé du lit."
"That's one of my {{1::favorite}} words.","C'est un de mes mots préférés."
"I'm afraid we can't help you.","Je crains que nous ne {{1::puissions}} vous aider."
"Tom opened the {{1::curtains}}.","Tom a ouvert les rideaux."
"Tom opened the curtains.","Tom a ouvert les {{1::rideaux}}."
"My {{1::aim}} is to be a doctor.","Mon but est de devenir médecin."
"I'm not going to spain on holiday.","Je ne vais pas en vacances en {{1::espagne}}."
"It's necessary to avoid {{1::stress}}.","Il est nécessaire d'éviter le stress."
"The region has many {{1::rivers}}.","La région compte de nombreuses rivières."
"He {{1::severely}} criticized the mayor.","Il critiqua sévèrement le maire."
"I don't have time to do the laundry.","Je n'ai pas le temps de m'occuper du {{1::linge}}."
"{{1::dan's}} company will go out of business.","La compagnie de dan fera faillite."
"She {{1::grows}} many kinds of flowers.","Elle cultive de nombreuses sortes de fleurs."
"Do you want a {{1::massage}}?","Veux-tu un massage ?"
"The {{1::previous}} sentence is true.","La phrase précédente est vraie."
"He demands {{1::immediate}} payment.","Il exige le paiement immédiat."
