"English","French"
"I am {{c::slightly}} ill, i assume.","Je suppose que je suis légèrement indisposé."
"Tom is {{c::allergic}} to alcohol.","Tom est allergique à l'alcool."
"Tom is allergic to alcohol.","Tom est {{c::allergique}} à l'alcool."
"I don't like to speak in public.","Je n'aime pas parler en {{c::public}}."
"I dislike speaking in public.","Je n'aime pas parler en {{c::public}}."
"I thought you'd enjoy that.","Je pensais que tu {{c::aimerais}} ça."
"I thought you would love it.","Je pensais que tu {{c::aimerais}} ça."
"I have often {{c::wondered}}.","Je me le suis souvent demandé."
"I recommend this {{c::dish}}.","Je te recommande ce plat."
"I play an important part.","Je joue un {{c::rôle}} important."
"I tried.","J'ai {{c::tenté}}."
"He's {{c::insecure}}.","Il est peu sûr de lui."
"Is this tom jackson's office?","Est-ce le bureau de tom {{c::jackson}} ?"
"A whole is made up of {{c::parts}}.","Un tout est fait de parties."
"A whole is made up of parts.","Un tout est fait de {{c::parties}}."
"He's got two cars.","Il a deux {{c::voitures}}."
"He has two cars.","Il a deux {{c::voitures}}."
"Why can't they do it?","Pourquoi ne {{c::peuvent-ils}} pas le faire ?"
"I don't know where you work.","Je ne sais pas où vous {{c::travaillez}}."
"He {{c::seems}} happy.","Il a l'air heureux."
"I don't know how to {{c::express}} my thanks.","Je ne sais pas comment vous remercier."
"I think tom needs to do that.","Je pense que tom {{c::doit}} le faire."
"I'm the {{c::richest}} one here.","Je suis le plus riche ici."
"Tom is a part-time {{c::plumber}}.","Tom est plombier à mi-temps."
"I must find some new friends.","Je dois trouver de {{c::nouveaux}} amis."
"She's {{c::shallow}}, isn't she?","Elle est superficielle, n'est-ce pas ?"
"We are flying over the {{c::pacific}}.","Nous survolons le pacifique."
"We're flying over the {{c::pacific}}.","Nous survolons le pacifique."
"I'm sorry i {{c::bumped}} into you.","Pardon de vous avoir bousculé."
"He {{c::knocked}} on the door.","Il a frappé à la porte."
"He knocked on the door.","Il a {{c::frappé}} à la porte."
"I {{c::consider}} the matter closed.","Je considère que l'affaire est close."
"I don't believe it for a second.","Je n'y crois pas une {{c::seconde}}."
"Don't think about stuff like that.","Ne pense pas à de {{c::tels}} trucs !"
"{{c::sami}} left.","Sami est parti."
"Tom lost count.","Tom a perdu le {{c::fil}}."
"It {{c::rains}} already.","Il pleut déjà."
"You {{c::needn't}} have come.","Tu n'avais pas besoin de venir."
"Tom {{c::breaks}} everything.","Tom casse tout."
"I wanted you to do that.","Je voulais que tu {{c::fasses}} ça."
"I rescheduled.","J'ai {{c::remis}}."
"I read {{c::lips}}.","Je lis sur les lèvres."
"I read lips.","Je lis sur les {{c::lèvres}}."
"I'll try to keep this {{c::brief}}.","Je vais essayer de rester bref."
"I would like to draw a tree.","Je voudrais {{c::dessiner}} un arbre."
"He began to {{c::shout}}.","Il a commencé à crier."
"Tom knows a lot of {{c::songs}}.","Tom connaît beaucoup de chansons."
"Tom knows a lot of songs.","Tom connaît beaucoup de {{c::chansons}}."
"He had {{c::fifty}} dollars.","Il avait 50 dollars."
"I wanted you to keep that.","Je voulais que tu {{c::gardes}} ça."
"I lead people well.","Je {{c::mène}} bien les gens."
"I don't like any of these {{c::hats}}.","Je n'aime aucun de ces chapeaux."
"I think that tom should stay.","Je pense que tom {{c::doit}} rester."
"I have one thousand and five hundred {{c::cows}}.","J'ai 1500 vaches."
"I have one thousand and five hundred cows.","J'ai 1500 {{c::vaches}}."
"They have no choice.","Ils {{c::n'ont}} pas le choix."
"I {{c::translated}}.","J'ai traduit."
"I translated.","J'ai {{c::traduit}}."
"I don't like how he {{c::laughs}}.","Je n'aime pas sa façon de rire."
"Tom never jokes.","Tom ne fait jamais de {{c::blagues}}."
"It's not going to get any {{c::easier}}.","Ça ne va pas s'arranger."
"He never speaks of the accident.","Il ne parle jamais de {{c::l'accident}}."
"I don't like {{c::horror}} movies.","Je n'apprécie pas les films d'horreur."
"I don't like horror movies.","Je n'apprécie pas les films {{c::d'horreur}}."
"I {{c::assume}} you're in a hurry.","Je suppose que vous êtes pressée."
"I {{c::assume}} that you're in a hurry.","Je suppose que vous êtes pressée."
"Tom's dog {{c::attacked}} me.","Le chien de tom m'a attaqué."
"Tom's dog attacked me.","Le chien de tom m'a {{c::attaqué}}."
"I'm sorry for the mess.","Je suis désolé pour le {{c::désordre}}."
"Tom is our {{c::guest}}.","Tom est notre invité."
"I {{c::jumped}}.","J'ai sauté."
"He made a {{c::journey}} to paris.","Il a voyagé à paris."
"He made a journey to paris.","Il a {{c::voyagé}} à paris."
"I was reading a {{c::novel}} then.","Je lisais alors un roman."
"I don't like any of these {{c::paintings}}.","Je n'aime aucune de ces peintures."
"Tom {{c::owns}} a lot of cars.","Tom possède beaucoup de voitures."
"He fired blanks.","Il a {{c::tiré}} à blanc."
"I danced.","J'ai {{c::dansé}}."
"I'd like two kilos of apples.","Je voudrais deux {{c::kilos}} de pommes."
"He {{c::shows}} no mark of progress.","Il ne montre pas de signe de progrès."
"He shows no mark of progress.","Il ne montre pas de signe de {{c::progrès}}."
"I'd like an orange juice.","Je voudrais un jus {{c::d'orange}}."
"Tom is {{c::conscious}} now.","Tom est maintenant conscient."
"Tom missed the bus.","Tom a {{c::raté}} le bus."
"I {{c::murdered}} them all.","Je les ai tous tués."
"I know tom might do that.","Je sais que tom {{c::pourrait}} le faire."
"I'm ready for the fight.","Je suis prêt pour le {{c::combat}}."
"I don't like it when you do that.","Je n'aime pas que vous {{c::fassiez}} cela."
"I haven't eaten in {{c::four}} days.","Je n'ai pas mangé de quatre jours."
"I haven't eaten in four days.","Je n'ai pas mangé de {{c::quatre}} jours."
"I am looking for a job, {{c::sir}}.","Je recherche un emploi, monsieur."
"I {{c::brush}} her teeth.","Je lui brosse les dents."
"I bet you're busy.","Je parie que vous êtes {{c::occupées}}."
"I'm not hungry anyway.","Je n'ai pas faim, de toutes {{c::manières}}."
"It's only {{c::temporary}}.","Ce n'est que temporaire."
"Tom has a lot of {{c::valuable}} books.","Tom a beaucoup de livres de valeur."
"Tom has a lot of valuable books.","Tom a beaucoup de livres de {{c::valeur}}."
"I {{c::threw}} up.","J'ai vomi."
"It's only {{c::temporary}}.","Ce n'est que passager."
"I have nothing {{c::particular}} to do.","Je n'ai rien de particulier à faire."
