"English","French"
"Bob's your uncle!","Le jour est {{1::joué}} !"
"Do you want him?","{{1::avez-vous}} besoin de lui ?"
"I'm just a child.","Je ne suis {{1::qu'un}} enfant."
"{{1::stick}} it out.","Tiens le coup."
"Tom shifted gears.","Tom a changé de {{1::rapport}}."
"These are tom's.","Ce sont {{1::ceux}} de tom."
"You need us.","Vous {{1::avez}} besoin de nous."
"I love movies.","J'adore le {{1::cinéma}}."
"You {{1::might}} meet him.","Peut-être le rencontreras-tu."
"The {{1::meeting}} is tomorrow.","La réunion est demain."
"The meeting is tomorrow.","La {{1::réunion}} est demain."
"It is impossible for me to help you.","Il est impossible que je {{1::t'aide}}."
"The problem is {{1::solved}}.","Le problème est réglé."
"The problem is solved.","Le problème est {{1::réglé}}."
"Look at the {{1::price}}.","Regardez le prix."
"I'm not all that smart.","Je ne suis pas si {{1::malin}}."
"Take control.","Prends le {{1::contrôle}}."
"The problem is {{1::complex}}.","Le problème est complexe."
"The problem is complex.","Le problème est {{1::complexe}}."
"The car broke down.","La voiture est {{1::cassée}}."
"The coffee is {{1::nasty}}.","Le café est mauvais."
"What did tom {{1::offer}} you?","Que vous a offert tom ?"
"What did tom offer you?","Que vous a {{1::offert}} tom ?"
"What's the {{1::score}}?","Quelle est la marque ?"
"What's the score?","Quelle est la {{1::marque}} ?"
"Let's {{1::tidy}} the desk.","Rangeons le bureau."
"Tell tom to shut up.","Dis à tom de la {{1::fermer}}."
"The car is blue.","La voiture est {{1::bleue}}."
"What's the {{1::target}}?","Quelle est la cible ?"
"What's the target?","Quelle est la {{1::cible}} ?"
"I don't {{1::harvest}} their garden.","Je n'exploite pas leur jardin."
"I'm not so {{1::confident}}.","Je ne suis pas si confiant."
"I'm not so confident.","Je ne suis pas si {{1::confiant}}."
"The car is yellow.","La voiture est {{1::jaune}}."
"I'll leave it up to you.","Je te laisse la {{1::décision}}."
"He will not do it anymore.","Il ne le {{1::fera}} plus."
"Whose {{1::notebook}} is that?","De qui est-ce le laptop ?"
"Whose is that {{1::notebook}}?","De qui est-ce le laptop ?"
"Please correct it.","Veuillez le {{1::corriger}}."
"The fire has gone out.","Le {{1::feu}} est mort."
"There's room.","Il y a de la {{1::place}}."
"I want to get rid of it.","Je veux m'en {{1::débarrasser}}."
"I want to get rid of him.","Je veux m'en {{1::débarrasser}}."
"I want to get rid of her.","Je veux m'en {{1::débarrasser}}."
"I want to study {{1::history}}.","Je veux étudier l'histoire."
"I want to study history.","Je veux étudier {{1::l'histoire}}."
"I want to study {{1::history}}.","Je veux étudier l'histoire."
"I love {{1::sport}}.","J'adore le sport."
"I'll see him today.","Je vais le voir {{1::aujourd'hui}}."
"Tom changed {{1::direction}}.","Tom a changé de voie."
"Tom changed direction.","Tom a changé de {{1::voie}}."
"Today i am going to see him.","Je vais le voir {{1::aujourd'hui}}."
"Tom shifted gears.","Tom a changé de {{1::vitesse}}."
"I {{1::explained}} it to him.","Je le lui ai expliqué."
"I explained it to him.","Je le lui ai {{1::expliqué}}."
"Tom changed {{1::direction}}.","Tom a changé de direction."
"Tom changed direction.","Tom a changé de {{1::direction}}."
"Tom has long {{1::arms}}.","Tom a de longs bras."
"Tom has long arms.","Tom a de {{1::longs}} bras."
"Let's hope for the best.","{{1::espérons}} le meilleur."
"Today is {{1::valentine's}} day.","Aujourd'hui est la saint-valentin."
"The car is {{1::slow}}.","La voiture est lente."
"Please write it down.","Veuillez le {{1::noter}}."
"I'm speaking.","Je suis en {{1::train}} de parler."
"How do you know about that?","{{1::d'où}} le sais-tu ?"
"Tom ran out of paper.","Tom a {{1::manqué}} de papier."
"He speaks {{1::berber}}.","Il parle le berbère."
"He speaks berber.","Il parle le {{1::berbère}}."
"I don't appreciate being {{1::interrupted}}.","Je n'apprécie pas d'être interrompu."
"I'm going to the {{1::shore}}.","Je vais sur la rive."
"I want to become famous.","Je veux devenir {{1::célèbre}}."
"I want to learn spanish.","Je veux apprendre {{1::l'espagnol}}."
"The {{1::worst}} is over.","Le pire est passé."
"I don't appreciate being {{1::interrupted}}.","Je n'apprécie pas d'être interrompue."
"Do you {{1::recall}} that?","Vous vous en souviendrez ?"
"{{1::here's}} the plan.","Voilà le plan."
"Do you like tea?","{{1::aimez-vous}} le thé?"
"I don't like being {{1::controlled}}.","Je n'apprécie pas d'être contrôlée."
"I don't like being {{1::controlled}}.","Je n'apprécie pas d'être contrôlé."
"I've got to make lunch.","Je dois faire à {{1::déjeuner}}."
"Let me pay for it.","{{1::laissez-moi}} le payer."
"Tom's {{1::puppy}} is here.","Le chiot de tom est ici."
"Tom's puppy is here.","Le {{1::chiot}} de tom est ici."
"Is this gold?","Est-ce que c'est de {{1::l'or}} ?"
"The moon is out.","La {{1::lune}} est là."
"I'm not scared of your {{1::chickens}}.","Je n’effraie pas vos poules."
"The {{1::lake}} is big.","Le lac est grand."
"The lake is big.","Le {{1::lac}} est grand."
"Take the {{1::wheel}}.","Prends le volant."
"Take the wheel.","Prends le {{1::volant}}."
"Grab the {{1::wheel}}.","Prends le volant."
"Grab the wheel.","Prends le {{1::volant}}."
"The coffee is hot.","Le café est {{1::chaud}}."
"The sentence is good.","La {{1::phrase}} est bonne."
"I hate my {{1::voice}}.","Je déteste ma voix."
"Tom heard the sound.","Tom {{1::entendit}} le son."
"I know your {{1::language}}.","Je connais votre langue."
"I know your language.","Je connais votre {{1::langue}}."
"Tom likes it.","Ça {{1::plaît}} à tom."
"Tom likes that.","Ça {{1::plaît}} à tom."
