"English","French"
"Tom likes {{1::squirrels}}.","Tom aime bien les écureuils."
"Tom likes squirrels.","Tom aime bien les {{1::écureuils}}."
"A cat has nine lives.","Un chat a neuf {{1::vies}}."
"Tom discovered the {{1::pacific}} ocean.","Tom a découvert l'océan pacifique."
"He {{1::reminds}} me of my grandfather.","Il me rappelle mon grand-père."
"I was like you once.","J'étais comme vous {{1::autrefois}}."
"We all helped with the {{1::harvest}}.","Nous avons tous aidé à la récolte."
"We all helped with the harvest.","Nous avons tous aidé à la {{1::récolte}}."
"The two of them carried sami's body.","Tous les deux {{1::portaient}} le corps de sami."
"Until yesterday, i had known nothing about it.","{{1::jusqu'à}} hier, je n'en savais rien."
"We are not {{1::equipped}} to handle it.","Nous ne sommes pas équipés pour nous occuper de ça."
"Why are they teaching this in {{1::schools}}?","Pourquoi enseigne-t-on ça à l'école ?"
"I raised the {{1::wages}} of my workers.","J'ai augmenté les salaires de mes ouvriers."
"I {{1::suffered}} a lot.","J'ai beaucoup souffert."
"I suffered a lot.","J'ai beaucoup {{1::souffert}}."
"I {{1::tend}} to catch colds.","J'ai tendance à attraper froid."
"I went stag to the prom.","Je me suis rendu seul au {{1::bal}}."
"Where's the train station?","Où se {{1::situe}} la gare ?"
"I didn't know you were allergic to walnuts.","Je ne savais pas que tu étais allergique aux {{1::noix}}."
"These are all {{1::basic}} skills.","Ce sont toutes des compétences de base."
"Most people won't be {{1::affected}}.","La plupart des gens ne seront pas touchés."
"He tried not to hurt {{1::others'}} feelings.","Il essaya de ne pas blesser les sentiments des autres."
"Bees fly from flower to flower.","Les {{1::abeilles}} volent de fleur en fleur."
"He has published many papers on the subject.","Il a publié de nombreux {{1::articles}} sur le sujet."
"It's the {{1::largest}} in the world.","C'est le plus grand du monde."
"This custom {{1::dates}} from ancient times.","Cette tradition date de temps immémoriaux."
"Our country is in a crisis.","Notre pays est en {{1::crise}}."
"Books are the paper memory of {{1::mankind}}.","Les livres sont la mémoire papier de l'humanité."
"Don't doubt his words.","Ne mets pas ses {{1::paroles}} en doute !"
"He makes a {{1::wooden}} piece of furniture.","Il fabrique un meuble en bois."
"The {{1::circumstances}} gave color to her story.","Les circonstances donnèrent de la crédibilité à son histoire."
"The economy is in turmoil once again.","L'économie est encore en {{1::crise}}."
"These {{1::products}} are of the same quality.","Ces produits sont de même qualité."
"These products are of the same quality.","Ces {{1::produits}} sont de même qualité."
"There were no {{1::signs}} of life.","Il n'y avait aucun signe de vie."
"There weren't any {{1::signs}} of life.","Il n'y avait aucun signe de vie."
"Tom has a cabin in the woods.","Tom a une {{1::cabane}} dans les bois."
"The soldier made light of his {{1::wounds}}.","Le soldat a fait peu de cas de ses blessures."
"He was covered in mud from head to {{1::toe}}.","Il était couvert de boue, de la tête aux pieds."
"He lives far away from his hometown.","Il habite loin de sa ville {{1::natale}}."
"Where is the pain?","Où se {{1::situe}} la douleur ?"
"He must learn the {{1::alphabet}}.","Il doit apprendre l'alphabet."
"He must learn the alphabet.","Il doit apprendre {{1::l'alphabet}}."
"Our car is {{1::equipped}} with air conditioning.","Notre voiture est équipée de l'air conditionné."
"Tom is waiting for a telephone call.","Tom attend un appel {{1::téléphonique}}."
"They don't eat bread in this {{1::region}}.","Ils ne mangent pas de pain dans cette région."
"They don't eat bread in this region.","Ils ne mangent pas de pain dans cette {{1::région}}."
"I'd like one on the {{1::aisle}}, please.","J'en aimerais une dans le couloir, je vous prie."
"Do you know what this symbol means?","Savez-vous ce que signifie ce {{1::symbole}} ?"
"Mr smith is an acquaintance of hers.","M. {{1::smith}} est une connaissance à elle."
"You cannot live by love alone.","On ne {{1::saurait}} vivre que d'amour."
"I ran away from the training {{1::camp}}.","Je me suis enfui du camp d'entraînement."
"I ran away from the training {{1::camp}}.","Je me suis enfuie du camp d'entraînement."
"There are a lot of good {{1::restaurants}} in boston.","Il y a beaucoup de bons restaurants à boston."
"Do not forsake me, oh my darling.","Ne me quitte pas, oh mon {{1::chéri}}."
"My knife has lost its {{1::edge}}.","Mon couteau ne tranche plus."
"The {{1::passengers}} are getting on the train.","Les passagers montent dans le train."
"There are several ways to {{1::measure}} speed.","Il y a plusieurs façons de mesurer la vitesse."
"The doctor {{1::pronounced}} him dead.","Le médecin a prononcé son décès."
"There's a spider in the box.","Il y a une {{1::araignée}} dans la boîte."
"I've always considered you a friend.","Je t'ai toujours {{1::considéré}} comme un ami."
"He acted fairly {{1::towards}} me.","Il a été correct avec moi."
"Under the {{1::circumstances}} i cannot allow the request.","Dans ces conditions, je ne peux pas accepter la demande."
"I enjoy the time we spend together.","J'apprécie le temps que nous {{1::passons}} ensemble."
