"English","French"
"I don't feel like {{c::sitting}} down.","Je n'ai pas envie de m'asseoir."
"I don't feel like sitting down.","Je n'ai pas envie de {{c::m'asseoir}}."
"He's on his way.","Il est en {{c::route}}."
"The {{c::printer}} doesn't work.","L'imprimante ne fonctionne pas."
"The {{c::printer}} isn't working.","L'imprimante ne fonctionne pas."
"It is not my {{c::intention}} to return.","Je n'ai pas l'intention de rentrer."
"I don't have a favorite song.","Je n'ai pas de chanson {{c::préférée}}."
"Aren't they {{c::americans}}?","Ne sont-ils pas américains ?"
"Aren't they americans?","Ne sont-ils pas {{c::américains}} ?"
"He made no reply.","Il n'a pas {{c::répondu}}."
"{{c::shouldn't}} we help her?","Ne devrions-nous pas l'aider ?"
"Shouldn't we help her?","Ne {{c::devrions-nous}} pas l'aider ?"
"I feel {{c::strange}}.","Je me sens bizarre."
"I'm not used to losing.","Je n'ai pas {{c::l'habitude}} de perdre."
"I don't have a bank {{c::account}}.","Je n'ai pas de compte bancaire."
"Think about {{c::death}}.","Pense à la mort."
"Don't go in there.","Ne {{c::rentre}} pas là-dedans."
"I {{c::waved}} back at him.","Je le saluai en retour."
"Don't sit {{c::upon}} it.","Ne t'assois pas dessus."
"I was at home.","{{c::j'étais}} à la maison."
"I mean no {{c::harm}}.","Je n'ai pas de mauvaise intention."
"I mean no harm.","Je n'ai pas de mauvaise {{c::intention}}."
"I'm not {{c::dating}} tom!","Je ne sors pas avec tom !"
"I'm not {{c::dating}} tom.","Je ne sors pas avec tom."
"I feel {{c::dizzy}}.","Je me sens drôle."
"I feel dizzy.","Je me sens {{c::drôle}}."
"Aren't they {{c::americans}}?","Ne sont-ils pas étatsuniens ?"
"Oh, i am slain.","Ah! je suis {{c::assassiné}}!"
"I'm a french {{c::citizen}}.","Je suis citoyenne française."
"It hasn't {{c::rained}}.","Il n'a pas plu."
"It hasn't rained.","Il n'a pas {{c::plu}}."
"I'm all out of {{c::ideas}}.","Je suis dépourvu d'idées."
"I'm all out of ideas.","Je suis dépourvu {{c::d'idées}}."
"I know everything now.","Je sais tout, {{c::maintenant}}."
"I don't have a white shirt.","Je n'ai pas de chemise {{c::blanche}}."
"I don't {{c::intend}} to marry him.","Je n'ai pas l'intention de l'épouser."
"{{c::ken}} wasn't running.","Ken ne courait pas."
"Ken wasn't running.","Ken ne {{c::courait}} pas."
"I have no insurance.","Je suis dépourvu {{c::d'assurance}}."
"He's got enough time.","Il a {{c::assez}} de temps."
"I have no experience.","Je suis {{c::dépourvue}} d'expérience."
"I have no {{c::imagination}}.","Je suis dépourvu d'imagination."
"Let's not be catty.","Ne soyons pas {{c::vaches}}."
"Let's not be {{c::enemies}}.","Ne soyons pas ennemis."
"Let's not be enemies.","Ne soyons pas {{c::ennemis}}."
"He did not listen.","Il n'a pas {{c::écouté}}."
"Why don't you believe him?","Pourquoi ne le {{c::crois-tu}} pas ?"
"I'm all out of {{c::ideas}}.","Je suis dépourvue d'idées."
"{{c::here's}} what i think.","Voilà ce que je pense."
"I don't have my {{c::purse}}.","Je n'ai pas mon porte-monnaie."
"I don't have my purse.","Je n'ai pas mon {{c::porte-monnaie}}."
"{{c::apparently}} i'm adopted.","Apparemment, je suis adopté."
"Apparently i'm adopted.","Apparemment, je suis {{c::adopté}}."
"Don't lose {{c::patience}}.","Ne perdez pas patience."
"Don't lose patience.","Ne {{c::perdez}} pas patience."
"Don't {{c::drag}} me into this.","Ne m'entraîne pas là-dedans."
"Don't you {{c::drag}} me into this.","Ne m'entraîne pas là-dedans !"
"I have no {{c::soul}}.","Je suis dépourvu d'âme."
"I have no {{c::balance}}.","Je suis dépourvu d'équilibre."
"I don't have a {{c::sword}}.","Je suis dépourvu d'épée."
"{{c::harry}}, i'm worried.","Harry, je suis inquiète."
"I'm a {{c::lorry}} driver.","Je suis chauffeur routier."
"Don't give up hope.","Ne {{c::perdez}} pas espoir."
"{{c::how's}} the weather?","Comment est le temps ?"
"How's the weather?","{{c::comment}} est le temps ?"
"How is the weather?","{{c::comment}} est le temps ?"
"What's the weather like?","{{c::comment}} est le temps ?"
"First, do no {{c::harm}}.","D'abord ne pas nuire."
"I don't have any clean {{c::socks}}.","Je n'ai pas de chaussettes propres."
"I don't have any clean socks.","Je n'ai pas de {{c::chaussettes}} propres."
"I have no {{c::imagination}}.","Je suis dépourvue d'imagination."
"I didn't order {{c::rice}}.","Je n'ai pas commandé de riz."
"I've got {{c::eyes}}.","Je suis doté d'yeux."
"I don't have my {{c::purse}}.","Je n'ai pas mon sac-à-main."
"I feel {{c::faint}}.","Je me sens faible."
"He {{c::hasn't}} any children.","Il n'a pas d'enfants."
"{{c::apparently}} i'm adopted.","Apparemment, je suis adoptée."
"I have a sweet {{c::tooth}}.","Je suis bec sucré."
"I don't know what i know.","{{c::j'ignore}} ce que je sais."
"Don't touch the {{c::grass}}.","Ne touchez pas l'herbe."
"I don't like talking about football.","Je n'aime pas parler de {{c::football}}."
"I have no {{c::soul}}.","Je suis dépourvue d'âme."
"I have no {{c::balance}}.","Je suis dépourvue d'équilibre."
"I am a {{c::roman}} citizen.","Je suis citoyen romain."
"I'm a {{c::graduate}} of harvard.","Je suis diplômé d'harvard."
"I'm surrounded by {{c::idiots}}.","Je suis entouré d'idiots."
"I'm a {{c::windows}} person.","Je suis branché windows."
"I have no real intent.","Je n'ai pas de véritable {{c::intention}}."
"I feel {{c::useless}}.","Je me sens inutile."
"I feel useless.","Je me sens {{c::inutile}}."
"We have room.","Nous avons de la {{c::place}}."
"I've got {{c::eyes}}.","Je suis pourvu d'yeux."
"Don't {{c::climb}} on this!","Ne grimpe pas là-dessus !"
"I feel alive.","Je me sens {{c::vivant}}."
