"English","French"
"Tom is the man of the hour.","Tom est l'homme de la {{1::situation}}."
"Close your mouth!","Ferme la {{1::bouche}} !"
"Shut your cakehole.","Ferme la {{1::bouche}} !"
"Do you like the {{1::mountain}}?","Aimez-vous la montagne ?"
"I can touch the ceiling.","Je peux toucher le {{1::plafond}}."
"I can give it a try.","Je peux {{1::m'y}} essayer."
"The sea is {{1::rough}}.","La mer est agitée."
"The {{1::chair}} is broken.","La chaise est cassée."
"Here is the bill.","Voici la {{1::facture}}."
"Turn off the telly.","{{1::éteignez}} la télévision."
"The apple is {{1::ripe}}.","La pomme est mûre."
"The law is clear.","La loi est {{1::claire}}."
"I remember those {{1::days}}.","Je me souviens de ce temps-là."
"The meat is delicious.","La viande est {{1::délicieuse}}."
"The radio is on.","La radio est {{1::allumée}}."
"What should i do with that?","Que {{1::devrais-je}} faire de cela ?"
"Get the {{1::hell}} out my way!","Dégagez de mon chemin !"
"The {{1::rumor}} is true.","La rumeur est vraie."
"The rumor is true.","La {{1::rumeur}} est vraie."
"Ignorance has no {{1::limits}}.","L'ignorance n'a pas de limites."
"This isn't the time.","Ce n'est pas le {{1::moment}}."
"He's {{1::crossing}} the street.","Il traverse la rue."
"Tom's family is powerful.","La famille de tom est {{1::puissante}}."
"Call {{1::security}}!","Appelez la sécurité !"
"The pain is {{1::unbearable}}.","La douleur est insoutenable."
"I'll feed the dog.","Je vais {{1::nourrir}} le chien."
"That black one is mine.","La {{1::noire}} est à moi."
"The black one is mine.","La {{1::noire}} est à moi."
"The moon is {{1::shining}} bright.","La lune est brillante."
"The moon is shining bright.","La lune est {{1::brillante}}."
"The {{1::reality}} is different.","La réalité est différente."
"He knows the way.","Il {{1::connait}} la route."
"The moon is out.","La lune est {{1::visible}}."
"I'm guessing this is yours.","{{1::j'imagine}} que c'est à vous."
"The {{1::cage}} is empty.","La cage est vide."
"The cage is empty.","La {{1::cage}} est vide."
"He {{1::probably}} won't come.","Il ne viendra probablement pas."
"Ice is {{1::solid}}.","La glace est solide."
"Ice is solid.","La glace est {{1::solide}}."
"The moon has come out.","La lune est {{1::apparue}}."
"He's love {{1::struck}}.","Il a le coup de foudre."
"He's love struck.","Il a le coup de {{1::foudre}}."
"Which one's the new one?","Laquelle est la {{1::neuve}} ?"
"She {{1::despises}} tom.","Elle méprise tom."
"The proposal is {{1::accepted}}.","La proposition est acceptée."
"The {{1::battery}} gave out.","La batterie est morte."
"The battery gave out.","La {{1::batterie}} est morte."
"The {{1::battery}} died.","La batterie est morte."
"Here comes the {{1::bride}}!","Voilà la mariée !"
"He {{1::crossed}} the street.","Il traversait la rue."
"The {{1::leg}} is broken.","La jambe est cassée."
"He didn't want to do it.","Il ne {{1::voulut}} pas le faire."
"The {{1::bookstore}} is open.","La librairie est ouverte."
"The bookstore is open.","La {{1::librairie}} est ouverte."
"The soup is {{1::thick}}.","La soupe est épaisse."
"Society is {{1::complex}}.","La société est complexe."
"Society is complex.","La société est {{1::complexe}}."
"The {{1::stone}} is heavy.","La pierre est lourde."
"The stone is heavy.","La pierre est {{1::lourde}}."
"The rumour is going round.","La {{1::rumeur}} court."
"I think i can do it.","Je pense pouvoir {{1::réussir}}."
"The boat is sinking.","La bateau {{1::coule}}."
"The {{1::storm}} is dangerous.","La tempête est dangereuse."
"The storm is dangerous.","La tempête est {{1::dangereuse}}."
"Get out of my {{1::apartment}}.","Sors de mon appartement."
"The {{1::flower}} is blue.","La fleur est bleue."
"The moon is {{1::bright}}.","La lune est éclatante."
"The {{1::battery}} died out.","La pile est morte."
"The battery died out.","La {{1::pile}} est morte."
"The {{1::tank}} is empty.","La cuve est vide."
"The {{1::turtle}} died.","La tortue est morte."
"The turtle died.","La {{1::tortue}} est morte."
"Get the {{1::camera}}.","Prenez la caméra."
"Get the camera.","Prenez la {{1::caméra}}."
"The guitar is in {{1::tune}}.","La guitare est accordée."
"Don't you have {{1::class}} now?","N'avez-vous pas de cours maintenant ?"
"He {{1::crossed}} the river.","Il traversa la rivière."
"He crossed the river.","Il {{1::traversa}} la rivière."
"I dream about her a lot.","Je rêve beaucoup {{1::d'elle}}."
"A {{1::heavy}} rain fell.","La pluie s'abattit."
"I'm going to park the car.","Je vais {{1::garer}} la voiture."
"He did a cartwheel.","Il fit la {{1::roue}}."
"Tom's answer is wrong.","La réponse de tom est {{1::fausse}}."
"Turn off the light.","{{1::éteignez}} la lumière !"
"The {{1::spoon}} is dirty.","La cuillère est sale."
"The spoon is dirty.","La {{1::cuillère}} est sale."
"The price of everything {{1::increased}}.","Le prix de tout augmenta."
"I am in the classroom.","Je suis en {{1::salle}} de classe."
"I never would have {{1::guessed}}.","Je n'aurais jamais deviné."
"I never would have guessed.","Je n'aurais jamais {{1::deviné}}."
"I make too many mistakes.","Je fais trop {{1::d'erreurs}}."
"He {{1::crushed}} the box.","Il écrasa la boîte."
"{{1::justice}} is blind.","La justice est aveugle."
"Justice is blind.","La {{1::justice}} est aveugle."
"The apple fell.","La pomme {{1::tomba}}."
"The apple fell!","La pomme {{1::tomba}}."
"Break {{1::time's}} over.","La pause est finie."
"Break time's over.","La pause est {{1::finie}}."
"The {{1::fork}} is dirty.","La fourchette est sale."
"The fork is dirty.","La {{1::fourchette}} est sale."
