"English","French"
"He watched from a {{c::distance}}.","Il regarda de loin."
"He watched from a distance.","Il {{c::regarda}} de loin."
"This is {{c::room}} 839.","C'est la chambre 839."
"This is room 839.","C'est la {{c::chambre}} 839."
"That's the {{c::danger}}.","C'est le danger."
"That's the danger.","C'est le {{c::danger}}."
"I don't often smile.","Je ne {{c::souris}} pas souvent."
"I don't work like that.","Je ne travaille pas {{c::ainsi}}."
"Are you from boston?","Vous êtes de {{c::boston}} ?"
"I'm on your {{c::side}}.","Je suis de votre côté."
"I'm on your side.","Je suis de votre {{c::côté}}."
"I'm by your {{c::side}}.","Je suis de votre côté."
"I'm by your side.","Je suis de votre {{c::côté}}."
"I'm {{c::with}} you.","Je suis de votre côté."
"I'm with you.","Je suis de votre {{c::côté}}."
"That's the {{c::message}}.","C'est le message."
"That's the message.","C'est le {{c::message}}."
"I cannot say.","Je ne peux le {{c::dire}}."
"He's {{c::fresh}} off the boat.","Il vient de débarquer."
"I won't be {{c::able}} to make it.","Je ne pourrai pas venir."
"I won't be able to make it.","Je ne {{c::pourrai}} pas venir."
"It's {{c::spring}}.","C'est le printemps."
"It's spring.","C'est le {{c::printemps}}."
"He {{c::talked}} about music.","Il parla de musique."
"He talked about music.","Il {{c::parla}} de musique."
"That is mine.","C'est le {{c::mien}}."
"That's mine.","C'est le {{c::mien}}."
"I didn't want to {{c::alarm}} you.","Je ne voulais pas t'inquiéter."
"I didn't want to {{c::bother}} you.","Je ne voulais pas t'ennuyer."
"I didn't want to {{c::scare}} you.","Je ne voulais pas t'effrayer."
"I didn't mean to {{c::frighten}} you.","Je ne voulais pas t'effrayer."
"I didn't want to {{c::frighten}} you.","Je ne voulais pas t'effrayer."
"I didn't mean to {{c::confuse}} him.","Je ne voulais pas l'embrouiller."
"He's dying of {{c::hunger}}.","Il meurt de faim."
"He's dying of hunger.","Il {{c::meurt}} de faim."
"He was crying with {{c::hunger}}.","Il criait de faim."
"He {{c::requested}} help.","Il demanda de l'aide."
"He requested help.","Il {{c::demanda}} de l'aide."
"I am not from {{c::india}}.","Je ne viens pas d'inde."
"I {{c::just}} don't get it.","Je ne capte simplement pas."
"I {{c::just}} don't get it.","Je ne pige simplement pas."
"He {{c::refuses}} to answer.","Il refuse de répondre."
"It's yours.","C'est le {{c::vôtre}}."
"This is yours.","C'est le {{c::vôtre}}."
"I don't understand the {{c::plot}}.","Je ne comprends pas l'histoire."
"I don't understand the plot.","Je ne comprends pas {{c::l'histoire}}."
"We think {{c::alike}}.","Je suis de votre avis."
"We think alike.","Je suis de votre {{c::avis}}."
"The picture is askew.","{{c::l'image}} est de travers."
"The picture is wonky.","{{c::l'image}} est de travers."
"I'm {{c::proud}} of myself.","Je suis fier de moi."
"I'm proud of myself.","Je suis {{c::fier}} de moi."
"It's yours.","C'est le {{c::tien}}."
"This is yours.","C'est le {{c::tien}}."
"He is afraid that he will die.","Il {{c::craint}} de mourir."
"I won't be quiet.","Je ne serai pas {{c::tranquille}}."
"I did not hear you.","Je ne t'ai pas {{c::entendue}}."
"I did not {{c::betray}} you.","Je ne t'ai pas trahi."
"I did not betray you.","Je ne t'ai pas {{c::trahi}}."
"He burst into {{c::laughter}}.","Il éclata de rire."
"He burst into laughter.","Il {{c::éclata}} de rire."
"I'm not {{c::counting}} on it.","Je ne compte pas dessus."
"I'm not counting on it.","Je ne compte pas {{c::dessus}}."
"He's out of practice.","Il manque de {{c::pratique}}."
"I did not {{c::betray}} you.","Je ne t'ai pas trahie."
"It's ours.","C'est le {{c::nôtre}}."
"This is ours.","C'est le {{c::nôtre}}."
"It's {{c::hers}}.","C'est le sien."
"It's hers.","C'est le {{c::sien}}."
"{{c::it's}} his.","C'est le sien."
"It's his.","C'est le {{c::sien}}."
"{{c::that's}} his.","C'est le sien."
"That's his.","C'est le {{c::sien}}."
"That's {{c::hers}}.","C'est le sien."
"T{{c::his}} is {{c::his}}.","C'est le sien."
"I don't worry about that.","Je ne m'en {{c::soucie}} pas."
"I don't care.","Je ne m'en {{c::soucie}} pas."
"I don't understand {{c::art}}.","Je ne comprends pas l'art."
"I don't understand art.","Je ne comprends pas {{c::l'art}}."
"I'm proud of myself.","Je suis {{c::fière}} de moi."
"I couldn't stand.","Je ne pourrais pas {{c::tenir}}."
"{{c::you'd}} better believe it.","C'est la vérité."
"You'd better believe it.","C'est la {{c::vérité}}."
"It's the truth.","C'est la {{c::vérité}}."
"That's the {{c::reality}}.","C'est la vérité."
"It's {{c::genuine}}.","C'est la vérité."
"I'm not worried about it.","Je ne m'en {{c::inquiète}} pas."
"I'll leave tom alone.","Je {{c::laisserai}} tom seul."
"He lacks {{c::judgement}}.","Il manque de jugement."
"He lacks judgement.","Il manque de {{c::jugement}}."
"I'm sure of this.","Je suis {{c::sûre}} de cela."
"He {{c::requested}} help.","Il requis de l'aide."
"He requested help.","Il {{c::requis}} de l'aide."
"I won't be disappointed.","Je ne serai pas {{c::déçue}}."
"I don't understand {{c::opera}}.","Je ne comprends pas l'opéra."
"I don't get {{c::opera}}.","Je ne comprends pas l'opéra."
"It's business as {{c::usual}}.","C'est le train-train."
"I will not be {{c::defeated}}.","Je ne serai pas vaincu."
"I'm not going to leave this {{c::place}}.","Je ne partirai pas d'ici."
"I will not be {{c::defeated}}.","Je ne serai pas défait."
