"English","French"
"Could you make room for me?","{{1::pourrais-tu}} me faire de la place ?"
"I turned the music down.","J'ai {{1::baissé}} la musique."
"I think this is very {{1::rare}}.","Je pense que c'est très rare."
"I think this is very rare.","Je pense que c'est très {{1::rare}}."
"You are {{1::doctors}}.","Vous êtes docteurs."
"You're {{1::crafty}}.","Vous êtes astucieux."
"You're {{1::creepy}}.","Vous êtes sinistre."
"You are {{1::naughty}}.","Vous êtes vilaine."
"You're {{1::productive}}.","Vous êtes productif."
"They didn't forget me.","Ils ne {{1::m'ont}} pas oublié."
"You're {{1::crafty}}.","Vous êtes astucieuse."
"I want you to tell the truth.","Je veux que tu {{1::dises}} la vérité."
"You are {{1::naughty}}.","Vous êtes vilain."
"You're {{1::excused}}.","Vous êtes excusée."
"You're {{1::crafty}}.","Vous êtes rusé."
"You're {{1::productive}}.","Vous êtes productive."
"I think it's very {{1::impressive}}.","Je pense que c'est très impressionnant."
"I think it's very impressive.","Je pense que c'est très {{1::impressionnant}}."
"I just want to be near you.","Je veux simplement être {{1::auprès}} de vous."
"Tom is a friend of mine.","Tom est {{1::l'un}} de mes amis."
"You're {{1::creepy}}.","Vous êtes sinistres."
"Beauty isn't important.","La {{1::beauté}} n’est pas importante."
"Tom needs his {{1::medicine}}.","Tom a besoin de son médicament."
"Tom needs his medicine.","Tom a besoin de son {{1::médicament}}."
"I'm {{1::fully}} aware of that fact.","Je suis parfaitement conscient de ce fait."
"I'm off to {{1::turkey}} tomorrow.","Je pars en turquie demain."
"I'm off to turkey tomorrow.","Je pars en {{1::turquie}} demain."
"I thought you were going to wait for me.","Je pensais que tu {{1::allais}} m'attendre."
"I thought that you were going to wait for me.","Je pensais que tu {{1::allais}} m'attendre."
"I'm sure i will find a way.","Je suis certain de trouver un {{1::moyen}}."
"I really {{1::dig}} that singer.","Je kiffe grave ce chanteur."
"I can't {{1::pronounce}} this word.","Je n'arrive pas à prononcer ce mot."
"I can't pronounce this word.","Je n'arrive pas à {{1::prononcer}} ce mot."
"We're back together.","Nous sommes de nouveau {{1::ensemble}}."
"I didn't say which country.","Je n'ai pas dit quel {{1::pays}}."
"I don't know anything about their {{1::relationship}}.","Je ne connais rien de leur relation."
"I don't know anything about their relationship.","Je ne connais rien de leur {{1::relation}}."
"What i write is not english.","Ce que {{1::j'écris}} n'est pas de l'anglais."
"Tom lost more than a hundred {{1::pounds}}.","Tom a perdu plus de 45 kilos."
