"English","French"
"{{c::someone's}} missing.","Il manque quelqu'un."
"I felt used.","Je me suis sentie {{c::utilisée}}."
"He's different from how i {{c::imagined}} him.","Il est différent de ce que j'imaginais."
"I thought you'd want to help me.","Je pensais que vous {{c::voudriez}} m'aider."
"I was incredibly bored.","Je me suis incroyablement {{c::ennuyé}}."
"I just finished cleaning the {{c::attic}}.","Je viens de finir de nettoyer le grenier."
"I just finished cleaning the attic.","Je viens de finir de nettoyer le {{c::grenier}}."
"I have an invitation.","J'ai une {{c::invitation}}."
"Tom is wiping his nose.","Tom se {{c::mouche}}."
"I drink to {{c::relax}}.","Je bois pour me détendre."
"I drink to relax.","Je bois pour me {{c::détendre}}."
"Someone {{c::entered}}.","Quelqu'un est entré."
"Someone entered.","Quelqu'un est {{c::entré}}."
"I want a {{c::large}} family.","Je veux une famille nombreuse."
"She helped us.","Elle nous a {{c::aidés}}."
"Who {{c::responded}}?","Qui a répondu ?"
"He never {{c::breaks}} promises.","Il ne rompt jamais de promesses."
"Both of these are tom's.","Les {{c::deux}} sont à tom."
"I have an excuse.","J'ai une {{c::excuse}}."
"I've got half an hour.","J'ai une {{c::demi-heure}}."
"Tell tom to shut up.","Dites à tom de se {{c::taire}}."
"Tom is {{c::recovering}}.","Tom se remet."
"It's on the sofa.","Elle est sur le {{c::canapé}}."
"I have a reservation.","J'ai une {{c::réservation}}."
"Tom {{c::remained}} silent.","Tom se tut."
"Ziri is clean.","Ziri est {{c::propre}}."
"I thought you'd be happy.","Je pensais que vous seriez {{c::heureuses}}."
"Why didn't you do that?","Pourquoi ne {{c::l'as-tu}} pas fait ?"
"Why didn't you do it?","Pourquoi ne {{c::l'as-tu}} pas fait ?"
"Tom's {{c::drowning}}.","Tom se noie."
"Tom is {{c::drowning}}!","Tom se noie !"
"Tom is {{c::recovering}}.","Tom se rétablit."
"This is my {{c::natural}} hair color.","Je ne me teins pas les cheveux."
"Why didn't you do that?","Pourquoi ne {{c::l'avez-vous}} pas fait ?"
"I see your {{c::father's}} book.","Je vois le livre de votre père."
"The war has not {{c::ended}}.","La guerre n'est pas terminée."
"I want a second chance.","Je veux une {{c::deuxième}} chance."
"I have a {{c::turtle}}.","J'ai une tortue."
"I have a turtle.","J'ai une {{c::tortue}}."
"I'm not {{c::pressed}} for money.","Je ne suis pas en mal d'argent."
"I thought you'd be interested.","Je pensais que vous seriez {{c::intéressés}}."
"It's {{c::rotten}} weather.","Il fait un temps de chien."
"I think tom will tell you.","Je pense que tom te le {{c::dira}}."
"She {{c::ordered}} him to do it.","Elle lui ordonna de le faire."
"I don't like to sing in public.","Je n'aime pas chanter en {{c::public}}."
"I broke my {{c::leg}}.","Je me suis cassé la jambe."
"I broke my leg.","Je me suis cassé la {{c::jambe}}."
"Tom was looking at you.","Tom te {{c::regardait}}."
"I can't {{c::function}} without you.","Je n'arrive pas à fonctionner sans vous."
"I can't function without you.","Je n'arrive pas à {{c::fonctionner}} sans vous."
"I'm on death {{c::row}}.","Je suis dans le couloir de la mort."
"I'm on death row.","Je suis dans le {{c::couloir}} de la mort."
"I am determined to give up smoking.","Je suis {{c::résolu}} à arrêter de fumer."
"The war has not {{c::ended}}.","La guerre n'est pas finie."
"{{c::david}} needs to grow up.","David a besoin de grandir."
"Do you want me to leave you alone?","{{c::souhaitez-vous}} que je vous laisse seule ?"
"Yesterday it was raining.","Hier il {{c::pleuvait}}."
"Of all things, don't do that!","Ne fais {{c::surtout}} pas ça !"
"The decision is not {{c::final}}.","La décision n'est pas définitive."
"Everything has a price.","Tout a un {{c::prix}}."
"What are you doing?","{{c::qu'êtes-vous}} en train de faire ?"
"Tom {{c::plugged}} in the tv.","Tom a branché la télé."
"What're you doing?","{{c::qu'êtes-vous}} en train de faire ?"
"I run every morning.","Je cours tous les {{c::matins}}."
"How heavy you are!","Que tu es {{c::lourde}} !"
"Don't think about the price.","Ne pense pas au {{c::prix}}."
"I am not a businessperson.","Je ne suis pas une femme {{c::d'affaires}}."
"The tv isn't {{c::plugged}} in.","La télé n'est pas branchée."
"He seems to be friendly.","Il a l'air {{c::amical}}."
