"English","French"
"There are no blue cats.","Il n'y a pas de chats {{c::bleus}}."
"The sun isn't shining today.","Le soleil ne {{c::brille}} pas aujourd'hui."
"Don't trample on the grass.","Ne marche pas sur {{c::l'herbe}}."
"Don't take it so {{c::literally}}.","Ne le prends pas aussi littéralement !"
"The museum is around the {{c::corner}}.","Le musée est dans le coin."
"She {{c::removed}} the dishes from the table.","Elle débarrassait la table."
"She is {{c::opening}} the window.","Elle ouvre la fenêtre."
"That's the cause of his failure.","C'est la raison de son {{c::échec}}."
"There's no student {{c::discount}}.","Il n'y a pas de réduction étudiant."
"I {{c::confirmed}} the order.","J'ai confirmé la commande."
"I want to see the {{c::director}} of the company.","Je veux voir le directeur de la société."
"There is no {{c::significant}} difference.","Il n'y a pas de différence significative."
"He talked about his {{c::experiences}}.","Il a parlé de ses expériences."
"That's a doll.","C'est une {{c::poupée}}."
"I think that would be best.","Je pense que ce {{c::serait}} le mieux."
"There is no magic {{c::bullet}}.","Il n'y a pas de remède miracle."
"There is no miracle recipe.","Il n'y a pas de {{c::recette}} miracle."
"There's no silver {{c::bullet}}.","Il n'y a pas de recette miracle."
"He is by far the best student.","Il est de loin le meilleur {{c::élève}}."
"I thought we were going to die.","Je pensais que nous {{c::allions}} mourir."
"I met him at a party.","Je l'ai rencontré à une {{c::soirée}}."
"This is an orange.","C'est une {{c::orange}}."
"I don't understand what they're saying.","Je ne comprends pas ce qu'ils {{c::disent}}."
"It's a coincidence.","C'est une {{c::coïncidence}}."
"That's a coincidence.","C'est une {{c::coïncidence}}."
"I can't sleep on {{c::planes}}.","Je n'arrive pas à dormir en avion."
"I can't sleep on planes.","Je n'arrive pas à dormir en {{c::avion}}."
"I've got a bad memory for names.","Je n'ai pas la mémoire des {{c::noms}}."
"I'm not good at {{c::remembering}} names.","Je n'ai pas la mémoire des noms."
"I'm not good at remembering names.","Je n'ai pas la mémoire des {{c::noms}}."
"I didn't buy them.","Je n'en ai pas fait {{c::l'acquisition}}."
"I thought we were going to win.","Je pensais que nous {{c::allions}} gagner."
"She kissed my {{c::cheek}}.","Elle m'embrassa la joue."
"Don't pull my {{c::sleeve}}.","Ne tire pas ma manche."
"Don't pull my sleeve.","Ne tire pas ma {{c::manche}}."
"She's a hottie.","C'est une {{c::bombe}}."
"That's a church.","C'est une {{c::église}}."
"That's my {{c::neighbor's}} dog.","C'est le chien de ma voisine."
"This is an {{c::emergency}}.","C'est une urgence."
"This is an emergency.","C'est une {{c::urgence}}."
"It's an {{c::emergency}}.","C'est une urgence."
"It's an emergency.","C'est une {{c::urgence}}."
"We won't {{c::sharpen}} the knives.","Nous n'aiguiserons pas les couteaux."
"The remedy is in the poison.","Le remède est dans le {{c::poison}}."
"Don't take it so {{c::literally}}.","Ne le prenez pas aussi littéralement !"
"This is a {{c::fork}}.","C'est une fourchette."
"This is a fork.","C'est une {{c::fourchette}}."
"Tom is {{c::deeply}} in love with mary.","Tom est profondément amoureux de mary."
"Tom is deeply in love with mary.","Tom est {{c::profondément}} amoureux de mary."
"He has seen better days.","Il a vu de {{c::meilleurs}} jours."
"Tom's name is on the {{c::envelope}}.","Le nom de tom est sur l'enveloppe."
"Tom's name is on the envelope.","Le nom de tom est sur {{c::l'enveloppe}}."
"We heard the sound of {{c::gunshots}}.","Nous entendîmes le bruit de détonations."
"This is a {{c::cave}}.","C'est une cave."
"I'll hang {{c::onto}} it for now.","Je vais le conserver pour l'instant."
"That's a {{c::puzzle}}.","C'est une énigme."
"It's an {{c::expression}}.","C'est une expression."
"It's a {{c::tradition}}.","C'est une tradition."
"I don't know what i was expecting.","J'ignore ce que {{c::j'espérais}}."
"I'm not going to hold your hand.","Je ne vais pas vous {{c::tenir}} la main."
"This is a {{c::tragedy}}.","C'est une tragédie."
"This is a {{c::pipe}}.","C'est une pipe."
"That's a {{c::pipe}}.","C'est une pipe."
"It's a {{c::pipe}}.","C'est une pipe."
"That's a {{c::shadow}}.","C'est une ombre."
"I'm getting married next {{c::month}}.","Je me marie le mois prochain."
"It's a {{c::curse}}.","C'est une malédiction."
"We will soon be having snow.","Nous {{c::aurons}} bientôt de la neige."
"Tom is head over {{c::heels}} in love with mary.","Tom est follement amoureux de mary."
"She was absent from class.","Elle était {{c::absente}} de la classe."
"I don't need to talk about it.","Je n'ai pas besoin {{c::d'en}} parler."
"We'll talk about this tomorrow.","Nous {{c::parlerons}} de ceci demain."
"It's {{c::splendid}}.","C'est une splendeur."
"That's an {{c::improvement}}.","C'est une amélioration."
"This is an {{c::improvement}}.","C'est une amélioration."
"Tom is mary's {{c::former}} boyfriend.","Tom est l'ancien copain de marie."
"Tom is mary's former boyfriend.","Tom est {{c::l'ancien}} copain de marie."
"I {{c::realized}} that it was a mistake.","Je réalisais que c'était une erreur."
"She's one tough {{c::cookie}}.","C'est une dure-à-cuire."
"I will do anything but that.","Je ferai tout {{c::sauf}} ça."
"I like {{c::seafood}}.","J'aime les fruits de mer."
"I'm at my {{c::parents'}} place.","Je suis chez mes parents."
"I'm at my parents' place.","Je suis chez mes {{c::parents}}."
"I'm at my {{c::parents'}}.","Je suis chez mes parents."
"I'm at my parents'.","Je suis chez mes {{c::parents}}."
"What're you saying?","{{c::qu'êtes-vous}} en train de dire ?"
"I want to make sure {{c::nothing's}} broken.","Je veux vérifier que c'est pas cassé."
"I'm {{c::twice}} your age.","J'ai le double de ton âge."
"I'm twice your age.","J'ai le {{c::double}} de ton âge."
"What is democracy?","C'est quoi la {{c::démocratie}} ?"
"Don't tell me to shut up.","Ne me dis pas de me {{c::taire}} !"
