"English","French"
"He came from {{c::far}} away.","Il est venu de loin."
"He came from far away.","Il est venu de {{c::loin}}."
"I've {{c::taken}} care of it.","Je m'en suis occupé."
"I {{c::handled}} it.","Je m'en suis occupé."
"I must hide.","Je dois me {{c::cacher}}."
"He is sure of {{c::success}}.","Il est sûr de réussir."
"He is sure of success.","Il est sûr de {{c::réussir}}."
"I want whisky.","Je veux du {{c::whisky}}."
"I want some whisky.","Je veux du {{c::whisky}}."
"I need some light.","J'ai besoin de {{c::lumière}}."
"Don't be {{c::long}}.","Ne sois pas long."
"Don't be long.","Ne sois pas {{c::long}}."
"Come back soon.","Ne sois pas {{c::long}}."
"I am often depressed.","Je suis souvent {{c::déprimée}}."
"This much?","{{c::tant}} que ça ?"
"That much?","{{c::tant}} que ça ?"
"Don't be {{c::silly}}.","Ne sois pas stupide."
"I don't have a {{c::contract}} yet.","Je n'ai pas encore de contrat."
"I don't have a contract yet.","Je n'ai pas encore de {{c::contrat}}."
"I am handsome.","Je suis {{c::bel}} homme."
"I'll take that.","Je vais {{c::prendre}} ça."
"I must {{c::concentrate}}.","Je dois me concentrer."
"I must concentrate.","Je dois me {{c::concentrer}}."
"I have to hurry!","Je dois me {{c::dépêcher}} !"
"I must hurry.","Je dois me {{c::dépêcher}}."
"I've got to rush.","Je dois me {{c::dépêcher}}."
"I have no {{c::comment}} yet.","Je n'ai pas encore de commentaire."
"I have no comment yet.","Je n'ai pas encore de {{c::commentaire}}."
"I have no {{c::homework}} today.","Je n'ai pas de devoirs aujourd'hui."
"I have no homework today.","Je n'ai pas de {{c::devoirs}} aujourd'hui."
"We weren't {{c::given}} homework today.","Je n'ai pas de devoirs aujourd'hui."
"I {{c::dreamt}} about you.","J'ai rêvé de toi."
"I dreamt about you.","J'ai {{c::rêvé}} de toi."
"I {{c::dreamed}} about you.","J'ai rêvé de toi."
"I dreamed about you.","J'ai {{c::rêvé}} de toi."
"Don't ask for money.","Ne {{c::demandez}} pas d'argent."
"Aren't you and i friends?","Ne {{c::sommes-nous}} pas amis ?"
"I stayed late.","Je suis {{c::resté}} tard."
"I wholeheartedly agree.","Je suis {{c::complètement}} d'accord."
"I {{c::absolutely}} agree.","Je suis complètement d'accord."
"I am pretty sure.","Je suis {{c::relativement}} sûr."
"I need some {{c::paper}}.","J'ai besoin de papier."
"I need some paper.","J'ai besoin de {{c::papier}}."
"I'm pretty busy.","Je suis {{c::plutôt}} occupé."
"I need sleep.","J'ai besoin de {{c::sommeil}}."
"I need some sleep.","J'ai besoin de {{c::sommeil}}."
"{{c::someone's}} gotta do it.","Il fallait le faire."
"Someone's gotta do it.","Il {{c::fallait}} le faire."
"The {{c::question}} is this.","La question la voici."
"I'm strong enough.","Je suis {{c::suffisamment}} fort."
"I need {{c::ice}}.","J'ai besoin de glace."
"I'm {{c::fairly}} happy.","Je suis plutôt heureuse."
"I got sick.","Je suis {{c::devenu}} malade."
"I need guidance.","J'ai besoin de {{c::conseils}}."
"I need {{c::advice}}.","J'ai besoin de conseils."
"I need advice.","J'ai besoin de {{c::conseils}}."
"Don't look there.","Ne regarde pas {{c::là-bas}}."
"I'm having a rest now.","Maintenant je me {{c::repose}}."
"I know you have it.","Je sais que tu {{c::l'as}}."
"Oh, i'm so sorry.","{{c::oh}}, je suis désolé."
"I went {{c::fishing}}.","Je suis allé pêcher."
"I went fishing.","Je suis allé {{c::pêcher}}."
"I need paint.","J'ai besoin de {{c::peinture}}."
"I got busy.","Je suis {{c::devenu}} occupé."
"He has a nice {{c::body}}.","Il est beau de corps."
"He has a nice body.","Il est beau de {{c::corps}}."
"He is a bus {{c::driver}}.","Il est conducteur de bus."
"He is a bus driver.","Il est {{c::conducteur}} de bus."
"I stayed late.","Je suis {{c::restée}} tard."
"I'm {{c::less}} famous.","Je suis moins célèbre."
"I'm less famous.","Je suis moins {{c::célèbre}}."
"I don't have a {{c::boyfriend}}.","Je n'ai pas de petit ami."
"I'm utterly sorry!","Je suis {{c::absolument}} désolé !"
"Didn't you hear me?","Ne {{c::m'as-tu}} pas entendu ?"
"Don't be angry.","Ne sois pas {{c::fâché}}."
"Don't be {{c::ridiculous}}.","Ne sois pas ridicule."
"Don't be ridiculous.","Ne sois pas {{c::ridicule}}."
"Don't be {{c::absurd}}.","Ne sois pas ridicule."
"Don't be absurd.","Ne sois pas {{c::ridicule}}."
"Do not be {{c::evil}}.","Ne sois pas méchant."
"I'm {{c::nearly}} blind.","Je suis presque aveugle."
"Don't be {{c::unfair}}!","Ne sois pas injuste !"
"Don't be unfair!","Ne sois pas {{c::injuste}} !"
"Didn't you hear me?","Ne {{c::m'avez-vous}} pas entendu ?"
"I'm so fat.","Je suis tellement {{c::grosse}}."
"I need proof.","J'ai besoin de {{c::preuves}}."
"I need evidence.","J'ai besoin de {{c::preuves}}."
"I don't care about {{c::fashion}}.","Je me fiche de la mode."
"I don't care about fashion.","Je me fiche de la {{c::mode}}."
"Don't be upset.","Ne sois pas {{c::fâchée}} !"
"I need some {{c::soap}}.","J'ai besoin de savon."
"I need some soap.","J'ai besoin de {{c::savon}}."
"I'm under the {{c::tree}}.","Je suis sous l'arbre."
"I'm under the tree.","Je suis sous {{c::l'arbre}}."
"Don't be rude.","Ne sois pas {{c::impoli}} !"
"I know that {{c::you'll}} be back.","Je sais que tu reviendras."
"Don't be naive.","Ne sois pas {{c::naïve}} !"
"I need support.","J'ai besoin de {{c::soutien}}."
"Don't get cocky.","Ne sois pas {{c::arrogant}}."
"I eat to live.","Je mange pour {{c::vivre}}."
