"English","French"
"The red house is new.","La maison rouge est {{c::neuve}}."
"Those are not your chairs.","Ce ne sont pas vos {{c::chaises}}."
"Did tom find it?","Tom {{c::l'a-t-il}} trouvé ?"
"Is tom {{c::conscious}}?","Tom est-il conscient ?"
"He must be over {{c::sixty}}.","Il doit avoir plus de 60 ans."
"Can't i change my mind?","Est-ce que je ne peux pas changer {{c::d'avis}} ?"
"I did no such thing.","Je n'ai pas fait une {{c::telle}} chose."
"It was a {{c::nightmare}}.","C'était un cauchemar."
"It was a nightmare.","C'était un {{c::cauchemar}}."
"I share his {{c::political}} position.","Je partage son opinion politique."
"Did you get your driving {{c::licence}}?","As-tu obtenu le permis de conduire ?"
"The food is too {{c::salty}}.","La nourriture est trop salée."
"I want a few more minutes.","Je veux quelques minutes {{c::supplémentaires}}."
"She wrote a lot of {{c::poems}}.","Elle a écrit beaucoup de poèmes."
"She wrote a lot of poems.","Elle a écrit beaucoup de {{c::poèmes}}."
"Are you sure you don't want to come in?","Êtes-vous {{c::certaines}} de ne pas vouloir entrer ?"
"It was a {{c::relief}}.","C'était un soulagement."
"The ship left port.","Le navire a quitté le {{c::port}}."
"They will make you {{c::slaves}}.","Ils feront de vous des esclaves."
"Who {{c::invented}} the telephone?","Qui a inventé le téléphone ?"
"Who invented the telephone?","Qui a {{c::inventé}} le téléphone ?"
"It's time to go home.","Il est temps {{c::d'aller}} à la maison."
"John is at his {{c::peak}} now.","John est à son apogée."
"The rain prevented me from coming.","La pluie m'a {{c::empêché}} de venir."
"We're not that close.","Nous ne sommes pas si {{c::proches}}."
"We're not that stupid.","Nous ne sommes pas si {{c::stupides}}."
"I like the color of your skin.","J'aime la couleur de ta {{c::peau}}."
"I have no idea what tom {{c::intends}} to do.","Je ne sais pas ce que tom veut faire."
"Tom {{c::learns}} fast.","Tom apprend vite."
"{{c::though}} i failed, i will try again.","Bien que j'aie échoué, je réessaierai."
"He {{c::wakes}} up at noon.","Il se réveille à midi."
"I like the color of your {{c::skirt}}.","J'aime la couleur de ta jupe."
"I like the color of your skirt.","J'aime la couleur de ta {{c::jupe}}."
"They're the cream of the {{c::crop}}.","Elles forment la crème de la crème."
"They're the cream of the crop.","Elles {{c::forment}} la crème de la crème."
"The storm prevented me from leaving.","La tempête m'a {{c::empêché}} de partir."
"He is more famous than {{c::taro}}.","Il est plus connu que taro."
