"English","French"
"I {{1::showed}} him the way.","Je lui indiquai le chemin."
"The {{1::pencil}} is black.","Le crayon est noir."
"The pencil is black.","Le {{1::crayon}} est noir."
"Clean the {{1::mirror}}.","Nettoie le miroir."
"Clean the mirror.","{{1::nettoie}} le miroir."
"The cupboard is full.","Le {{1::placard}} est plein."
"The show is on monday.","Le {{1::spectacle}} est lundi."
"The sky is overcast.","Le ciel est {{1::couvert}}."
"The milk is {{1::sour}}.","Le lait est aigre."
"The milk tastes {{1::sour}}.","Le lait est aigre."
"I shoved tom.","J'ai {{1::poussé}} tom."
"Turn on the ignition.","{{1::allume}} le contact !"
"I pushed tom.","J'ai {{1::poussé}} tom."
"Let me see it.","{{1::laisse-moi}} la regarder !"
"Use {{1::berber}}.","Utilise le berbère."
"Use berber.","Utilise le {{1::berbère}}."
"I {{1::warned}} tom.","J'ai prévenu tom."
"{{1::context}} is important.","Le contexte est important."
"The {{1::context}} is important.","Le contexte est important."
"Practice {{1::berber}}.","Pratique le berbère."
"Practice berber.","Pratique le {{1::berbère}}."
"I have no idea.","Je n'ai {{1::aucune}} idée."
"I've no idea.","Je n'ai {{1::aucune}} idée."
"Which {{1::one's}} mine?","Lequel est le mien ?"
"It {{1::tastes}} just right.","Le goût est parfait."
"It tastes just right.","Le {{1::goût}} est parfait."
"Close the {{1::drawer}}.","Fermez le tiroir."
"Close the drawer.","Fermez le {{1::tiroir}}."
"Tell him i'm not in.","{{1::dites-lui}} que je n'y suis pas !"
"I knew it would happen.","Je savais que ça {{1::arriverait}}."
"I knew this would happen.","Je savais que ça {{1::arriverait}}."
"What do you intend to do?","{{1::qu'avez-vous}} l'intention de faire ?"
"Visit {{1::canada}}!","Visitez le canada !"
"Please help yourself.","Je vous en prie, {{1::servez-vous}}."
"Please help yourselves.","Je vous en prie, {{1::servez-vous}}."
"I {{1::hired}} tom.","J'ai engagé tom."
"I hired tom.","J'ai {{1::engagé}} tom."
"I'll sleep on the {{1::couch}}.","Je dormirai sur le canapé."
"The bread is {{1::brown}}.","Le pain est brun."
"The bread is brown.","Le pain est {{1::brun}}."
"The fight is over.","Le {{1::combat}} est terminé."
"The {{1::river}} is long.","Le fleuve est long."
"The river is long.","Le {{1::fleuve}} est long."
"Read the {{1::letter}}.","Lisez la lettre."
"Read the letter.","{{1::lisez}} la lettre."
"{{1::abandon}} ship!","Abandonnez le navire !"
"I {{1::chased}} tom.","J'ai poursuivi tom."
"I chased tom.","J'ai {{1::poursuivi}} tom."
"This one is the {{1::worst}}.","Celui-ci est le pire."
"I knew that would {{1::interest}} you.","Je savais que ça t'intéresserait."
"The {{1::tank}} is full.","Le réservoir est plein."
"Hide the money.","Cache le {{1::fric}}."
"I {{1::recommended}} tom.","J'ai recommandé tom."
"I recommended tom.","J'ai {{1::recommandé}} tom."
"Pay the {{1::secretary}}.","Paie le secrétaire."
"Pay the secretary.","Paie le {{1::secrétaire}}."
"The {{1::finger}} is broken.","Le doigt est cassé."
"The finger is broken.","Le {{1::doigt}} est cassé."
"The {{1::bridge}} is high.","Le pont est haut."
"The bridge is high.","Le {{1::pont}} est haut."
"The {{1::earth}} is sick.","La terre est malade."
"Fuck the {{1::system}}.","Nique le système."
"The newspaper is free.","Le journal est {{1::gratuit}}."
"The {{1::bridge}} is closed.","Le pont est fermé."
"The bridge is closed.","Le {{1::pont}} est fermé."
"The {{1::supermarket}} is open.","Le supermarché est ouvert."
"The supermarket is open.","Le {{1::supermarché}} est ouvert."
"I {{1::overheard}} your conversation.","Je surpris votre conversation."
"I overheard your conversation.","Je surpris votre {{1::conversation}}."
"The {{1::flag}} is black.","Le drapeau est noir."
"The flag is black.","Le {{1::drapeau}} est noir."
"The {{1::rent}} is expensive.","Le loyer est cher."
"The rent is expensive.","Le {{1::loyer}} est cher."
"He {{1::begged}} us to go with him.","Il nous supplia de l'accompagner."
"Put the {{1::rifle}} down.","Pose le fusil."
"Put down the {{1::rifle}}.","Pose le fusil."
"I overtook tom.","J'ai {{1::dépassé}} tom."
"Do you {{1::honestly}} believe that?","Le crois-tu honnêtement ?"
"The {{1::flag}} is white.","Le drapeau est blanc."
"The flag is white.","Le {{1::drapeau}} est blanc."
"The {{1::refrigerator}} is open.","Le réfrigérateur est ouvert."
"The refrigerator is open.","Le {{1::réfrigérateur}} est ouvert."
"I wish i were young.","Je {{1::souhaiterais}} être jeune."
"The {{1::tap}} is running.","Le robinet coule."
"The tap is running.","Le {{1::robinet}} coule."
"He plays on thursdays.","Il joue le {{1::jeudi}}."
"The faucet is dripping.","Le {{1::robinet}} coule."
"I {{1::held}} the umbrella over her.","Je lui tenais le parapluie."
"The {{1::trunk}} is open.","Le coffre est ouvert."
"Tom's house is {{1::haunted}}.","La maison de tom est hantée."
"{{1::scram}}.","Fichez le camp."
"{{1::scram}}!","Fichez le camp."
"I teach kabyle.","{{1::j'enseigne}} le kabyle."
"Stop acting like a {{1::jerk}}.","Arrête de faire le crétin."
"The room is dark.","La chambre est {{1::sombre}}."
"I don't want to translate that.","Je ne veux pas {{1::traduire}} ça."
"Cut off the gas!","{{1::coupez}} le gaz !"
"The restaurant is empty.","Le restaurant est {{1::désert}}."
"I'm admiring the landscape.","{{1::j'admire}} le paysage."
"The alarm clock is {{1::ringing}}.","Le réveil sonne."
