"English","French"
"Tom came over.","Tom est {{c::passé}}."
"Tom {{c::stopped}} by.","Tom est passé."
"Tom stopped by.","Tom est {{c::passé}}."
"Tom {{c::lies}}.","Tom ment."
"Tom gambles.","Tom {{c::parie}}."
"Tom refused.","Tom {{c::refusa}}."
"Let's go, tom.","{{c::allons-y}}, tom."
"Help me, tom.","{{c::aide-moi}}, tom."
"I {{c::guess}} not.","Je suppose que non."
"Sit down, tom.","{{c::asseyez-vous}}, tom."
"Forget tom.","{{c::oublie}} tom."
"Never mind tom.","{{c::oublie}} tom."
"Call tom.","{{c::appelez}} tom."
"Give tom a call.","{{c::appelez}} tom."
"Tom {{c::kept}} going.","Tom continua."
"Tom kept going.","Tom {{c::continua}}."
"Tom {{c::continued}} walking.","Tom continua."
"Tom continued walking.","Tom {{c::continua}}."
"Tom is {{c::knocking}}.","Tom frappe."
"Tom is knocking.","Tom {{c::frappe}}."
"Tom walked in.","Tom {{c::entra}}."
"Tom came in.","Tom {{c::entra}}."
"Tom went {{c::inside}}.","Tom entra."
"Tom went inside.","Tom {{c::entra}}."
"Tom {{c::laughed}}.","Tom rit."
"Tom laughed.","Tom {{c::rit}}."
"Tom was eating.","Tom {{c::mangeait}}."
"Tom is laughing.","Tom {{c::rit}}."
"I am {{c::beginning}} to understand.","Je commence à comprendre."
"I'm {{c::beginning}} to understand.","Je commence à comprendre."
"Tom's left.","Tom {{c::partit}}."
"Tom left.","Tom {{c::partit}}."
"I'll go back to {{c::boston}}.","Je retournerai à boston."
"Sit down, tom.","{{c::assieds-toi}}, tom."
"I work at the {{c::airport}}.","Je travaille à l'aéroport."
"I work at the airport.","Je travaille à {{c::l'aéroport}}."
"Sit down, tom!","{{c::assieds-toi}}, tom !"
"Tom is new.","Tom est {{c::nouveau}}."
"Help me, tom.","{{c::aidez-moi}}, tom."
"Tom is losing.","Tom {{c::perd}}."
"Tom {{c::exists}}.","Tom existe."
"Tom exists.","Tom {{c::existe}}."
"I can take care of you.","Je peux {{c::m'occuper}} de vous."
"Tom is bleeding.","Tom {{c::saigne}}."
"{{c::wake}} tom up.","Réveille tom !"
"Wake tom up.","{{c::réveille}} tom !"
"I'm calling tom.","{{c::j'appelle}} tom."
"Do you want some {{c::company}}?","Veux-tu de la compagnie ?"
"Do you want some company?","Veux-tu de la {{c::compagnie}} ?"
"I admire tom.","{{c::j'admire}} tom."
"Tom is voting.","Tom {{c::vote}}."
"{{c::ignore}} tom.","Ignore tom."
"Ignore tom.","{{c::ignore}} tom."
"Tom was crying.","Tom {{c::pleurait}}."
"Tom is investigating.","Tom {{c::enquête}}."
"Tom {{c::yelled}}.","Tom cria."
"{{c::tom'll}} help.","Tom aidera."
"Tom'll help.","Tom {{c::aidera}}."
"Tom will help.","Tom {{c::aidera}}."
"Tom was sleeping.","Tom {{c::dormait}}."
"Kill tom.","{{c::tue}} tom."
"Holy tom!","{{c::sacré}} tom !"
"Tom will {{c::succeed}}.","Tom réussira."
"Tom will succeed.","Tom {{c::réussira}}."
"Tom'll succeed.","Tom {{c::réussira}}."
"Tom {{c::dies}}.","Tom meurt."
"Tom dies.","Tom {{c::meurt}}."
"Tom is dying.","Tom {{c::meurt}}."
"Tom {{c::cried}}.","Tom pleura."
"Tom cried.","Tom {{c::pleura}}."
"Tom {{c::stinks}}.","Tom pue."
"Game over.","{{c::fin}} de la partie."
"Forget tom.","{{c::oubliez}} tom."
"Never mind tom.","{{c::oubliez}} tom."
"I'm just {{c::beginning}}.","Je commence à peine."
"I'm just beginning.","Je commence à {{c::peine}}."
"Tom is getting worried.","Tom {{c::s'inquiète}}."
"Tom'll change.","Tom {{c::changera}}."
"Tom will change.","Tom {{c::changera}}."
"Tom {{c::forgot}}.","Tom oublia."
"Tom forgot.","Tom {{c::oublia}}."
"Tom is {{c::acting}}.","Tom agit."
"Tom is acting.","Tom {{c::agit}}."
"Tom is {{c::difficult}}.","Tom est difficile."
"Tom is difficult.","Tom est {{c::difficile}}."
"I stay in {{c::osaka}}.","Je reste à osaka."
"I stay in osaka.","Je reste à {{c::osaka}}."
"Find tom.","{{c::trouvez}} tom."
"Follow tom.","{{c::suivez}} tom."
"{{c::catch}} tom.","Attrape tom."
"Catch tom.","{{c::attrape}} tom."
"Tom is waiting for you.","Tom {{c::t'attend}}."
"Kill tom.","{{c::tuez}} tom."
"Is tom coming?","Tom {{c::vient-il}} ?"
"Would you like some {{c::salad}}?","Veux-tu de la salade ?"
"Would you like some salad?","Veux-tu de la {{c::salade}} ?"
"Tom {{c::jumped}}.","Tom sauta."
"Tom jumped.","Tom {{c::sauta}}."
"Save tom.","{{c::sauve}} tom."
"{{c::another}} one?","Un autre ?"
