"English","French"
"Tom is {{c::numb}}.","Tom est paralysé."
"Tom is {{c::spoiled}}.","Tom est gâté."
"Tom is {{c::awkward}}.","Tom est maladroit."
"I've just {{c::seen}} tom.","Je viens de voir tom."
"Tom is an {{c::orphan}}.","Tom est orphelin."
"Tom is {{c::helpful}}.","Tom est serviable."
"Tom is {{c::incompetent}}.","Tom est incompétent."
"Tom is {{c::intrigued}}.","Tom est intrigué."
"Tom's {{c::annoyed}}.","Tom est agacé."
"Tom is {{c::puzzled}}.","Tom est intrigué."
"Tom is {{c::mature}}.","Tom est mature."
"Tom is {{c::productive}}.","Tom est productif."
"Tom's {{c::trapped}}.","Tom est piégé."
"Tom is {{c::childish}}.","Tom est immature."
"Tom is {{c::chubby}}.","Tom est grassouillet."
"Tom is {{c::reluctant}}.","Tom est réticent."
"Tom is {{c::numb}}.","Tom est insensible."
"Tom is {{c::frustrated}}.","Tom est frustré."
"Tom is out of {{c::breath}}.","Tom est essoufflé."
"Tom is a {{c::carpenter}}.","Tom est charpentier."
"Tom is {{c::dizzy}}.","Tom est étourdi."
"Tom is {{c::pathetic}}.","Tom est lamentable."
"Tom is {{c::mature}}.","Tom est mûr."
"Tom is {{c::devoted}}.","Tom est dévoué."
"Tom is {{c::merciful}}.","Tom est miséricordieux."
"Tom is {{c::merciful}}.","Tom est clément."
"Tom is {{c::vain}}.","Tom est vaniteux."
"Tom is being held {{c::prisoner}}.","Tom est emprisonné."
"Tom is {{c::inspired}}.","Tom est inspiré."
"Tom is {{c::insecure}}.","Tom est incertain."
"Tom's {{c::harmless}}.","Tom est inoffensif."
"Tom is {{c::pathetic}}.","Tom est pitoyable."
"Tom's {{c::cheerful}}.","Tom est gai."
"Tom is {{c::stressed}} out.","Tom est stressé."
"Tom is {{c::extraordinary}}.","Tom est exceptionnel."
"Tom is {{c::harmless}}.","Tom est inoffensif."
"Tom's {{c::stoned}}.","Tom est défoncé."
"Tom is {{c::foolish}}.","Tom est sot."
"Tom is {{c::high}}.","Tom est défoncé."
"Tom is {{c::suspicious}}.","Tom est méfiant."
"Tom has a way with {{c::words}}.","Tom est éloquent."
"Tom is {{c::stoned}}.","Tom est défoncé."
"I think the same as you.","Je pense {{c::comme}} vous."
"We think {{c::alike}}.","Je pense comme vous."
"We think alike.","Je pense {{c::comme}} vous."
"Tom is {{c::numb}}.","Tom est engourdi."
"Tom is {{c::sophisticated}}.","Tom est sophistiqué."
"Tom is the {{c::murderer}}.","Tom est l'assassin."
"Tom is a {{c::murderer}}.","Tom est l'assassin."
"Tom is a {{c::trumpet}} player.","Tom est trompettiste."
"Tom is a {{c::vegan}}.","Tom est végan."
"Tom is {{c::vegan}}.","Tom est végan."
"Tom is {{c::pleasant}}.","Tom est avenant."
"Tom is a chimney {{c::sweep}}.","Tom est ramoneur."
"Tom is a {{c::stable}} boy.","Tom est palefrenier."
"Tom is a landscape {{c::architect}}.","Tom est paysagiste."
"Tom is an {{c::ambulance}} driver.","Tom est ambulancier."
"Tom is {{c::misunderstood}}.","Tom est incompris."
"Tom is a {{c::witch}} doctor.","Tom est guérisseur."
"He ate.","Il a {{c::mangé}}."
"Who is on {{c::duty}}?","Qui est de service ?"
"Who is on duty?","Qui est de {{c::service}} ?"
"Please come again.","Je vous prie de {{c::revenir}}."
"I couldn't sleep.","Je ne {{c::pouvais}} dormir."
"He finished.","Il a {{c::fini}}."
"I beg your pardon.","Je vous prie de {{c::m'excuser}}."
"I apologize.","Je vous prie de {{c::m'excuser}}."
"He tried.","Il a {{c::essayé}}."
"I {{c::hardly}} work.","Je ne travaille guère."
"I hardly work.","Je ne travaille {{c::guère}}."
"He {{c::spoke}}.","Il a parlé."
"He spoke.","Il a {{c::parlé}}."
"I do not {{c::wash}} myself.","Je ne me lave pas."
"I do not wash myself.","Je ne me {{c::lave}} pas."
"I'm not hiding.","Je ne me {{c::cache}} pas."
"He's hungry.","Il a {{c::faim}}."
"I'm not {{c::arguing}}.","Je ne me dispute pas."
"I'm not arguing.","Je ne me {{c::dispute}} pas."
"I'm not {{c::complaining}}.","Je ne me plains pas."
"I won't {{c::shut}} up.","Je ne me tairai pas."
"He {{c::despises}} tom.","Il méprise tom."
"He {{c::began}}.","Il a commencé."
"He began.","Il a {{c::commencé}}."
"He {{c::woke}} tom.","Il réveillait tom."
"May you {{c::succeed}}!","Je vous souhaite de réussir !"
"May you succeed!","Je vous souhaite de {{c::réussir}} !"
"He {{c::decided}}.","Il a décidé."
"I'll take care of you.","Je {{c::prendrai}} soin de vous."
"He is busy.","Il a à {{c::faire}}."
"This is tom's {{c::computer}}.","C'est l'ordinateur de tom."
"This is tom's computer.","C'est {{c::l'ordinateur}} de tom."
"I promise i'll protect you.","Je promets de vous {{c::protéger}}."
"I promise that i'll protect you.","Je promets de vous {{c::protéger}}."
"I couldn't refuse.","Je ne pouvais {{c::refuser}}."
"I could not refuse.","Je ne pouvais {{c::refuser}}."
"I want to believe you.","Je veux vous {{c::croire}}."
"I can't win.","Je ne {{c::puis}} gagner."
"This is tom's {{c::flat}}.","C'est l'appartement de tom."
"This is tom's flat.","C'est {{c::l'appartement}} de tom."
"That's tom's {{c::apartment}}.","C'est l'appartement de tom."
