"English","French"
"The plane {{c::flew}} over the mountain.","L'avion survola la montagne."
"{{c::winds}} from the sea are humid.","Les vents de mer sont humides."
"Tom doesn't like the rainy season.","Tom n'aime pas la saison des {{c::pluies}}."
"{{c::supplies}} cannot keep up with the demand.","L'offre n'arrive pas à suivre la demande."
"The area is built up now.","La {{c::zone}} est maintenant en construction."
"Aren't you feeling better now?","Ne te {{c::sens-tu}} pas mieux, maintenant ?"
"You can't {{c::bribe}} that judge.","Tu ne peux pas soudoyer ce juge."
"Plug this in.","{{c::branche}} ça."
"It's the peak of {{c::hurricane}} season.","C'est la saison des ouragans."
"Tom {{c::has}} to do that.","Tom doit faire cela."
"The {{c::economic}} situation grew worse.","La situation économique empira."
"China is a large {{c::economy}}.","La chine est une grande économie."
"China is a large economy.","La chine est une grande {{c::économie}}."
"He threw the letter into the fire.","Il {{c::jeta}} la lettre dans le feu."
"The united states is {{c::composed}} of 50 states.","Les états-unis sont composés de 50 états."
"Happiness is a {{c::delicate}} flower.","Le bonheur est une fleur délicate."
"The {{c::hen}} laid an egg.","La poule a pondu un œuf."
"The {{c::hen}} has laid an egg.","La poule a pondu un œuf."
"I'll tell you when we get there.","Je vous le dirai lorsque nous y {{c::serons}}."
"The {{c::increase}} of the population is a serious problem.","L'augmentation de la population est un problème grave."
"This {{c::typewriter}} doesn't work.","Cette machine à écrire ne fonctionne pas."
"The {{c::roads}} are full of cars.","Les routes sont pleines de voitures."
"That matter will take care of {{c::itself}}.","Ce problème se résoudra de lui-même."
"{{c::kabylie}} is the country of kabyle people.","La kabylie est le pays des kabyles."
"Kabylie is the country of kabyle people.","La kabylie est le pays des {{c::kabyles}}."
"{{c::zombies}} eat brains.","Les zombies se nourrissent de cerveaux."
"My hobby is {{c::collecting}} stamps.","Mon passe-temps est de collectionner les timbres."
"My hobby is collecting stamps.","Mon passe-temps est de {{c::collectionner}} les timbres."
"My hobby is stamp collecting.","Mon passe-temps est de {{c::collectionner}} les timbres."
"Tom doesn't want you to {{c::discover}} the truth.","Tom ne veut pas que tu découvres la vérité."
"The whole world is watching.","Le monde {{c::entier}} nous regarde."
"The whole world is watching us.","Le monde {{c::entier}} nous regarde."
"I have not had a chance to see that movie.","Je n'ai pas eu {{c::l'occasion}} de voir ce film."
"The climate in the south of france is {{c::ideal}}.","Le climat dans le midi est idéal."
"The climate in the south of france is ideal.","Le climat dans le midi est {{c::idéal}}."
"His {{c::child's}} life is in danger.","La vie de son enfant est en danger."
"My hobby is {{c::collecting}} insects.","Mon passe-temps est de collectionner les insectes."
"My hobby is collecting insects.","Mon passe-temps est de {{c::collectionner}} les insectes."
"My heart's aching.","Mon cœur est {{c::douloureux}}."
"Sami is not my dad.","{{c::sami}} n'est pas mon père."
"I feel worse today than i did yesterday.","Je me sens plus mal {{c::qu'hier}}."
"I'm going to have a heavy day.","Je vais avoir une journée {{c::chargée}}."
"You have to obey the law.","Tu dois {{c::respecter}} la loi."
"Did you clean your room?","{{c::avais-tu}} nettoyé la salle ?"
"That's a bit {{c::extreme}}.","C'est un peu extrême."
"{{c::google}} is my teacher.","Google est mon professeur."
"Google is my teacher.","{{c::google}} est mon professeur."
"Give that back to me.","{{c::rends-moi}} ça."
"Finish this.","{{c::finis}} ça."
"This is a little {{c::confusing}}.","C'est un peu déroutant."
"Take that back.","{{c::retirez}} ça !"
"Lions are magnificent {{c::creatures}}.","Les lions sont de magnifiques créatures."
"{{c::glory}} is the sun of the dead.","La gloire est le soleil des morts."
"Glory is the sun of the dead.","La {{c::gloire}} est le soleil des morts."
"In {{c::addition}} to that, he failed the examination.","En plus de cela, il échoua à l'examen."
"I will look it up on google.","Je vais regarder ça dans {{c::google}}."
"She has many {{c::skirts}}.","Elle a plusieurs jupes."
"Ziri promised {{c::rima}}.","Ziri a promis à rima."
"Ziri promised rima.","Ziri a promis à {{c::rima}}."
"I {{c::chopped}} a tree down.","J'ai abattu un arbre."
"Did he show you the picture?","T'a-t-il montré la {{c::toile}} ?"
"Which {{c::instruments}} do you play?","De quels instruments est-ce que tu joues?"
"France is a western {{c::european}} country.","La france est un pays d'europe de l'ouest."
"I have a {{c::steady}} job.","J'ai un emploi stable."
"We're closed on mondays.","Nous sommes {{c::fermés}} le lundi."
"She must be over {{c::eighty}}.","Elle doit avoir plus de 80 ans."
"What do tom and mary expect from you?","Qu'est-ce que tom et {{c::manon}} attendent de vous ?"
"Would you be interested in coming with us?","{{c::seriez-vous}} intéressé de venir avec nous ?"
"It {{c::reminded}} me of you.","Ça m'a fait me souvenir de vous."
"The moon is shining very {{c::beautifully}}.","La lune brille magnifiquement."
"I support you a hundred {{c::percent}}.","Je te soutiens à cent pour cent."
"I remember my {{c::childhood}} clearly.","Je me souviens très bien de mon enfance."
"He has a head on his {{c::shoulders}}.","Il a la tête sur les épaules."
"He has a head on his shoulders.","Il a la tête sur les {{c::épaules}}."
"I've made a {{c::discovery}}.","J'ai fait une découverte."
"I've made a discovery.","J'ai fait une {{c::découverte}}."
"I like trains better than {{c::buses}}.","Je préfère les trains aux bus."
"I've {{c::rented}} an apartment.","J'ai loué un appartement."
"I've rented an apartment.","J'ai {{c::loué}} un appartement."
"She quit the company.","Elle a quitté {{c::l'entreprise}}."
"The {{c::fields}} need rain.","Les champs ont besoin de pluie."
"The fields need rain.","Les {{c::champs}} ont besoin de pluie."
"My {{c::elder}} brother doesn't do sports.","Mon grand frère ne fait pas de sport."
"Hold the {{c::racket}} tight.","Tiens fermement la raquette."
"Hold the racket tight.","Tiens fermement la {{c::raquette}}."
"I see someone between the trees.","Je vois quelqu'un entre les {{c::arbres}}."
"The {{c::crops}} need rain.","Les cultures ont besoin de pluie."
"See life in terms of power.","Vois la vie en {{c::termes}} de pouvoir."
"He offered to carry my {{c::baggage}}.","Il a proposé de porter mes bagages."
"He offered to carry my baggage.","Il a {{c::proposé}} de porter mes bagages."
"It's getting {{c::larger}}.","Ça s'agrandit."
"We {{c::captured}} the thief.","Nous avons attrapé le voleur."
"I don't need you or anybody else.","Je n'ai pas besoin de toi {{c::ni}} de quiconque d'autre."
"Let's enjoy what the good {{c::lord}} has given us.","Réjouissons-nous de ce que le seigneur nous a donné."
"Girls just want to have fun.","Les filles ne veulent que {{c::s'amuser}}."
"His work is below {{c::average}}.","Son travail est en dessous de la moyenne."
"I don't think they did this.","Je ne pense pas qu'ils {{c::aient}} fait ceci."
"Jeanne was looking at the rose.","{{c::jeanne}} regardait la rose."
"The objective of law is justice.","Le but des {{c::lois}} est la justice."
"I want to see the scene in slow {{c::motion}}.","Je veux voir la scène au ralenti."
