"English","French"
"God {{c::beware}} me!","Que dieu m'en garde !"
"English is a {{c::global}} language.","L'anglais est un langage mondial."
"I was {{c::greatly}} impressed by the speech.","Je fus grandement impressionné par le discours."
"I was greatly impressed by the speech.","Je fus {{c::grandement}} impressionné par le discours."
"What were you hoping to {{c::accomplish}}?","Qu'est-ce que tu espérais accomplir ?"
"She {{c::drew}} water from the well.","Elle a tiré de l'eau du puits."
"The german course begins october {{c::fifth}}.","Le cours d'allemand commence le 5 octobre."
"Thank you very much for having me in your {{c::program}}.","Je vous remercie de me recevoir dans votre émission."
"He tried to get rid of the ants.","Il essaya de se débarrasser des {{c::fourmis}}."
"The storm {{c::developed}} into a typhoon.","La tempête évolua en un typhon."
"I was {{c::greatly}} impressed by the speech.","Je fus grandement impressionnée par le discours."
"I was greatly impressed by the speech.","Je fus {{c::grandement}} impressionnée par le discours."
"Put down your weapons!","Bas les {{c::armes}} !"
"There are a lot of {{c::rivers}} in france.","Il y a beaucoup de fleuves en france."
"Do you have rain {{c::gear}} with you?","Avez-vous des vêtements de pluie avec vous ?"
"They have {{c::access}} to the library.","Elles ont accès à la bibliothèque."
"They have access to the library.","Elles ont {{c::accès}} à la bibliothèque."
"Tom has a very {{c::stressful}} job.","Tom a un job très stressant."
"You don't look very strong.","Vous n'avez pas l'air très {{c::fortes}}."
"Tatoeba is open source {{c::software}}.","Tatoeba est un logiciel libre."
"He made an important {{c::discovery}}.","Il a fait une importante découverte."
"He made an important discovery.","Il a fait une importante {{c::découverte}}."
"He made an important {{c::discovery}}.","Il a fait une découverte importante."
"All people are not gentle.","Tous les gens ne sont pas {{c::gentils}}."
"He made a {{c::vivid}} impression.","Il a fait une forte impression."
"There is too much at {{c::stake}}.","Il y a trop de choses en jeu."
"Tom handed an {{c::envelope}} to mary.","Tom tendit une enveloppe à mary."
"The fire {{c::destroyed}} the tall building.","Le feu détruisit le haut bâtiment."
"He caught twenty {{c::butterflies}}.","Il a attrapé vingt papillons."
"It was hot inside the {{c::tent}}.","Il faisait chaud dans la tente."
"Do you like {{c::robots}}?","Aimes-tu les robots ?"
"Tom thought you were {{c::dealing}} with it!","Tom pensait que tu t'en occuperais."
"{{c::washington}} is the capital of the united states.","Washington est la capitale des états-unis."
"Africa has a lot of nature.","Il y a beaucoup de nature en {{c::afrique}}."
"There are many {{c::rivers}} in india.","Il existe de nombreuses rivières en inde."
"The rainy season is near at hand.","La saison des {{c::pluies}} est proche."
"Birds fly.","Les oiseaux {{c::volent}}."
"In africa there are many {{c::lions}}.","En afrique il y a beaucoup de lions."
"I have something to {{c::trade}}.","J'ai quelque chose à échanger."
"They sleep rough.","Ils {{c::dorment}} à la belle étoile."
"It's getting dark. let's set up the {{c::camp}}.","La nuit tombe, préparons le camp."
"Your behavior {{c::admits}} of no excuse.","Votre comportement est inexcusable."
"We are in a traffic jam.","Nous sommes dans un {{c::embouteillage}}."
"A cold front {{c::swept}} over europe.","Une vague de froid attaqua l'europe."
"The birds {{c::flew}} away.","Les oiseaux s'envolèrent."
"I passed by four {{c::houses}}.","Je suis passé devant quatre maisons."
"I passed by four houses.","Je suis passé devant quatre {{c::maisons}}."
"The committee comprises ten members.","Le comité se {{c::compose}} de dix membres."
"The committee has ten members.","Le comité se {{c::compose}} de dix membres."
"The committee is comprised of ten members.","Le comité se {{c::compose}} de dix membres."
"Leaves are falling.","Les feuilles {{c::tombent}}."
"{{c::alert}} the neighbors!","Alertons les voisins !"
"The {{c::leaves}} are coming down.","Les feuilles tombent."
"The leaves are coming down.","Les feuilles {{c::tombent}}."
"You've come at the right time.","Tu arrives à point {{c::nommé}}."
"Call the fire brigade.","Appelle les {{c::pompiers}} !"
"Please say the alphabet in reverse.","Dis {{c::l'alphabet}} à l'envers, je te prie !"
"It is two miles from here to the park.","Le parc est à deux {{c::miles}} d'ici."
"{{c::carol}} lives in chicago.","Carol vit à chicago."
"We ask to you put on your seat {{c::belts}}!","Nous vous prions de rattacher vos ceintures !"
"It's at the back of the building.","C'est à {{c::l'arrière}} du bâtiment."
"I don't know which button to push.","Je ne sais pas sur quel bouton je dois {{c::appuyer}}."
"An elephant is an {{c::enormous}} animal.","Un éléphant est un animal énorme."
"An elephant is an enormous animal.","Un {{c::éléphant}} est un animal énorme."
"Those are {{c::squirrels}}.","Ce sont des écureuils."
