"English","French"
"I owe you an explanation.","Je vous dois une {{1::explication}}."
"Life first!","La vie {{1::d'abord}} !"
"Give me the phone.","{{1::donnez-moi}} le téléphone."
"The house is {{1::haunted}}.","La maison est hantée."
"I don't understand this {{1::poem}}.","Je ne comprends pas ce poème."
"I don't understand this poem.","Je ne comprends pas ce {{1::poème}}."
"I {{1::bought}} it from him.","Je le lui ai acheté."
"I bought it from him.","Je le lui ai {{1::acheté}}."
"I hadn't thought about that.","Je n'y {{1::avais}} pas pensé."
"The book is {{1::brown}}.","Le livre est brun."
"The book is brown.","Le livre est {{1::brun}}."
"The house is {{1::vacant}}.","La maison est inoccupée."
"The book is {{1::big}}.","Le livre est épais."
"I see {{1::something}}.","Je vois quelque chose."
"I recognize his {{1::handwriting}}.","Je reconnais son écriture."
"This is the {{1::next}} one!","Ceci est le prochain !"
"This is the next one!","Ceci est le {{1::prochain}} !"
"I'll leave {{1::without}} it.","Je partirai sans lui."
"I'll leave {{1::without}} him.","Je partirai sans lui."
"I own this {{1::property}}.","Je possède cette propriété."
"I own this property.","Je possède cette {{1::propriété}}."
"I am just an {{1::ordinary}} girl.","Je n'ai rien d'extraordinaire."
"I know your {{1::mother}}.","Je connais votre mère."
"I didn't kiss anybody.","Je n'ai {{1::embrassé}} personne."
"Do you like coffee?","{{1::aimes-tu}} le café ?"
"I {{1::suspected}} nothing.","Je n'ai rien suspecté."
"Do you like coffee?","{{1::aimez-vous}} le café ?"
"I had no {{1::doubts}}.","Je n'ai rien flairé."
"I didn't {{1::rescue}} anybody.","Je n'ai sauvé personne."
"I only care about her.","Je ne tiens {{1::qu'à}} elle."
"Tom has many friends.","Tom a de {{1::nombreux}} amis."
"I am in a {{1::spot}}.","Je suis dans un endroit."
"I am in a spot.","Je suis dans un {{1::endroit}}."
"I want to teach french.","Je veux {{1::enseigner}} le français."
"Cut the {{1::crap}}!","Arrête de raconter de la merde !"
"Cut the crap!","Arrête de {{1::raconter}} de la merde !"
"This is the one i prefer.","C'est {{1::celui}} que je préfère."
"I thank you from the {{1::bottom}} of my heart.","Je vous remercie de tout cœur."
"Can you smell it?","Pouvez-vous le {{1::sentir}}?"
"I am on {{1::board}}.","Je me trouve à bord."
"I am on board.","Je me trouve à {{1::bord}}."
"I didn't shoot anyone.","Je n'ai {{1::descendu}} personne."
"He speaks {{1::broken}} french.","Il écorche le français."
"I don't know where i'm going.","{{1::j'ignore}} où je vais."
"You don't have the right.","Vous n'avez pas le {{1::droit}}."
"We've got no {{1::brakes}}!","On n'a pas de freins !"
"I want to get out of here.","Je veux sortir {{1::d'ici}}."
"I'm not your {{1::maid}}.","Je ne suis pas votre bonne."
"I can't {{1::abide}} that fellow.","Je ne supporte pas ce type."
"I can't bear that {{1::fellow}}.","Je ne supporte pas ce type."
"It's {{1::because}} i love him.","C'est parce que je l'aime."
"Why must i ride?","Pourquoi je dois {{1::monter}} ?"
"I've hurt your {{1::feelings}}, haven't i?","Je t'ai blessé, n'est-ce pas ?"
"I'm on a {{1::boat}}.","Je suis dans un bateau."
"I'm on a boat.","Je suis dans un {{1::bateau}}."
"I admit that i'm tired.","{{1::j'admets}} que je suis fatiguée."
"He is the minister responsible for the {{1::environment}}.","Il est le ministre de l'écologie."
"{{1::here's}} the bus.","Voilà le bus."
"It's not just that.","Ce {{1::n'est}} pas que ça."
"I hear the phone.","{{1::j'entends}} le téléphone."
"I love you more than {{1::ever}}.","Je t'aime plus que jamais."
"Open the door.","{{1::ouvre}} la porte."
"Open the door.","{{1::ouvre}} la porte !"
"It was a {{1::mess}}.","C'était la pagaille."
"This is the one i prefer.","C'est {{1::celle}} que je préfère."
"He is the {{1::odd}} one of the family.","Il est l'intrus de la famille."
"I was working that night.","Je travaillais cette {{1::nuit-là}}."
"I meet him at the {{1::club}}.","Je le rencontre au club."
"I meet him at the club.","Je le rencontre au {{1::club}}."
"I, for my {{1::part}}, don't care.","Je n'y vois pas d'inconvénient."
"Stand in the {{1::queue}}.","Fais la queue."
"Stand in the queue.","Fais la {{1::queue}}."
"This is ice.","C'est de la crème {{1::glacée}}."
"It's ice cream.","C'est de la crème {{1::glacée}}."
"I meet him at the {{1::club}}.","Je le rencontre au cercle."
"I meet him at the club.","Je le rencontre au {{1::cercle}}."
"I'm the {{1::owner}} of the house.","Je suis le propriétaire de la maison."
"I'm the owner of the house.","Je suis le {{1::propriétaire}} de la maison."
"I wasn't sure about that.","Je n'en {{1::étais}} pas sûr."
"Shut the door.","{{1::fermez}} la porte."
"It's sheer madness.","C'est de la folie {{1::pure}}."
"It's sheer madness.","C'est de la {{1::pure}} folie."
"{{1::we've}} got to get help.","Il nous faut de l'aide."
"Open the door.","{{1::ouvrez}} la porte."
"Open the door.","{{1::ouvrez}} la porte !"
"Look up at the {{1::sky}}.","Regarde le ciel."
"Look up at the sky.","Regarde le {{1::ciel}}."
"Look at the {{1::sky}}.","Regarde le ciel."
"Look at the sky.","Regarde le {{1::ciel}}."
"I suppose that's allowed.","Je suppose que c'est {{1::permis}}."
"You're not going to believe this.","Vous {{1::n'allez}} pas le croire."
"He was in good {{1::spirits}}.","Il avait le moral."
"He was in good spirits.","Il avait le {{1::moral}}."
"Get on the cat.","{{1::monte}} le chat."
"He {{1::tore}} the book apart.","Il déchira le livre."
"{{1::which}} is better?","Lequel est le mieux ?"
"Which is better?","{{1::lequel}} est le mieux ?"
"The phone is {{1::ringing}}!","Le téléphone sonne !"
"The phone is ringing!","Le téléphone {{1::sonne}} !"
"I began to {{1::sweat}}.","Je me mis à transpirer."
