"English","French"
"I have no {{c::home}}.","Je n'ai pas de maison."
"I have no home.","Je n'ai pas de {{c::maison}}."
"I don't have a {{c::home}}.","Je n'ai pas de maison."
"I don't have a home.","Je n'ai pas de {{c::maison}}."
"{{c::after}} you.","Après vous."
"After you.","{{c::après}} vous."
"After you!","{{c::après}} vous !"
"Do you have any {{c::aspirin}}?","As-tu de l'aspirine ?"
"{{c::what's}} up?","Quoi de beau ?"
"I do want it.","Je le veux {{c::vraiment}}."
"I'm in {{c::boston}}.","Je suis à boston."
"I'm in boston.","Je suis à {{c::boston}}."
"Do you have any experience?","Avez-vous de {{c::l'expérience}} ?"
"I don't have a {{c::car}}.","Je n'ai pas de voiture."
"I don't have a car.","Je n'ai pas de {{c::voiture}}."
"I {{c::haven't}} got a car.","Je n'ai pas de voiture."
"I haven't got a car.","Je n'ai pas de {{c::voiture}}."
"Do you have any {{c::aspirin}}?","Avez-vous de l'aspirine ?"
"How many {{c::people}}?","Combien de personnes ?"
"How many people?","Combien de {{c::personnes}} ?"
"I'm {{c::unemployed}}.","Je n'ai pas de travail."
"I'm unemployed.","Je n'ai pas de {{c::travail}}."
"Wait and see.","{{c::attendons}} de voir."
"Do you want {{c::some}} of this?","Veux-tu de ceci ?"
"I am in {{c::paris}}.","Je suis à paris."
"I am in paris.","Je suis à {{c::paris}}."
"I'm in paris.","Je suis à {{c::paris}}."
"I'm in the {{c::hospital}}.","Je suis à l'hôpital."
"I'm in the hospital.","Je suis à {{c::l'hôpital}}."
"I'm at the {{c::hospital}}.","Je suis à l'hôpital."
"I'm at the hospital.","Je suis à {{c::l'hôpital}}."
"I don't have a {{c::dog}}.","Je n'ai pas de chien."
"I don't have a dog.","Je n'ai pas de {{c::chien}}."
"{{c::what's}} new?","Quoi de neuf ?"
"Anything {{c::new}}?","Quoi de neuf ?"
"What is {{c::new}}?","Quoi de neuf ?"
"What is {{c::new}}?","Quoi de neuf ?"
"How's {{c::tricks}}?","Quoi de neuf ?"
"I'm not in {{c::trouble}}.","Je n'ai pas de problème."
"I am in {{c::london}}.","Je suis à londres."
"I am in london.","Je suis à {{c::londres}}."
"From which {{c::direction}}?","De quelle direction ?"
"From which direction?","De quelle {{c::direction}} ?"
"{{c::actually}}, i know that.","De fait, je le sais."
"What are you {{c::speaking}} about?","De quoi parlez-vous ?"
"I'm exhausted.","Je suis à {{c::bout}}."
"I am on {{c::board}}.","Je suis à bord."
"I am on board.","Je suis à {{c::bord}}."
"I'm {{c::inside}}.","Je suis à l'intérieur."
"I'm inside.","Je suis à {{c::l'intérieur}}."
"I am on the right.","Je suis à {{c::droite}}."
"I have no {{c::wife}}.","Je n'ai pas de femme."
"I have no wife.","Je n'ai pas de {{c::femme}}."
"I don't have a wife.","Je n'ai pas de {{c::femme}}."
"I don't have one.","Je {{c::n'en}} ai pas."
"I have no {{c::name}}.","Je n'ai pas de nom."
"I have no name.","Je n'ai pas de {{c::nom}}."
"I don't have a {{c::name}}.","Je n'ai pas de nom."
"I don't have a name.","Je n'ai pas de {{c::nom}}."
"I want to see it.","Je veux le {{c::voir}}."
"I want to see him.","Je veux le {{c::voir}}."
"I am in {{c::berlin}}.","Je suis à berlin."
"I am in berlin.","Je suis à {{c::berlin}}."
"I'm in {{c::berlin}}.","Je suis à berlin."
"I'm in berlin.","Je suis à {{c::berlin}}."
"I'm naked.","Je suis à {{c::poil}}."
"What's the matter?","De quoi {{c::s'agit-il}} ?"
"What's it about?","De quoi {{c::s'agit-il}} ?"
"What is it about?","De quoi {{c::s'agit-il}} ?"
"I have no {{c::questions}}.","Je n'ai pas de question."
"I have no questions.","Je n'ai pas de {{c::question}}."
"What have we {{c::got}}?","De quoi disposons-nous ?"
"How many {{c::died}}?","Combien de morts ?"
"How many died?","Combien de {{c::morts}} ?"
"What are you {{c::accusing}} me of?","De quoi m'accusez-vous ?"
"I don't have a {{c::sister}}.","Je n'ai pas de sœur."
"I don't have a sister.","Je n'ai pas de {{c::sœur}}."
"I do not have a {{c::sister}}.","Je n'ai pas de sœur."
"I do not have a sister.","Je n'ai pas de {{c::sœur}}."
"I don't have a {{c::phone}}.","Je n'ai pas de téléphone."
"I don't have a phone.","Je n'ai pas de {{c::téléphone}}."
"I do not have a {{c::cat}}.","Je n'ai pas de chat."
"I do not have a cat.","Je n'ai pas de {{c::chat}}."
"I don't have a {{c::cat}}.","Je n'ai pas de chat."
"I don't have a cat.","Je n'ai pas de {{c::chat}}."
"{{c::he's}} good.","Il est bon."
"He's good.","Il est {{c::bon}}."
"Get {{c::out}} of there.","Sors de là !"
"I {{c::just}} did it.","Je viens de le faire."
"I did it just {{c::now}}.","Je viens de le faire."
"How many fingers am i {{c::holding}} up?","Combien de doigts ?"
"How many fingers am i holding up?","Combien de {{c::doigts}} ?"
"I don't have a {{c::family}}.","Je n'ai pas de famille."
"I don't have a family.","Je n'ai pas de {{c::famille}}."
"I have no {{c::family}}.","Je n'ai pas de famille."
"I have no family.","Je n'ai pas de {{c::famille}}."
"I do not have a {{c::family}}.","Je n'ai pas de famille."
"I do not have a family.","Je n'ai pas de {{c::famille}}."
"We will not {{c::fail}}.","Nous n'échouerons pas."
"I have no {{c::son}}.","Je n'ai pas de fils."
