"English","French"
"I live in a flat.","Je vis dans un {{c::appartement}}."
"She {{c::declined}} to comment.","Elle a refusé de commenter."
"I {{c::had}} to do it.","J'ai dû le faire."
"I had to do it.","J'ai {{c::dû}} le faire."
"Have a nice {{c::weekend}}.","Bonne fin de semaine."
"Tom only {{c::listens}} to me.","Tom n'écoute que moi."
"She has a nice {{c::rack}}.","Elle a de belles loches."
"Are you tired of living?","Êtes-vous {{c::fatigués}} de vivre ?"
"Could i have some water?","{{c::pourrais-je}} avoir de l'eau ?"
"The spark plugs aren't the problem.","C'est pas un problème de {{c::bougies}}."
"She has big {{c::lips}}.","Elle a de grosses lèvres."
"I'm from algeria. i'm {{c::algerian}}.","Je viens d'algérie. je suis algérien."
"They talked about {{c::culture}}.","Elles parlèrent de culture."
"No one's gambling.","Personne ne {{c::mise}}."
"You won't find it in there.","Vous ne la {{c::trouverez}} pas là-dedans."
"Tom turned on the {{c::lamp}}.","Tom alluma la lampe."
"Are you in love with {{c::layla}}?","Êtes-vous amoureux de layla ?"
"How many {{c::plates}} do you want?","Combien de plats voulez-vous ?"
"How many plates do you want?","Combien de {{c::plats}} voulez-vous ?"
"Tom {{c::rolled}} down the window.","Tom baissa la vitre."
"Nothing gets {{c::past}} you!","Rien ne t'échappe !"
"He {{c::takes}} after his father.","Il tient de son père."
"He takes after his father.","Il {{c::tient}} de son père."
"Are you tired of living?","Êtes-vous {{c::fatiguées}} de vivre ?"
"Nobody came.","Personne ne {{c::vint}}."
"The snow has {{c::melted}}.","La neige a fondu."
"The snow has melted.","La neige a {{c::fondu}}."
"She gained 50 {{c::kilos}}.","Elle a grossi de 50 kilos."
"I am familiar with his music.","Je suis {{c::familier}} de sa musique."
"You don't understand the {{c::procedure}}.","Vous ne comprenez pas la procédure."
"No one was watching.","Personne ne {{c::regardait}}."
"She fell head over {{c::heels}} from the ladder.","Elle a dégringolé de l'escalier."
"He didn't have a {{c::penny}}.","Il n'avait pas un sou."
"I want to make you happy.","Je veux vous {{c::rendre}} heureux."
"It was not {{c::unexpected}}.","Ce n'était pas inattendu."
"Nobody {{c::moves}}!","Personne ne bouge !"
"It wasn't {{c::relevant}}.","Ce n'était pas pertinent."
"I'm disappointed with your {{c::performance}}.","Je suis déçu de votre performance."
"I'm disappointed with your performance.","Je suis déçu de votre {{c::performance}}."
"No one {{c::responded}}.","Personne ne répondit."
"Tom needed more.","Tom {{c::avait}} besoin de plus."
"He is speaking.","Il est en {{c::train}} de parler."
"She's not stupid.","Elle n'est pas {{c::idiote}}."
"I'm not planting their trees.","Je ne {{c::plante}} pas leurs arbres."
"Nobody died.","Personne ne {{c::mourut}}."
"No one died.","Personne ne {{c::mourut}}."
"Why aren't you wearing shoes?","Pourquoi ne {{c::portes-tu}} pas de chaussures ?"
