"English","French"
"I kissed her on her {{1::forehead}}.","Je l'ai embrassée sur le front."
"I kissed her on the {{1::forehead}}.","Je l'ai embrassée sur le front."
"You will {{1::melt}}.","Vous allez fondre."
"A lot of people aren't happy.","Beaucoup de {{1::gens}} ne sont pas heureux."
"I have to make some changes.","Je dois faire quelques {{1::changements}}."
"I'll leave that up to you.","Je laisserai ça à vos {{1::soins}}."
"Don't touch the wet paint.","Ne touchez pas à la peinture {{1::fraîche}} !"
"The {{1::image}} does not match reality.","L'image ne correspond pas à la réalité."
"I know i shouldn't have done that.","Je sais que {{1::j'aurais}} pas dû le faire."
"Put it in the drawer.","{{1::mets-le}} dans le tiroir."
"I want to find true love.","Je veux trouver le {{1::véritable}} amour."
"This is a {{1::photograph}} of the airport.","Ceci est une image de l'aéroport."
"This is a photograph of the airport.","Ceci est une {{1::image}} de l'aéroport."
"I'm afraid we can't help you.","Je crains que nous ne {{1::puissions}} t'aider."
"What's the {{1::destination}} of this ship?","Quelle est la destination de ce bateau ?"
"What's the destination of this ship?","Quelle est la {{1::destination}} de ce bateau ?"
"We're {{1::nearly}} home.","On est presque à la maison."
"Tom won the tour {{1::de}} france.","Tom a remporté le tour de france."
"Tom won the tour de france.","Tom a {{1::remporté}} le tour de france."
"{{1::however}}, i could be mistaken.","Cependant, je pourrais me tromper."
"However, i could be mistaken.","{{1::cependant}}, je pourrais me tromper."
"You were helpful.","Vous étiez {{1::utiles}}."
"I did it out of {{1::curiosity}}.","Je l'ai fait par curiosité."
"I did it out of curiosity.","Je l'ai fait par {{1::curiosité}}."
"I have weird dreams.","Je fais des rêves {{1::étranges}}."
"She works long hours.","Elle travaille de {{1::longues}} heures."
"Put it back in the {{1::nest}}.","Remets-le dans le nid."
"I left it on the table.","Je l'ai {{1::laissée}} sur la table."
"Put it back in the {{1::nest}}.","Remettez-le dans le nid."
"Is that the {{1::belt}} i gave you?","C'est la ceinture que je t'ai offerte ?"
"Put it back in the {{1::nest}}.","Remets-la dans le nid."
"What's up, everybody?","{{1::quelles}} nouvelles de tout le monde ?"
"Whose {{1::paintings}} are these?","De qui sont ces tableaux ?"
"You were useless.","Vous étiez {{1::inutiles}}."
"Sami doesn't have a {{1::favorite}} movie.","Sami n'a pas de film préféré."
"Sami doesn't have a favorite movie.","Sami n'a pas de film {{1::préféré}}."
"I don't want to fail my {{1::exams}}.","Je ne veux pas louper mes examens."
"Everybody stayed.","Tout le monde {{1::restait}}."
"Everyone {{1::dies}}.","Tout le monde meurt."
"Don't forget to charge your {{1::cell}} phone.","N'oubliez pas de charger votre portable !"
"The garden can't be seen from the outside.","Le jardin n'est pas {{1::visible}} de l'extérieur."
"I've fixed the radio for him.","Je lui ai {{1::réparé}} la radio."
"Those are mine, i think.","Ce sont les {{1::miens}}, je crois."
"She will be back at {{1::five}}.","Elle sera de retour à 17h."
"This is the very {{1::video}} i have been looking for.","C'est exactement la vidéo que je cherchais."
"I kissed her on the {{1::cheek}}.","Je l'ai embrassée sur la joue."
"I can't excuse his {{1::laziness}}.","Je ne peux pas excuser sa paresse."
"I don't have the numbers of my {{1::checks}}.","Je n'ai pas les numéros de mes chèques."
"Tom promised to clean the living room.","Tom a promis de nettoyer le {{1::salon}}."
"The train is {{1::due}} at noon.","Le train arrive à midi."
"She is {{1::envious}} of my success.","Elle est jalouse de ma réussite."
"She is envious of my success.","Elle est jalouse de ma {{1::réussite}}."
"You learn quickly.","Vous {{1::apprenez}} rapidement."
"This restaurant is {{1::pants}}.","Ce restaurant est nul."
"Happy birthday, tom!","Bon {{1::anniversaire}}, tom !"
"He led a life of {{1::luxury}}.","Il menait une vie de luxe."
"I want to learn {{1::toki}} pona.","Je veux apprendre le toki pona."
"I want to learn toki pona.","Je veux apprendre le {{1::toki}} pona."
