"English","French"
"I don't want the ring.","Je ne veux pas la {{1::bague}}."
"I don't want to {{1::disappoint}} her.","Je ne veux pas la décevoir."
"I don't want to disappoint her.","Je ne veux pas la {{1::décevoir}}."
"I believe in god.","Je crois en {{1::dieu}}."
"I'm {{1::living}} in the city.","Je vis en ville."
"Not now, {{1::honey}}.","Pas maintenant, trésor !"
"Not now, honey.","Pas maintenant, {{1::trésor}} !"
"I don't accept {{1::gifts}}.","Je n'accepte pas les cadeaux."
"I want a {{1::chair}}.","Je désire une chaise."
"I want a chair.","Je {{1::désire}} une chaise."
"I made a {{1::list}}.","Je dressai une liste."
"What is it you want {{1::most}}?","Que veux-tu le plus ?"
"I'm your {{1::father}}.","Je suis ton père."
"They don't eat.","Ils ne {{1::mangent}} pas."
"What is it you want {{1::most}}?","Que voulez-vous le plus ?"
"They're not coming.","Ils ne {{1::viennent}} pas."
"They are not coming.","Ils ne {{1::viennent}} pas."
"I need it.","Il me le {{1::faut}}."
"Is this tom's {{1::umbrella}}?","Est-ce le parapluie de tom ?"
"Is this tom's umbrella?","Est-ce le {{1::parapluie}} de tom ?"
"I can do it.","{{1::j'arrive}} à le faire."
"I think that was tom.","Je pense que {{1::c'était}} tom."
"I hate talking about {{1::politics}}.","Je déteste parler de politique."
"I hate talking about politics.","Je déteste parler de {{1::politique}}."
"I deserve a {{1::promotion}}.","Je mérite une promotion."
"I deserve a promotion.","Je mérite une {{1::promotion}}."
"{{1::stick}} to it!","Continuez à le faire."
"{{1::stick}} to it.","Continuez à le faire."
"I'm not {{1::stopping}} you.","Je ne vous en empêche pas."
"They didn't know.","Ils ne {{1::savaient}} pas."
"I'm {{1::behind}} him.","Je suis derrière lui."
"I'm behind him.","Je suis {{1::derrière}} lui."
"They just don't get it.","Ils ne {{1::comprennent}} pas."
"I took a {{1::nap}}.","Je fis une sieste."
"I ride a {{1::motorcycle}}.","Je conduis une moto."
"I ride a motorcycle.","Je conduis une {{1::moto}}."
"Don't {{1::joke}} around!","Faut pas déconner!"
"I think about tom often.","Je pense {{1::souvent}} à tom."
"I am going to take out money.","Je vais {{1::retirer}} de l'argent."
"I'm so {{1::vain}}.","Je suis si vaniteux !"
"I'm so {{1::vain}}.","Je suis si vaniteuse !"
"I don't like this {{1::hat}}.","Je n'aime pas ce chapeau."
"I don't like this hat.","Je n'aime pas ce {{1::chapeau}}."
"He's {{1::capable}} of anything.","Il est capable de tout."
"He's capable of anything.","Il est {{1::capable}} de tout."
"I don't like that store.","Je n'aime pas ce {{1::magasin}}."
"I want a lot more.","Je veux {{1::beaucoup}} plus."
"I want much more.","Je veux {{1::beaucoup}} plus."
"You're {{1::fortunate}}.","Vous avez de la chance."
"I come in peace.","Je viens en {{1::paix}}."
"I don't like this game.","Je n'aime pas ce {{1::jeu}}."
"I don't like that guy.","Je n'aime pas ce {{1::type}}."
"I am on the {{1::internet}}.","Je suis sur internet."
"I am on the internet.","Je suis sur {{1::internet}}."
"I have to {{1::borrow}} some money.","Je dois emprunter de l'argent."
"I have to borrow some money.","Je dois {{1::emprunter}} de l'argent."
"I'm on the interstate.","Je suis sur {{1::l'autoroute}}."
"I'm going to change my {{1::shirt}}.","Je vais changer de chemise."
"I'm going to change my shirt.","Je vais changer de {{1::chemise}}."
"I can't {{1::put}} up with it.","Je ne peux pas le supporter."
"I can't put up with it.","Je ne peux pas le {{1::supporter}}."
"I can't {{1::put}} up with him.","Je ne peux pas le supporter."
"I can't put up with him.","Je ne peux pas le {{1::supporter}}."
"I can't {{1::bear}} it.","Je ne peux pas le supporter."
"{{1::sometimes}}, i think too much.","Je réfléchis parfois de trop."
"Sometimes, i think too much.","Je {{1::réfléchis}} parfois de trop."
"I'm coming in {{1::july}}.","Je viens en juillet."
"I'm coming in july.","Je viens en {{1::juillet}}."
"Don't give it to her.","Ne lui {{1::donne}} pas."
"I can't feel it.","Je ne peux pas le {{1::sentir}}."
"I'm just {{1::being}} me.","Je suis seulement moi."
"I'm just being me.","Je suis {{1::seulement}} moi."
"I don't like this {{1::sweater}}.","Je n'aime pas ce pull."
"I don't like this sweater.","Je n'aime pas ce {{1::pull}}."
"I cannot get in touch with him.","Je ne peux pas le {{1::joindre}}."
"You have a visitor.","Vous avez de la {{1::visite}}."
"You've got a visitor.","Vous avez de la {{1::visite}}."
"I do not like this {{1::song}}.","Je n'aime pas ce chant."
"I'm going to call for help.","Je vais {{1::appeler}} de l'aide."
"I can't blame him.","Je ne peux pas le {{1::blâmer}}."
"I can't deny it.","Je ne peux pas le {{1::nier}}."
"I'm talking about your {{1::actions}}.","Je parle de vos actions."
"I'm talking about your actions.","Je parle de vos {{1::actions}}."
"I'm talking about your stocks.","Je parle de vos {{1::actions}}."
"I can't {{1::fake}} it.","Je ne peux pas le simuler."
"I've arrived.","Je suis bien {{1::arrivé}}."
"I do a lot of {{1::things}}.","Je fais de nombreuses choses."
"I do a lot of things.","Je fais de {{1::nombreuses}} choses."
"We {{1::depend}} on you.","Nous dépendons de toi."
"Is this not so?","N'est-ce pas {{1::ainsi}} ?"
"I believe in {{1::friendship}}.","Je crois en l'amitié."
"I believe in friendship.","Je crois en {{1::l'amitié}}."
"I'm staying in {{1::italy}}.","Je reste en italie."
"I'm staying in italy.","Je reste en {{1::italie}}."
"How {{1::cute}}!","Que c'est mignon !"
"How cute!","Que c'est {{1::mignon}} !"
"Don't think about it.","N'y {{1::pensez}} pas."
"How {{1::foolish}}!","Que c'est bête !"
