"English","French"
"Another one?","Un {{c::autre}} ?"
"{{c::another}}!","Un autre !"
"Another!","Un {{c::autre}} !"
"Tom is {{c::improving}}.","Tom s'améliore."
"Tom is improving.","Tom {{c::s'améliore}}."
"Keep tom {{c::safe}}.","Protège tom."
"{{c::ignore}} tom.","Ignorez tom."
"Tom {{c::sang}}.","Tom chantait."
"I want to talk with you.","Je veux vous {{c::parler}}."
"Tom {{c::drank}}.","Tom buvait."
"Tom {{c::lied}}.","Tom mentait."
"Would you like some {{c::salad}}?","Voulez-vous de la salade ?"
"Would you like some salad?","Voulez-vous de la {{c::salade}} ?"
"{{c::wake}} up, tom.","Réveille-toi, tom !"
"Good {{c::evening}}, tom.","Bonsoir, tom."
"Eat {{c::meat}}.","Mange de la viande."
"Eat meat.","Mange de la {{c::viande}}."
"What do you want {{c::from}} me?","Que veux-tu de moi ?"
"What do you know about him?","Que {{c::sais-tu}} de lui ?"
"Tom {{c::danced}}.","Tom dansait."
"Tom is {{c::growing}} up.","Tom grandit."
"{{c::catch}} tom.","Attrapez tom."
"Tom {{c::rocks}}.","Tom assure."
"Tom {{c::yelled}}.","Tom hurlait."
"I work at the {{c::embassy}}.","Je travaille à l'ambassade."
"I work at the embassy.","Je travaille à {{c::l'ambassade}}."
"Tom {{c::listened}}.","Tom écouta."
"Tom is {{c::throwing}} up.","Tom vomit."
"I tried to {{c::cheer}} him up.","J'essayai de le remonter."
"Tom is {{c::sweating}}.","Tom transpire."
"Tom {{c::fainted}}.","Tom s'évanouit."
"Tom {{c::passed}} out.","Tom s'évanouit."
"Tom {{c::resigned}}.","Tom démissionna."
"Tom {{c::stepped}} away.","Tom démissionna."
"Tom {{c::stepped}} back.","Tom démissionna."
"Tom's {{c::resigned}}.","Tom démissionna."
"I'll be inside.","Je serai à {{c::l'intérieur}}."
"Tom {{c::apologized}}.","Tom s'excusa."
"{{c::concentrate}}, tom.","Concentre-toi, tom."
"Tom made an {{c::apology}}.","Tom s'excusa."
"I {{c::continued}} working.","Je continuai à travailler."
"Tom {{c::hesitated}}.","Tom hésita."
"Tom was {{c::painting}}.","Tom peignait."
"Tom {{c::painted}}.","Tom peignait."
"Tom will {{c::respond}}.","Tom répondra."
"Tom {{c::scares}} me.","Tom m'effraie."
"Tom {{c::obeyed}}.","Tom obéit."
"Keep tom {{c::safe}}.","Protégez tom."
"Eat {{c::soup}}.","Mange de la soupe."
"Tom {{c::exhaled}}.","Tom respirait."
"{{c::comfort}} tom.","Console tom."
"Tom is {{c::training}}.","Tom s'entraîne."
"Tom {{c::exercises}}.","Tom s'exerce."
"Tom {{c::adores}} me.","Tom m'adore."
"Tom will {{c::decide}}.","Tom décidera."
"Tom will {{c::suffer}}.","Tom souffrira."
"Tom is {{c::bluffing}}.","Tom bluffe."
"Tom will {{c::improve}}.","Tom s'améliorera."
"Tom {{c::escaped}}.","Tom s'enfuyait."
"{{c::concentrate}}, tom.","Concentrez-vous, tom."
"Tom is {{c::skiing}}.","Tom skie."
"I {{c::admired}} tom.","J'admirais tom."
"{{c::let}} tom know.","Informez tom."
"{{c::let}} tom know.","Informe tom."
"Tom {{c::cheated}}.","Tom trichait."
"Tom is {{c::reluctant}}.","Tom hésite."
"Tom {{c::protested}}.","Tom protestait."
"Tom {{c::paid}}.","Tom payait."
"Tom will {{c::obey}}.","Tom obéira."
"Tom got {{c::younger}}.","Tom rajeunissait."
"Tom is {{c::high}}.","Tom plane."
"Tom will have {{c::dinner}}.","Tom dînera."
"Tom was taking {{c::pictures}}.","Tom photographiait."
"Tom {{c::voted}}.","Tom choisissait."
"Tom was {{c::skiing}}.","Tom skiait."
"Tom {{c::drinks}}.","Tom picole."
"Tom has {{c::passed}} away.","Tom est mort."
"Tom's {{c::died}}.","Tom est mort."
"Tom {{c::slammed}} on the brakes.","Tom pila."
"Tom {{c::waited}} for me.","Tom m'attendit."
"Tom {{c::stopped}} it.","Tom l'arrêta."
"Tom will {{c::apologize}}.","Tom s'excusera."
"Tom is {{c::turning}} yellow.","Tom jaunit."
"{{c::identify}} tom.","Identifiez tom."
"Tom will {{c::escape}}.","Tom fuira."
"Tom will {{c::obey}} you.","Tom t'obéira."
"Tom {{c::begged}} for money.","Tom mendiait."
"Tom will {{c::respond}}.","Tom réagira."
"Tom {{c::scares}} me.","Tom m'effraye."
"{{c::describe}} tom.","Décris tom."
"Tom {{c::cooked}}.","Tom cuisinait."
"I have no time.","Je {{c::n'ai}} pas le temps."
"I don't have time.","Je {{c::n'ai}} pas le temps."
"I live in {{c::tokyo}}.","Je vis à tokyo."
"I live in tokyo.","Je vis à {{c::tokyo}}."
"I hear {{c::music}}.","J'entends de la musique."
"I hear music.","{{c::j'entends}} de la musique."
"I'm starting at {{c::noon}}.","Je commence à midi."
"I listen to music.","{{c::j'écoute}} de la musique."
"I'm listening to music.","{{c::j'écoute}} de la musique."
