"English","French"
"He refused to give them the information.","Il a refusé de leur donner {{c::l'information}}."
"I can't depend on you anymore.","Je ne peux plus être à votre {{c::charge}}."
"I bet everything will turn out well.","Je parie que tout se {{c::passera}} bien."
"I bet that everything will turn out well.","Je parie que tout se {{c::passera}} bien."
"You mustn't be nervous about tomorrow's exam.","Ne t'inquiète pas pour tes {{c::examens}} de demain."
"I've just bought a new car.","Je viens {{c::d'acheter}} une nouvelle voiture."
"He {{c::grows}} rice.","Il cultive du riz."
"My mind is {{c::torn}}.","Mon esprit est déchiré."
"In {{c::september}} the grapes are ripe.","En septembre, le raisin est mûr."
"He {{c::acts}} like a tough guy.","Il joue au dur."
"I can't pass up this opportunity.","Je ne peux pas laisser passer cette {{c::occasion}}."
"I was {{c::stung}} by a bee.","Je fus piquée par une abeille."
"My {{c::budget}} is tight.","Mon budget est serré."
"My budget is tight.","Mon {{c::budget}} est serré."
"He {{c::bent}} his steps toward the village.","Il dirigea ses pas vers le village."
"The {{c::atomic}} number of iron is 26.","Le numéro atomique du fer est le 26."
"The {{c::atomic}} number for iron is 26.","Le numéro atomique du fer est le 26."
"He has no friends {{c::besides}} me.","Il n'a pas d'amis à part moi."
"Canada is {{c::larger}} than japan.","Le canada est plus grand que le japon."
"Mr {{c::tanaka}} is a friend of ours.","M. tanaka est un de nos amis."
"Mr tanaka is a friend of ours.","M. {{c::tanaka}} est un de nos amis."
"Mr. {{c::tanaka}} is one of our friends.","M. tanaka est un de nos amis."
"Mr. tanaka is one of our friends.","M. {{c::tanaka}} est un de nos amis."
"People learn from experience.","Les gens {{c::apprennent}} à partir de l'expérience."
"Tom threw an egg at mary.","Tom {{c::lança}} un œuf à marie."
"I don't usually read this kind of book.","Je ne lis pas ce genre de livres en {{c::général}}."
"He made a {{c::tour}} of europe.","Il a fait un tour d'europe."
"I need a little time.","J'ai besoin {{c::d'un}} peu de temps."
"You will need {{c::our}} help.","Tu auras besoin de notre aide."
"I want to see how it {{c::ends}}.","Je veux voir comment ça finit."
"I want to see how it ends.","Je veux voir comment ça {{c::finit}}."
"I am not rich, nor do i wish to be.","Je ne suis pas riche, et ne souhaite pas {{c::l'être}}."
"I'm not rich, nor do i wish to be.","Je ne suis pas riche, et ne souhaite pas {{c::l'être}}."
"I'm not very particular about food.","Je ne suis pas très difficile en {{c::matière}} de nourriture."
"I am writing a study of the french {{c::revolution}}.","J'écris une étude de la révolution française."
"I'm not going to beat around the {{c::bush}}.","Je ne vais pas tourner autour du pot."
"You'll have to discuss that with tom.","Tu {{c::devras}} discuter de cela avec tom."
"I wouldn't be surprised if that happened.","Je ne serais pas surpris que ça se {{c::produise}}."
"These articles cannot be {{c::exchanged}}.","Ces articles ne sont pas échangeables."
"A problem shared is a problem halved.","Un problème partagé est {{c::réduit}} de moitié."
"We arrived on time.","Nous sommes {{c::arrivés}} à temps."
"You've been {{c::properly}} led up the garden path.","On vous a bien promené."
"France is in {{c::western}} europe.","La france est en europe occidentale."
"He was {{c::declared}} guilty.","Il a été déclaré coupable."
"He was declared guilty.","Il a été {{c::déclaré}} coupable."
"He was appointed chairman.","Il a été {{c::nommé}} président."
"Don't throw {{c::bones}} to the dog!","Ne jette pas d'os au chien !"
"He cut some {{c::branches}} off the tree.","Il a abattu quelques branches de l'arbre."
"One plus one {{c::equals}} two.","Un plus un égale deux."
"I keep my {{c::tools}} in the garage.","Je garde mes outils dans le garage."
"I keep my tools in the garage.","Je garde mes {{c::outils}} dans le garage."
"He has {{c::earned}} a lot of money.","Il a gagné beaucoup d'argent."
"Tom got a grip on his emotions.","Tom a repris le contrôle de ses {{c::émotions}}."
"I like clothes.","J'aime les {{c::vêtements}}."
"Why don't you ask {{c::mr}} white?","Pourquoi ne pas demander à m. white ?"
"I think that {{c::islam}} has an image problem.","Je pense que l'islam a un problème d'image."
"He is {{c::superior}} to me in english.","Il est meilleur que moi en anglais."
"Don't play {{c::poker}} with tom.","Ne joue pas au poker avec tom."
"Don't play poker with tom.","Ne joue pas au {{c::poker}} avec tom."
"This coat {{c::fits}} you.","Ce manteau est à ta taille."
"{{c::dan's}} children were asleep upstairs.","Les enfants de dan dormaient à l'étage."
"The man wore a {{c::mask}} of a tiger.","L'homme mit un masque de tigre."
"We have run out of sugar.","Nous sommes {{c::tombés}} à court de sucre."
"I don't know which button to push.","Je ne sais pas sur quel bouton {{c::appuyer}}."
"I didn't bring this {{c::topic}} up with her.","Je n'ai pas évoqué ce sujet avec elle."
"He was {{c::buried}} alive.","Il a été enterré vivant."
"He was buried alive.","Il a été {{c::enterré}} vivant."
"Will you lend a hand, {{c::taro}}?","Tu nous aideras, taro ?"
"That's not a bad guess.","Ce n'est pas une mauvaise {{c::hypothèse}}."
"He {{c::wakes}} up early.","Il se lève tôt."
"We pulled the teeth out.","Nous avons retiré la {{c::dent}}."
"We're {{c::facing}} many difficulties.","Nous sommes confrontés à de nombreuses difficultés."
"He {{c::translated}} her sentence.","Il a traduit sa phrase."
"He is {{c::scheduled}} to come up to tokyo tomorrow.","Il a prévu de monter à tokyo demain."
"I cannot stand his {{c::arrogance}} any longer.","Je ne peux plus supporter son arrogance."
"We got lost in the {{c::fog}}.","Nous nous égarâmes dans le brouillard."
"He {{c::admits}} he's cried.","Il admet qu'il a pleuré."
"He is by nature a kind {{c::fellow}}.","Il est naturellement un gentil garçon."
"Every point in space is the centre of the universe.","Chaque point de {{c::l'espace}} est le centre de l'univers."
"I had to pay 5 dollars in {{c::addition}}.","J'ai dû payer 5 dollars de plus."
"I want to make sure that doesn't happen.","Je veux m'assurer que cela ne se {{c::produise}} pas."
"The function has no side {{c::effects}}.","La fonction n'a pas d'effets secondaires."
"I didn't know that you {{c::owned}} a snake.","J'ignorais que vous possédiez un serpent."
"I don't have the necessary {{c::skills}} to do that.","Je n'ai pas les compétences nécessaires pour le faire."
"Tom was my role model.","Tom était mon {{c::modèle}}."
"Tom's cat had nine {{c::kittens}}.","Le chat de tom a eu neuf chatons."
