"English","French"
"I'll try to {{1::persuade}} tom to help.","J'essayerai de persuader tom d'aider."
"He {{1::appeared}} young.","Il paraissait jeune."
"He kept his word.","Il a {{1::tenu}} parole."
"I'm familiar with the subject.","Je suis {{1::familier}} du sujet."
"I don't like to be spoken to.","Je n'aime pas {{1::qu'on}} me parle."
"I need my sword.","J'ai besoin de mon {{1::épée}}."
"He answered in brief.","Il a répondu {{1::brièvement}}."
"He walked at a quick {{1::pace}}.","Il marchait vite."
"He walked at a quick pace.","Il {{1::marchait}} vite."
"He walked {{1::rapidly}}.","Il marchait vite."
"He walked rapidly.","Il {{1::marchait}} vite."
"I {{1::solved}} the problem.","J'ai résolu le problème."
"Summer is the {{1::season}} i like best.","L'été est la saison que je préfère."
"Summer is the season i like best.","L'été est la {{1::saison}} que je préfère."
"He reads a great deal.","Il lit {{1::énormément}}."
"I don't like it when you do that.","Je n'aime pas que tu {{1::fasses}} cela."
"I need my {{1::privacy}}.","J'ai besoin de mon intimité."
"He's afraid of making mistakes.","Il a peur de se {{1::tromper}}."
"He {{1::cleared}} the roof of snow.","Il dégagea la toiture de la neige."
"Give me a call.","Donne-moi un coup de {{1::fil}}."
"She persuaded him to do it.","Elle l'a {{1::persuadé}} de le faire."
"Layla smoked {{1::pot}}.","Layla a fumé de l'herbe."
"How well off is tom?","Quel est le {{1::niveau}} de vie de tom ?"
"Have you got a {{1::beard}} already?","Tu as déjà de la barbe ?"
"Have you got a beard already?","Tu as déjà de la {{1::barbe}} ?"
"Didn't i tell you not to dance?","Ne {{1::t'ai-je}} pas dit de ne pas danser ?"
"I want to know what i'm buying.","Je veux savoir ce que {{1::j'achète}}."
"He sang off key.","Il a {{1::chanté}} faux."
"I know the name of this {{1::animal}}.","Je connais le nom de cet animal."
"{{1::pour}} me a glass of wine.","Versez-moi un verre de vin."
"{{1::pour}} me a glass of wine.","Verse-moi un verre de vin."
"This is not an {{1::error}}.","Ce n'est pas une erreur."
"I don't wear {{1::makeup}} at all.","Je ne porte pas de maquillage du tout."
"{{1::strangely}} enough, he failed.","Bizarrement, il a échoué."
"Strangely enough, he failed.","{{1::bizarrement}}, il a échoué."
"I'm drowning.","Je suis en train de me {{1::noyer}}."
"It rained heavily.","Il a {{1::fortement}} plu."
"He made a {{1::robot}}.","Il a fait un robot."
"It rained heavily.","Il a plu {{1::énormément}}."
"Let's try and find a {{1::cure}}.","Essayons de trouver un remède."
"Let's try and find a cure.","Essayons de trouver un {{1::remède}}."
"I started crying.","Je me suis {{1::mise}} à pleurer."
"You should sit down.","Vous devriez vous {{1::asseoir}}."
"He is afraid of his grandfather.","Il a peur de son {{1::grand-père}}."
"I've decided to agree to do that.","J'ai décidé {{1::d'accepter}} de le faire."
"He has a point.","Il {{1::marque}} un point."
"I don't want to make {{1::matters}} worse.","Je ne veux pas aggraver les choses."
"Give a lecture on {{1::literature}}.","Donne un cours de littérature."
"Give a lecture on literature.","Donne un cours de {{1::littérature}}."
"It's too {{1::bright}}.","Il y a trop de lumière."
"He {{1::founded}} the company.","Il a fondé l'entreprise."
"The moon has no {{1::atmosphere}}.","La lune n'a pas d'atmosphère."
"I have back problems.","J'ai des problèmes de {{1::dos}}."
"He {{1::remains}} sick in bed.","Il reste alité."
"He {{1::filed}} a complaint.","Il a porté plainte."
"I need to do some {{1::research}}.","Je dois faire des recherches."
"I am not {{1::carrying}} any cash.","Je n'ai pas d'argent sur moi."
"I'm not {{1::carrying}} any cash.","Je n'ai pas d'argent sur moi."
"I'm {{1::attracted}} to him.","Je suis attirée par lui."
"Do you plan to go {{1::overseas}}?","Prévoyez-vous de vous rendre à l'étranger ?"
"The radio is out of order.","La radio est en {{1::panne}}."
"God is a {{1::faggot}}.","Dieu est pédé."
"Sorry for asking so many questions.","Désolé de {{1::poser}} autant de questions."
"Work isn't {{1::shameful}}.","Le travail n’est pas honteux."
"{{1::skura}} left.","Skura est parti."
"Skura left.","{{1::skura}} est parti."
"The cup is made of gold.","La tasse est en {{1::or}}."
"A {{1::kitten}} was born.","Un chaton est né."
"He {{1::swore}}.","Il a prêté serment."
"Don't cut your finger.","Ne te coupe pas le {{1::doigt}}."
"He grew old.","Il {{1::devint}} vieux."
"I hadn't {{1::planned}} to tell you.","Je n'avais pas prévu de te le dire."
"Let's arm wrestle.","Faisons un bras de {{1::fer}}."
"I saw the {{1::video}}.","J'ai vu la vidéo."
"I saw the video.","J'ai vu la {{1::vidéo}}."
"He threw in the {{1::towel}}.","Il a jeté l'éponge."
"He improved the {{1::device}}.","Il a amélioré l'appareil."
"He improved the device.","Il a amélioré {{1::l'appareil}}."
"The {{1::machine}} is out of order.","La machine est en panne."
"The machine is out of order.","La machine est en {{1::panne}}."
"Don't pick your {{1::nose}}.","Ne te cure pas le nez."
"Don't pick your {{1::nose}}!","Ne te cure pas le nez !"
"Don't {{1::rely}} on him.","Ne te fie pas à lui !"
"He is from our village.","Il est {{1::originaire}} de notre village."
"Can you sleep?","Tu {{1::arrives}} à dormir ?"
"Well, at least it's one thing we've {{1::accomplished}}.","C'est toujours ça de gagné."
"He is afraid of his own {{1::shadow}}.","Il a peur de son ombre."
"He's afraid of his own {{1::shadow}}.","Il a peur de son ombre."
"The {{1::egg}} is hard.","L'œuf est dur."
"I can't attend the meeting.","Je ne peux pas {{1::participer}} à la réunion."
"He acted {{1::strangely}}.","Il a agi bizarrement."
"He acted strangely.","Il a agi {{1::bizarrement}}."
"He {{1::acted}} strange.","Il a agi bizarrement."
"He acted strange.","Il a agi {{1::bizarrement}}."
"Don't be mean with the {{1::tip}}.","Ne lésine pas avec le pourboire."
"Tom has a pain in the {{1::shoulder}}.","Tom a mal à l'épaule."
"Tom has a pain in the shoulder.","Tom a mal à {{1::l'épaule}}."
"Give me a piece of paper.","Donne-moi un {{1::bout}} de papier !"
"He dismissed the {{1::employee}}.","Il a renvoyé l'employé."
"He {{1::ripped}} the envelope open.","Il a déchiré l'enveloppe."
