"English","French"
"I told the truth.","Je {{c::disais}} la vérité."
"I hate her now.","Je la déteste, {{c::désormais}}."
"{{c::challenge}} accepted.","Je relève le défi."
"I recommend it {{c::strongly}}.","Je le recommande fortement."
"I'll send you the {{c::schedule}}.","Je t'enverrai le calendrier."
"I've been painting the {{c::ceiling}}.","Je peignais le plafond."
"I'll send you the {{c::link}}.","Je t'enverrai le lien."
"I stared at the {{c::ceiling}}.","Je fixai le plafond."
"I find her to be {{c::kind}}.","Je la trouve gentille."
"I find her to be kind.","Je la trouve {{c::gentille}}."
"I am {{c::repairing}} the washing machine.","Je répare le lave-linge."
"I am {{c::fixing}} the washing machine.","Je répare le lave-linge."
"I {{c::strongly}} advise against that.","Je le déconseille fortement."
"I lost the {{c::bet}}.","Je perdis le pari."
"I {{c::strongly}} advise against it.","Je le déconseille vivement."
"I'll {{c::spread}} the word.","Je répandrai la nouvelle."
"I hate {{c::politics}}.","Je déteste la politique."
"I hate politics.","Je déteste la {{c::politique}}."
"I'm in way over my {{c::head}}.","Je perds la tête."
"I'm in way over my head.","Je {{c::perds}} la tête."
"I'll be {{c::praying}} for you.","Je prierai pour vous."
"I'll {{c::pray}} for you.","Je prierai pour vous."
"I hate the {{c::heat}}.","Je déteste la chaleur."
"I hate the heat.","Je déteste la {{c::chaleur}}."
"I was {{c::worried}} about you.","Je m'inquiétais pour vous."
"I {{c::seldom}} see her.","Je la vois rarement."
"I hate {{c::science}}.","Je déteste la science."
"I hate science.","Je déteste la {{c::science}}."
"I was in way over my {{c::head}}.","Je perdais la tête."
"I understand the {{c::rule}}.","Je comprends la règle."
"I understand the rule.","Je comprends la {{c::règle}}."
"I {{c::shook}} my head.","Je secouais la tête."
"I abhor violence.","Je déteste la {{c::violence}}."
"I hate {{c::violence}}.","Je déteste la violence."
"I hate violence.","Je déteste la {{c::violence}}."
"I {{c::cleared}} the table.","Je débarrassai la table."
"I hate {{c::chemistry}}.","Je déteste la chimie."
"I hate chemistry.","Je déteste la {{c::chimie}}."
"I will make her happy.","Je la {{c::rendrai}} heureuse."
"I hate {{c::fighting}}.","Je déteste la bagarre."
"I'm at {{c::tom's}} house.","Je suis chez tom."
"I'm at tom's house.","Je suis {{c::chez}} tom."
"I'm looking for the {{c::key}}.","Je cherche la clé."
"What's not to like?","Que {{c::demander}} de plus ?"
"What more could one ask for?","Que {{c::demander}} de plus ?"
"I see her {{c::frequently}}.","Je la vois fréquemment."
"I don't envy them.","Je ne les {{c::envie}} pas."
"I'm {{c::hitting}} the road.","Je frappe la route."
"I'm hitting the road.","Je {{c::frappe}} la route."
"I walked {{c::across}} the street.","Je traversai la rue."
"I {{c::crossed}} the street.","Je traversai la rue."
"I'm {{c::cleaning}} the kitchen.","Je nettoie la cuisine."
"I'm cleaning the kitchen.","Je {{c::nettoie}} la cuisine."
"I made her cry.","Je la {{c::fis}} pleurer."
"I saw her naked.","Je la vis {{c::nue}}."
"I {{c::walked}} along the river.","Je longeais la rivière."
"I'm not {{c::closing}} them.","Je ne les ferme pas."
"You were {{c::flirting}} with her.","Tu la draguais."
"What do you {{c::plan}} to do?","Que prévois-tu de faire ?"
"What do you plan to do?","Que {{c::prévois-tu}} de faire ?"
"What do you {{c::plan}} to do?","Que prévoyez-vous de faire ?"
"What do you plan to do?","Que {{c::prévoyez-vous}} de faire ?"
"I {{c::bore}} the pain.","Je supportais la douleur."
"I'm not signing them.","Je ne les {{c::signe}} pas."
"I don't {{c::fear}} them.","Je ne les crains pas."
"{{c::that's}} her.","C'est elle."
"I will be able to marry her.","Je {{c::pourrai}} la marier."
"I'm not {{c::disturbing}} them.","Je ne les dérange pas."
"I'm not forcing them.","Je ne les {{c::force}} pas."
"Thank you, tom.","{{c::merci}}, tom."
"I'll find the {{c::solution}}.","Je trouverai la solution."
"I'll find the solution.","Je {{c::trouverai}} la solution."
"I don't {{c::use}} them.","Je ne les utilise pas."
"I don't use them.","Je ne les {{c::utilise}} pas."
"I can't stand them.","Je ne les {{c::supporte}} pas."
"I'm not {{c::throwing}} them.","Je ne les jette pas."
"I'm not throwing them.","Je ne les {{c::jette}} pas."
"I don't think so.","Je pense que {{c::non}}."
"I don't {{c::burn}} them.","Je ne les brûle pas."
"I don't burn them.","Je ne les {{c::brûle}} pas."
"I don't understand them.","Je ne les {{c::entends}} pas."
"I am not rescuing them.","Je ne les {{c::sauve}} pas."
"I don't {{c::hit}} them.","Je ne les bats pas."
"I won't go {{c::easy}} on them.","Je ne les épargne pas."
"I flush the toilet.","Je tire la {{c::chasse}}."
"It's not {{c::fair}}!","C'est pas juste!"
"It's not fair!","C'est pas {{c::juste}}!"
"I don't {{c::drag}} them.","Je ne les remorque pas."
"I don't {{c::introduce}} them.","Je ne les introduis pas."
"I looked for the key.","Je cherchais la {{c::clef}}."
"I let go of the {{c::rope}}.","Je lâchai la corde."
"Tom is leaving.","Tom {{c::part}}."
"Tom {{c::leaves}}.","Tom part."
"Tom leaves.","Tom {{c::part}}."
"I {{c::postponed}} the event.","Je remis la manifestation."
"I walked up the {{c::hill}}.","Je grimpai la colline."
"I'll send you the {{c::recipe}}.","Je t'enverrai la recette."
"I {{c::fed}} the dog.","Je nourris la chienne."
"I followed the {{c::recipe}}.","Je suivis la recette."
"I blew the {{c::candle}} out.","Je soufflai la bougie."
