"English","French"
"{{1::tomato}}, {{1::tomato}}.","C'est pareil."
"I feel like i'm going mad.","J'ai {{1::l'impression}} de devenir fou."
"She lives in rome.","Elle habite à {{1::rome}}."
"It's no concern of mine.","Ce n'est pas mon {{1::affaire}}."
"It's not my business.","Ce n'est pas mon {{1::affaire}}."
"It's {{1::gorgeous}}.","C'est superbe."
"It's gorgeous.","C'est {{1::superbe}}."
"Tom {{1::watches}} mary.","Tom surveille marie."
"That cat has beautiful {{1::fur}}.","La fourrure de ce chat est magnifique."
"Who can {{1::prevent}} it?","Qui peut le prévenir ?"
"This is {{1::typical}}.","C'est classique."
"This is typical.","C'est {{1::classique}}."
"She was {{1::overcome}} with happiness.","Elle fut submergée de bonheur."
"Mary woke tom.","Marie {{1::réveilla}} tom."
"This is {{1::accurate}}.","C'est exact."
"This is {{1::rare}}.","C'est rare."
"This is rare.","C'est {{1::rare}}."
"It's not my birthday.","Ce n'est pas mon {{1::anniversaire}}."
"It isn't my birthday.","Ce n'est pas mon {{1::anniversaire}}."
"It {{1::lasts}} one hour.","Il dure une heure."
"That bed is very comfortable.","Le lit est très {{1::confortable}}."
"I read a lot of {{1::magazines}}.","J'ai lu de nombreux magazines."
"I read a lot of magazines.","J'ai lu de nombreux {{1::magazines}}."
"The cost of {{1::petrol}} keeps on going up.","Le prix de l'essence ne cesse de monter."
"Everyone is trying his best.","{{1::chacun}} fait de son mieux."
"She is one of my friends.","C'est {{1::l'une}} de mes amies."
"Tom is an {{1::active}} person.","Tom est une personne active."
"She is {{1::betty}}.","C'est betty."
"She is betty.","C'est {{1::betty}}."
"That's nonsense.","C'est {{1::absurde}}."
"That's rubbish.","C'est {{1::absurde}}."
"It smells like the sea.","Ça {{1::sent}} la mer."
"That's stupid.","C'est {{1::con}}."
"I'm sorry if i frightened you.","Je suis désolé si je t'ai {{1::effrayée}}."
"I'd appreciate it if you could do that.","{{1::j'apprécierais}} que vous puissiez le faire."
"I've never {{1::ridden}} a horse.","Je ne suis jamais monté à cheval."
"Tom {{1::greeted}} mary.","Tom saluait marie."
"It's illegal!","C'est {{1::illégal}} !"
"This is illegal.","C'est {{1::illégal}}."
"I cannot lend this book to you.","Je ne peux vous {{1::prêter}} ce livre."
"Don't always take {{1::sides}} with him.","Ne sois pas toujours de son côté."
"You seem {{1::distant}}.","Vous semblez distant."
"She called him a liar.","Elle l'a {{1::traité}} de menteur."
"The book belongs to {{1::paul}}.","Le livre appartient à paul."
"The book belongs to paul.","Le livre appartient à {{1::paul}}."
"That's {{1::impolite}}.","C'est impoli."
"That's evident.","C'est {{1::visible}}."
"This clock is mine.","Cette {{1::horloge}} est à moi."
"I cannot let them catch you.","Je ne peux les laisser vous {{1::attraper}}."
"The bell is ringing.","La cloche est en train de {{1::sonner}}."
"It's 50 yen.","C'est 50 {{1::yen}}."
"I'm sure this is a misunderstanding.","Je suis sûr que c'est un {{1::malentendu}}."
"This is outstanding.","C'est {{1::remarquable}}."
"That's {{1::remarkable}}.","C'est remarquable."
"She has plans.","Elle a des {{1::projets}}."
"Don't forget to take your {{1::pills}}.","N'oublie pas de prendre ta pilule !"
"It's complex.","C'est {{1::complexe}}."
"It's improbable.","C'est {{1::improbable}}."
