"English","French"
"He never came.","Il ne {{c::vint}} jamais."
"Don't touch the {{c::goods}}.","Ne touchez pas à la marchandise !"
"Tom {{c::keeps}} doing that.","Tom continue de faire ça."
"I saw a {{c::flock}} of sheep.","Je vis un troupeau de moutons."
"I'm looking for a cash machine.","Je cherche un {{c::distributeur}} de billets."
"I'm looking for a cashpoint.","Je cherche un {{c::distributeur}} de billets."
"I didn't offer it to you.","Je ne te l'ai pas {{c::offert}}."
"I understand your {{c::reasons}}.","Je comprends vos raisons."
"I understand your reasons.","Je comprends vos {{c::raisons}}."
"He never {{c::tells}} lies.","Il ne ment jamais."
"He never {{c::tells}} a lie.","Il ne ment jamais."
"Is it time to leave?","{{c::est-il}} temps de partir ?"
"I don't doubt your {{c::intentions}}.","Je ne doute pas de vos intentions."
"I don't doubt your intentions.","Je ne doute pas de vos {{c::intentions}}."
"You're looking for a dictionary.","Vous {{c::cherchez}} le dictionnaire."
"I only think of you.","Je ne pense {{c::qu'à}} toi."
"Of {{c::course}} i love her!","Bien sûr que je l'aime !"
"I only have a {{c::few}} books.","Je n'ai que quelques livres."
"He never {{c::laughs}}.","Il ne rit jamais."
"I supposed him to be rich.","Je l'ai {{c::supposé}} riche."
"I've been thinking about the {{c::meaning}} of life.","Je considère la signification de la vie."
"I've been thinking about the meaning of life.","Je considère la {{c::signification}} de la vie."
"He criticizes everything.","Il {{c::critique}} tout."
"Tom's {{c::behavior}} has changed.","Le comportement de tom a changé."
"Tom's behavior has changed.","Le {{c::comportement}} de tom a changé."
"Whatever!","{{c::puisque}} vous le dites !"
"I don't eat as much as you.","Je ne mange pas {{c::autant}} que vous."
"{{c::kindly}} refrain from smoking.","Merci de vous abstenir de fumer."
"The jar is upside down.","Le {{c::pot}} est à l'envers."
"I don't believe in the {{c::devil}}.","Je ne crois pas au diable."
"I don't believe in the devil.","Je ne crois pas au {{c::diable}}."
"I don't believe in satan.","Je ne crois pas au {{c::diable}}."
"How deep is it?","De quelle {{c::profondeur}} est-ce ?"
"I don't care for green tea.","Je n'aime pas le thé {{c::vert}}."
"I left it {{c::unlocked}}.","Je l'ai laissé déverrouillé."
"I know the {{c::exact}} date.","Je connais la date exacte."
"I know the exact date.","Je connais la date {{c::exacte}}."
"Who's the {{c::author}}?","Qui est l'auteur ?"
"Who's the author?","Qui est {{c::l'auteur}} ?"
"I don't believe in {{c::fate}}.","Je ne crois pas au destin."
"I don't believe in fate.","Je ne crois pas au {{c::destin}}."
"The well is {{c::dry}}.","Le puits est à sec."
"The well is dry.","Le {{c::puits}} est à sec."
"I know a {{c::few}} things.","Je connais quelques trucs."
"I know a few things.","Je connais quelques {{c::trucs}}."
"What is the {{c::film}} about?","De quoi parle le film ?"
"I didn't want you to know.","Je ne voulais pas que vous {{c::sachiez}}."
"I hate to put you {{c::through}} this.","Je déteste t'exposer à cela."
"I won't sell my {{c::soul}}.","Je ne vendrai pas mon âme."
"I am always thinking about eating.","Je pense {{c::constamment}} à manger."
"How {{c::wide}} is it?","De quelle largeur est-ce ?"
"Do i have to {{c::spell}} this out for you?","Dois-je vous le clarifier ?"
"I know nothing about her.","Je ne sais rien {{c::d'elle}}."
"I don't know a thing about her.","Je ne sais rien {{c::d'elle}}."
"I like {{c::neither}} of them.","Je n'aime aucun d'eux."
"I'm at a {{c::friend's}} house.","Je suis chez un ami."
"It is so early.","Il est si {{c::tôt}}."
"I {{c::learned}} a lot from tom.","J'ai beaucoup appris de tom."
"I {{c::normally}} don't drink coffee.","Je ne bois pas de café normalement."
"I normally don't drink coffee.","Je ne bois pas de café {{c::normalement}}."
"I'm painting an {{c::easter}} egg.","Je décore un œuf de pâques."
"I have a {{c::visa}}.","Je dispose d'un visa."
"I have a visa.","Je dispose d'un {{c::visa}}."
"This is my {{c::favourite}} subject.","C'est la matière que je préfère."
"This is my favourite subject.","C'est la {{c::matière}} que je préfère."
"She hates him.","Elle a {{c::horreur}} de lui."
"She's the {{c::teacher's}} pet.","C'est la chouchoute de la prof."
"I don't want to fail again.","Je ne veux pas encore {{c::échouer}}."
"I have an {{c::assistant}}.","Je dispose d'un assistant."
"I have an assistant.","Je dispose d'un {{c::assistant}}."
"I have a {{c::tool}}.","Je dispose d'un outil."
"I'm not answering that.","Je ne vais pas y {{c::répondre}}."
"Who is {{c::marika}}?","Qui est marika ?"
"I met him the day before.","Je l'ai rencontré {{c::avant-hier}}."
"I'm interested in {{c::mathematics}}.","Je m'intéresse aux mathématiques."
"It fires.","Il fait {{c::feu}}."
"I'm coming to your {{c::rescue}}!","Je viens à ton secours !"
"I'm coming to your rescue!","Je viens à ton {{c::secours}} !"
"I kept it a secret.","Je l'ai {{c::gardé}} secret."
"I don't like {{c::fried}} fish.","Je n'aime pas le poisson frit."
"I can't stand staying {{c::indoors}}.","Je ne supporte pas de rester enfermé."
"I have a minute.","Je dispose d'une {{c::minute}}."
"Thank you for your {{c::advice}}.","Merci de votre conseil."
"Thank you for your advice.","Merci de votre {{c::conseil}}."
"I can't stand staying {{c::indoors}}.","Je ne supporte pas de rester enfermée."
"You don't have the {{c::nerve}}.","Tu n'as pas le cran."
"I have finally found you.","Je t'ai {{c::enfin}} trouvé."
"I'm {{c::fluent}} in german.","Je parle couramment allemand."
"I have slept badly {{c::lately}}.","Je dors mal récemment."
"Tom's gun is missing.","Le {{c::pistolet}} de tom a disparu."
"What exactly do you plan to do?","Que {{c::prévois-tu}} de faire, exactement ?"
"What've you done to tom?","{{c::qu'as-tu}} fait à tom ?"
"What exactly do you plan to do?","Que {{c::prévoyez-vous}} de faire, exactement ?"
"What more could you want?","Que pourriez-vous {{c::vouloir}} de plus ?"
"I watched him carefully.","Je l'ai {{c::attentivement}} regardé."
"The {{c::supermarket}} is within walking distance.","Le supermarché est à quelques pas."
"The supermarket is within walking distance.","Le {{c::supermarché}} est à quelques pas."
"Did i {{c::blow}} it?","Est-ce que je l'ai foiré ?"
"Did i blow it?","Est-ce que je l'ai {{c::foiré}} ?"
"I'm reading your {{c::thoughts}}.","Je lis tes pensées."
