"English","French"
"I second the {{1::motion}}.","Je soutiens la motion."
"I {{1::pointed}} to the factory.","Je montrai la fabrique."
"I saw the {{1::hill}}.","Je voyais la crête."
"Tom {{1::doesn't}} know.","Tom ne sait pas."
"Tom doesn't know.","Tom ne {{1::sait}} pas."
"We can!","Nous le {{1::pouvons}} !"
"I'm not following you.","Je ne {{1::te}} suis pas."
"Shall i {{1::begin}}?","Est-ce que je commence ?"
"I'm getting {{1::nowhere}}.","Je n'arrive à rien."
"I'm getting nowhere.","Je {{1::n'arrive}} à rien."
"I need tom.","J'ai {{1::besoin}} de tom."
"See you in a tick!","À tout de {{1::suite}} !"
"I go to {{1::school}}.","Je vais à l'école."
"I go to school.","Je vais à {{1::l'école}}."
"I'll go to {{1::school}}.","Je vais à l'école."
"I'll go to school.","Je vais à {{1::l'école}}."
"Find tom.","{{1::trouve}} tom."
"Tom is {{1::praying}}.","Tom prie."
"We want it.","Nous le {{1::voulons}}."
"To whom it may concern:","À qui de {{1::droit}}."
"{{1::pardon}} me for saying so.","Pardonnez-moi de le dire."
"I'm {{1::behind}} tom.","Je suis derrière tom."
"I'm behind tom.","Je suis {{1::derrière}} tom."
"Do i stink?","Est-ce que je {{1::pue}} ?"
"I'm stuck on you {{1::-}} really far gone.","Je tiens à toi."
"What was i thinking?","À quoi je {{1::pensais}} ?"
"Do i {{1::snore}}?","Est-ce que je ronfle ?"
"Tom {{1::works}}.","Tom travaille."
"Tom has a {{1::job}}.","Tom travaille."
"Tom isn't {{1::unemployed}}.","Tom travaille."
"Do i {{1::annoy}} you?","Est-ce que je t'embête ?"
"Do i {{1::annoy}} you?","Est-ce que je t'ennuie ?"
"Do i {{1::annoy}} you?","Est-ce que je t'agace ?"
"Tom's coming.","Tom {{1::vient}}."
"Tom {{1::writes}}.","Tom écrit."
"I'm a {{1::friend}}.","Je suis un ami."
"I'm a friend.","Je suis un {{1::ami}}."
"I am a {{1::man}}.","Je suis un homme."
"I am a man.","Je suis un {{1::homme}}."
"I'm a {{1::man}}.","Je suis un homme."
"I'm a man.","Je suis un {{1::homme}}."
"{{1::we'll}} take it.","Nous le prenons."
"We'll take it.","Nous le {{1::prenons}}."
"{{1::that'll}} be the day!","Je demande à voir !"
"We know him.","Nous le {{1::connaissons}}."
"We mean it.","Nous le {{1::pensons}}."
"{{1::we'll}} take it.","Nous le prendrons."
"Tom's helping.","Tom {{1::aide}}."
"Help tom.","{{1::aide}} tom."
"I'm tom {{1::hunter}}.","Je suis tom hunter."
"We are {{1::disturbing}} him.","Nous le dérangeons."
"I'm a {{1::cat}}.","Je suis un chat."
"I'm a cat.","Je suis un {{1::chat}}."
"We {{1::realize}} that.","Nous le réalisons."
"We {{1::feared}} so.","Nous le craignions."
"{{1::aren't}} you tom?","Ne seriez-vous pas tom ?"
"Aren't you tom?","Ne {{1::seriez-vous}} pas tom ?"
"Tom won't be {{1::successful}}.","Tom ne réussira pas."
"Tom won't be successful.","Tom ne {{1::réussira}} pas."
"Tom isn't responding.","Tom ne {{1::répond}} pas."
"Tom isn't {{1::answering}}.","Tom ne répond pas."
"Tom isn't answering.","Tom ne {{1::répond}} pas."
"Tom won't know.","Tom ne {{1::saura}} pas."
"Tom's not {{1::breathing}}.","Tom ne respire pas."
"Tom's not breathing.","Tom ne {{1::respire}} pas."
"Keep it {{1::together}}, tom.","Ne craque pas, tom."
"I am a {{1::boy}}.","Je suis un garçon."
"I am a boy.","Je suis un {{1::garçon}}."
"This is not {{1::true}}.","C'est pas vrai."
"I'm going to the {{1::hospital}}.","Je vais à l'hôpital."
"I'm going to the hospital.","Je vais à {{1::l'hôpital}}."
"Do you have {{1::beer}}?","Avez-vous de la bière ?"
"Do you have beer?","Avez-vous de la {{1::bière}} ?"
"Have you got any {{1::beer}}?","Avez-vous de la bière ?"
"Have you got any beer?","Avez-vous de la {{1::bière}} ?"
"He's {{1::using}} you.","Il vous utilise."
"He's using you.","Il vous {{1::utilise}}."
"I am a {{1::child}}.","Je suis un enfant."
"I am a child.","Je suis un {{1::enfant}}."
"I'm a {{1::child}}.","Je suis un enfant."
"I'm a child.","Je suis un {{1::enfant}}."
"He {{1::likes}} you!","Il vous apprécie !"
"He likes you!","Il vous {{1::apprécie}} !"
"Come in, tom.","{{1::entre}}, tom."
"Do you have a {{1::temperature}}?","As-tu de la température ?"
"Do you have a temperature?","As-tu de la {{1::température}} ?"
"Have you got any change?","As-tu de la {{1::monnaie}} ?"
"Are you {{1::religious}}?","As-tu de la religion ?"
"Are you religious?","As-tu de la {{1::religion}} ?"
"Do you have any {{1::coughing}}?","As-tu de la toux ?"
"Do you have any coughing?","As-tu de la {{1::toux}} ?"
"Get it out of the {{1::house}}.","Extirpe-le de la maison !"
"Get it out of the {{1::house}}.","Extirpez-le de la maison !"
"Tom {{1::travels}}.","Tom voyage."
"I'm going to {{1::college}}.","Je vais à l'université."
"I'm going to college.","Je vais à {{1::l'université}}."
"I'm going to the {{1::university}}.","Je vais à l'université."
"I'm going to the university.","Je vais à {{1::l'université}}."
"I'm going to university.","Je vais à {{1::l'université}}."
"He {{1::betrayed}} you.","Il vous trahissait."
